GENE,gene_symbol,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P
6401,SELE,1,169681781,169738220,366,36,293218,1.6006,0.05473
26285,CLDN17,21,31528241,31573971,213,45,293218,1.5998,0.054823
8839,WISP2,20,43308493,43366453,278,31,293218,1.5994,0.054864
9379,NRXN2,11,64363646,64525660,528,55,293218,1.5991,0.054896
113201,CASC4,15,44545909,44717959,442,54,293218,1.5989,0.054923
222008,VSTM2A,7,54575019,54646948,539,37,293218,1.5989,0.054924
9704,DHX34,19,47817538,47895961,514,37,293218,1.5989,0.054925
27314,RAB30,11,82674177,82817965,630,54,293218,1.5986,0.054956
84875,PARP10,8,145041320,145095635,170,18,293218,1.5979,0.055029
162998,OR7D2,19,9261270,9309493,177,30,293218,1.5973,0.055102
84969,TOX2,20,42508492,42708256,1069,81,293218,1.5972,0.055113
389649,C8orf86,8,38358352,38421180,171,38,293218,1.5965,0.055189
2260,FGFR1,8,38258656,38361352,248,43,293218,1.5951,0.055349
134637,ADAT2,6,143733969,143806841,268,45,293218,1.5949,0.05537
81543,LRRC3,21,45840393,45888739,234,36,293218,1.5943,0.055433
3990,LIPC,15,58667953,58871073,753,58,293218,1.5943,0.05544
11222,MRPL3,3,131171045,131256860,276,47,293218,1.594,0.055464
6834,SURF1,9,136208660,136258361,327,55,293218,1.5933,0.055545
60676,PAPPA2,1,176397307,176824737,1409,87,293218,1.5926,0.055626
390079,OR52E8,11,5867979,5913932,328,31,293218,1.5919,0.055706
1615,DARS,2,136654252,136778254,534,42,293218,1.5916,0.055732
151647,FAM19A4,3,68770915,69016761,1163,64,293218,1.5902,0.055892
149041,RC3H1,1,173890352,173997210,327,29,293218,1.5894,0.05598
81844,TRIM56,7,100693786,100743909,149,34,293218,1.5893,0.055995
78989,COLEC11,2,3607422,3702234,589,64,293218,1.589,0.05603
7982,ST7,7,116558381,116880077,957,112,293218,1.5884,0.056093
1996,ELAVL4,1,50478686,50679442,497,60,293218,1.5883,0.05611
54443,ANLN,7,36394415,36503400,537,65,293218,1.5881,0.056127
701,BUB1B,15,40418210,40523337,342,55,293218,1.5881,0.056129
140459,ASB6,9,132386883,132439496,209,50,293218,1.5868,0.056284
2907,GRINA,8,145029226,145077596,239,22,293218,1.5866,0.056298
57402,S100A14,1,153576731,153623808,175,46,293218,1.5862,0.056346
3036,HAS1,19,52206365,52262239,299,23,293218,1.5858,0.056388
79759,ZNF668,16,31062164,31120641,160,35,293218,1.585,0.056478
54958,TMEM160,19,47539167,47586882,164,37,293218,1.5848,0.056508
9271,PIWIL1,12,130787433,130866877,434,27,293218,1.5846,0.056532
642475,MROH6,8,144638362,144689928,153,30,293218,1.584,0.0566
10224,ZNF443,19,12527710,12586926,214,60,293218,1.5839,0.05661
64979,MRPL36,5,1788499,1834956,251,32,293218,1.5836,0.056641
2036,EPB41L1,20,34644426,34830721,535,43,293218,1.5833,0.056673
3207,HOXA11,7,27210776,27259835,170,33,293218,1.583,0.056705
10365,KLF2,19,16400651,16448345,182,45,293218,1.5809,0.056956
10235,RASGRP2,11,64484383,64547928,221,35,293218,1.5807,0.056971
283871,PGP,16,2251603,2299822,151,43,293218,1.5806,0.056984
2775,GNAO1,16,56190251,56401356,886,90,293218,1.5806,0.056985
1398,CRK,17,1314647,1394561,573,47,293218,1.5794,0.057125
55850,USE1,19,17291155,17340638,221,35,293218,1.5788,0.057191
5915,RARB,3,25180638,25649423,2714,170,293218,1.5786,0.057209
3200,HOXA3,7,27135803,27214805,276,63,293218,1.5786,0.057214
8648,NCOA1,2,24679919,25003571,1342,71,293218,1.5786,0.05722
400793,C1orf226,1,162313696,162366608,254,56,293218,1.5777,0.05732
51350,KRT76,12,53151939,53206129,194,40,293218,1.5773,0.057364
729020,RPEL1,10,104970644,105017773,285,25,293218,1.5766,0.057441
25937,WWTR1,3,149225022,149456060,1157,143,293218,1.5765,0.05745
129450,TYW5,2,200783634,200855459,216,43,293218,1.5763,0.057482
8899,PRPF4B,6,3986563,4075217,389,47,293218,1.5756,0.057554
26188,OR1C1,1,247910764,247956708,268,28,293218,1.5753,0.057596
89874,SLC25A21,14,37137126,37676865,1851,63,293218,1.5753,0.057598
5306,PITPNA,17,1411283,1501110,536,81,293218,1.5752,0.057601
51626,DYNC2LI1,2,43966178,44065095,579,47,293218,1.5747,0.057664
6297,SALL2,14,21979231,22040337,290,64,293218,1.5746,0.057676
5672,PSG4,19,43686854,43744926,273,48,293218,1.5745,0.057681
84527,ZNF559,19,9399448,9471838,377,25,293218,1.574,0.057748
26173,INTS1,7,1499913,1579018,461,50,293218,1.5735,0.057806
9147,NEMF,14,50240528,50354763,451,34,293218,1.5731,0.057842
1761,DMRT1,9,806690,979090,1390,121,293218,1.5731,0.057848
199745,THAP8,19,36515886,36580664,237,38,293218,1.5729,0.057874
63877,FAM204A,10,120055401,120136839,365,36,293218,1.5729,0.057876
57563,KLHL8,4,88071260,88196466,528,64,293218,1.5724,0.057925
25999,CLIP3,19,36495562,36558797,251,39,293218,1.5722,0.057948
2524,FUT2,19,49164228,49219191,299,41,293218,1.5719,0.057989
4439,MSH5,6,31672725,31740455,275,52,293218,1.5715,0.058028
6150,MRPL23,11,1933502,2017295,52,23,293218,1.571,0.058094
5443,POMC,2,25373722,25426559,170,48,293218,1.5706,0.058138
25992,SNED1,2,241903213,242048515,805,52,293218,1.5705,0.058151
84502,JPH4,14,24027244,24083009,232,71,293218,1.5704,0.058157
4763,NF1,17,29386945,29714695,924,83,293218,1.5703,0.058175
126129,CPT1C,19,50159363,50226988,359,42,293218,1.5702,0.058189
8566,PDXK,21,45103978,45192188,382,49,293218,1.5696,0.058249
26168,SENP3,17,7430309,7485287,217,41,293218,1.5694,0.058275
3848,KRT1,12,53058520,53109191,182,44,293218,1.5693,0.058287
22933,SIRT2,19,39359195,39425502,243,62,293218,1.5691,0.058309
56922,MCCC1,3,182723006,182852373,577,56,293218,1.5679,0.058456
81890,QTRT1,19,10777112,10834043,216,52,293218,1.5677,0.058473
5741,PTH,11,13503601,13552567,236,26,293218,1.5677,0.058477
738,VPS51,11,64828587,64889332,209,41,293218,1.5673,0.058525
152015,ROPN1B,3,125652987,125712297,413,27,293218,1.567,0.058555
6710,SPTB,14,65203001,65381604,928,70,293218,1.5662,0.058655
654254,ZNF732,4,254464,334110,407,47,293218,1.566,0.05868
92346,C1orf105,1,172354828,172447969,296,41,293218,1.5656,0.058716
2906,GRIN2D,19,48863132,48958188,545,63,293218,1.5649,0.058803
151050,KANSL1L,2,210875435,211071068,987,78,293218,1.5648,0.058819
9002,F2RL3,19,16964826,17012830,329,59,293218,1.5646,0.058842
6558,SLC12A2,5,127384483,127535380,645,38,293218,1.5642,0.05889
54033,RBM11,21,15553466,15610693,238,32,293218,1.5638,0.05893
5339,PLEC,8,144979321,145085913,530,34,293218,1.5638,0.058937
55140,ELP3,8,27915584,28058670,686,101,293218,1.5636,0.058955
4703,NEB,2,152331853,152626001,1338,85,293218,1.5636,0.058956
4853,NOTCH2,1,120444176,120674880,9,5,293218,1.5634,0.058976
54714,CNGB3,8,87576163,87790903,915,41,293218,1.5633,0.058992
153770,PLAC8L1,5,145453876,145518946,246,37,293218,1.563,0.059029
10514,MYBBP1A,17,4432191,4493921,457,63,293218,1.5626,0.059069
441608,OR5B3,11,58159938,58205882,204,36,293218,1.5625,0.059087
9136,RRP9,3,51957442,52010957,134,58,293218,1.562,0.059144
51094,ADIPOR1,1,202899960,202962700,250,36,293218,1.562,0.059145
84749,USP30,12,109455380,109535831,377,41,293218,1.5618,0.059168
130540,ALS2CR12,2,202143147,202257101,355,40,293218,1.5609,0.059271
57507,ZNF608,5,123962606,124119517,596,53,293218,1.5602,0.059351
91252,SLC39A13,11,47393683,47448051,230,30,293218,1.5601,0.05937
26696,OR2T1,1,248534296,248580405,42,25,293218,1.5599,0.059395
6337,SCNN1A,12,6446009,6521896,396,31,293218,1.5595,0.059436
6240,RRM1,11,4080791,4170116,516,36,293218,1.5594,0.059445
2730,GCLM,1,94342590,94410154,193,41,293218,1.559,0.059503
127002,ATXN7L2,1,109991533,110045426,165,46,293218,1.5589,0.059513
9252,RPS6KA5,14,91325086,91561993,1102,71,293218,1.5588,0.059527
9477,MED20,6,41863092,41923877,201,46,293218,1.5583,0.059587
55720,TSR1,17,2215972,2275678,248,31,293218,1.5581,0.059599
55914,ERBB2IP,5,65187382,65386851,741,52,293218,1.5577,0.059658
26276,VPS33B,15,91531774,91600833,361,45,293218,1.5576,0.059669
5877,RABIF,1,202837410,202893385,205,43,293218,1.5562,0.059836
3201,HOXA4,7,27158126,27205399,169,58,293218,1.5561,0.059842
25862,USP49,6,41747634,41898099,529,45,293218,1.5558,0.059874
347240,KIF24,9,34242378,34364198,389,35,293218,1.5556,0.059898
27181,SIGLEC8,19,51944251,51996708,273,25,293218,1.5554,0.059925
147741,ZNF560,19,9567031,9644279,310,43,293218,1.554,0.060097
284403,WDR62,19,36510783,36606012,329,36,293218,1.5526,0.060253
57154,SMURF1,7,98615058,98776743,827,45,293218,1.5521,0.060324
85406,DNAJC14,12,56204744,56259337,124,40,293218,1.5517,0.060373
79782,LRRC31,3,169547029,169622723,350,41,293218,1.5512,0.060428
2219,FCN1,9,137787711,137844849,237,51,293218,1.551,0.060455
8139,GAN,16,81313571,81423803,859,65,293218,1.5505,0.060511
79627,OGFRL1,6,71963477,72023267,285,39,293218,1.5501,0.060559
5406,PNLIP,10,118270428,118337367,207,61,293218,1.5501,0.060561
126433,FBXO27,19,39504661,39558198,220,45,293218,1.5496,0.060616
9515,STXBP5L,3,120592050,121153608,2832,93,293218,1.5488,0.060717
8843,HCAR3,12,123189303,123236439,179,20,293218,1.5486,0.060735
59350,RXFP1,4,159407866,159584524,903,63,293218,1.5485,0.060746
84959,UBASH3B,11,122491398,122695187,993,89,293218,1.548,0.060813
100861540,CYP3A7-CYP3A51P,7,99272302,99367819,315,41,293218,1.5479,0.060822
3182,HNRNPAB,5,177596508,177648184,230,39,293218,1.5471,0.060924
3035,HARS,5,140043490,140106681,148,44,293218,1.5471,0.060924
55170,PRMT6,1,107564267,107611916,183,39,293218,1.5464,0.061008
8111,GPR68,14,91688876,91765898,286,43,293218,1.5458,0.061075
26249,KLHL3,5,136943189,137185310,967,109,293218,1.5457,0.061093
1346,COX7A1,19,36631824,36678771,143,25,293218,1.5453,0.061141
151827,LRRC34,3,169501216,169565574,341,32,293218,1.5448,0.061198
221074,SLC39A12,10,18205768,18342221,747,119,293218,1.5441,0.061281
80740,LY6G6C,6,31676425,31724511,189,47,293218,1.544,0.061293
1775,DNASE1L2,16,2251253,2298712,147,42,293218,1.5437,0.061328
101929583,LOC101929583,9,69615064,69723193,329,71,293218,1.5434,0.061366
23189,KANK1,9,435294,756106,2357,86,293218,1.5433,0.061376
10491,CRTAP,3,33120450,33199265,369,39,293218,1.5428,0.061442
1393,CRHBP,5,76213680,76275299,383,37,293218,1.5427,0.061449
64801,ARV1,1,231079823,231146479,321,53,293218,1.5427,0.06145
57597,BAHCC1,17,79338540,79443358,752,142,293218,1.5426,0.061466
9446,GSTO1,10,105978952,106037222,259,52,293218,1.5423,0.061497
112574,SNX18,5,53778589,53852416,372,45,293218,1.5418,0.061556
9705,ST18,8,53013392,53357439,2067,84,293218,1.5417,0.061573
55924,FAM212B,1,112254686,112333419,316,52,293218,1.5417,0.061576
51733,UPB1,22,24828344,24932553,612,87,293218,1.5417,0.061576
246269,LACE1,6,108581098,108856751,1242,134,293218,1.5417,0.061577
112479,ERI2,16,20781515,20852798,171,39,293218,1.5412,0.061633
1606,DGKA,12,56289946,56357811,168,27,293218,1.5411,0.061641
79820,CATSPERB,14,92036728,92233413,1099,69,293218,1.5411,0.061646
56920,SEMA3G,3,52457268,52514112,212,32,293218,1.5402,0.061759
51271,UBAP1,9,34144003,34262521,419,42,293218,1.54,0.06178
883,CCBL1,9,131585392,131679354,447,47,293218,1.5393,0.061863
199699,DAND5,19,13045432,13095567,133,35,293218,1.5391,0.061884
56670,SUCNR1,3,151556431,151609876,218,43,293218,1.5387,0.061935
340061,TMEM173,5,138845113,138897343,135,16,293218,1.5378,0.062048
113510,HELQ,4,84318496,84412162,400,42,293218,1.5378,0.062049
339105,PRSS53,16,31084745,31135289,124,28,293218,1.5376,0.062071
137797,LYPD2,8,143821628,143868952,147,50,293218,1.5374,0.062096
100529215,ZNF559-ZNF177,19,9399902,9503293,525,26,293218,1.5371,0.062134
201266,SLC39A11,17,70632085,71123853,2315,174,293218,1.537,0.062144
81691,LOC81691,16,20782751,20870990,214,46,293218,1.5367,0.062189
1660,DHX9,1,182773439,182867117,351,39,293218,1.5366,0.0622
4747,NEFL,8,24798468,24849383,261,53,293218,1.5363,0.062227
4584,MUC3A,7,100512086,100621617,294,53,293218,1.5361,0.062255
56261,GPCPD1,20,5515080,5626672,535,49,293218,1.5359,0.062283
26035,GLCE,15,69417921,69574546,524,63,293218,1.5358,0.062292
51202,DDX47,12,12931280,12992915,267,46,293218,1.5356,0.062312
388799,FAM209B,20,55070960,55121576,329,16,293218,1.5355,0.062335
100134938,UPK3BL,7,102267472,102318238,176,37,293218,1.5354,0.062342
116966,WDR17,4,176951985,177113979,761,58,293218,1.5339,0.062521
51065,RPS27L,15,63435539,63484741,247,34,293218,1.5338,0.062543
171389,NLRP6,11,243570,295388,335,53,293218,1.5336,0.06257
654790,PCP4L1,1,161193517,161265240,320,57,293218,1.533,0.062635
10295,BCKDK,16,31084615,31134112,124,28,293218,1.5327,0.06267
1520,CTSS,1,150692672,150773433,259,22,293218,1.532,0.062761
1060,CENPC,4,68327989,68446256,547,69,293218,1.532,0.062763
55092,TMEM51,1,15444028,15556974,543,44,293218,1.5316,0.062805
63917,GALNT11,7,151687774,151829427,824,173,293218,1.5314,0.062836
84305,WIBG,12,56285197,56356697,180,27,293218,1.5313,0.062842
10445,MCRS1,12,49942077,49996928,192,54,293218,1.5306,0.062938
11132,CAPN10,2,241491133,241548526,314,53,293218,1.5301,0.062992
27445,PCLO,7,82373321,82827197,2177,171,293218,1.5301,0.062999
100130890,TSTD3,6,99933870,99991061,259,44,293218,1.5298,0.063028
10477,UBE2E3,2,181810112,181938154,387,45,293218,1.5289,0.063148
22868,FASTKD2,2,207595112,207670913,286,30,293218,1.5283,0.063219
196374,KRT78,12,53221588,53277778,201,39,293218,1.5282,0.063237
55346,TCP11L1,11,33025963,33105109,467,29,293218,1.5278,0.063276
9905,SGSM2,17,2205806,2294353,366,33,293218,1.5278,0.063287
1584,CYP11B1,8,143943773,143996236,187,32,293218,1.527,0.063375
1739,DLG1,3,196759431,197061171,1476,171,293218,1.527,0.063382
127579,DCST2,1,154981003,155041257,185,60,293218,1.5265,0.063437
25843,MOB4,2,198345295,198428423,248,64,293218,1.5265,0.063444
57521,RPTOR,17,78483625,78950173,2671,206,293218,1.5265,0.063445
57819,LSM2,6,31755169,31809761,228,68,293218,1.5263,0.063472
27235,COQ2,4,84174972,84241067,211,51,293218,1.5259,0.06352
705,BYSL,6,41853965,41910784,184,42,293218,1.5256,0.063557
23208,SYT11,1,155794260,155864990,189,35,293218,1.5253,0.063593
4829,NMBR,6,142386745,142444936,186,43,293218,1.5247,0.063661
765,CA6,1,8970893,9045151,392,94,293218,1.5241,0.063736
528,ATP6V1C1,8,103998248,104095285,420,37,293218,1.5236,0.063806
387911,C1QTNF9B,13,24455238,24506145,381,18,293218,1.5233,0.063838
122622,ADSSL1,14,105155534,105223662,292,43,293218,1.523,0.063875
142685,ASB15,7,123206882,123287951,315,31,293218,1.5228,0.063906
51059,FAM135B,8,139132266,139544065,2253,175,293218,1.5226,0.063929
1441,CSF3R,1,36921644,36983915,300,73,293218,1.5226,0.063931
54915,YTHDF1,20,61816781,61882538,432,61,293218,1.5224,0.063956
8546,AP3B1,5,77288150,77625579,1618,88,293218,1.5222,0.063981
7274,TTPA,8,63962047,64033612,192,44,293218,1.5217,0.064047
30968,STOML2,9,35089888,35138184,179,39,293218,1.521,0.064136
56650,CLDND1,3,98209628,98276910,777,25,293218,1.5205,0.064192
5987,TRIM27,6,28860779,28926768,442,48,293218,1.5201,0.064241
349565,NMNAT3,3,139269022,139431885,592,62,293218,1.5199,0.06427
1013,CDH15,16,89203163,89271900,534,49,293218,1.5197,0.064292
339977,LRRC66,4,52849806,52921477,277,48,293218,1.5196,0.064301
7782,SLC30A4,15,45764676,45850005,375,33,293218,1.5195,0.064313
137994,LETM2,8,38205041,38277045,139,34,293218,1.5193,0.064342
130752,MDH1B,2,207592487,207665268,260,28,293218,1.5189,0.064392
60598,KCNK15,20,43339488,43390954,272,33,293218,1.5186,0.064427
81850,KRTAP1-3,17,39180136,39226107,191,64,293218,1.518,0.064506
84148,KAT8,16,31093985,31152714,144,35,293218,1.5178,0.064536
161357,MDGA2,14,47298826,48179157,4618,151,293218,1.5175,0.064569
163131,ZNF780B,19,40524167,40597125,273,43,293218,1.5171,0.064615
55867,SLC22A11,11,64288098,64349002,176,52,293218,1.517,0.064637
5051,PAFAH2,1,26276258,26361366,403,39,293218,1.5163,0.064719
534,ATP6V1G2,6,31502228,31549625,461,45,293218,1.5162,0.064729
4641,MYO1C,17,1357480,1431001,520,59,293218,1.516,0.064756
50515,CHST11,12,104815692,105165792,1640,78,293218,1.5158,0.064781
55289,ACOXL,2,111455150,111885799,1590,142,293218,1.5158,0.064785
54112,GPR88,1,100968728,101017583,113,28,293218,1.5152,0.064856
8893,EIF2B5,3,183817810,183873099,242,36,293218,1.5146,0.064938
55627,SMPD4,2,130898965,130975323,285,28,293218,1.5143,0.064972
54756,IL17RD,3,57114010,57239345,408,59,293218,1.5141,0.065004
401409,RAB19,7,140068843,140136653,264,40,293218,1.514,0.065017
5669,PSG1,19,43360613,43418921,332,50,293218,1.5133,0.065108
80097,MZT2B,2,130904248,130972365,255,25,293218,1.5125,0.0652
56916,SMARCAD1,4,95093759,95222443,541,58,293218,1.5121,0.065253
90355,C5orf30,5,102559442,102624361,281,26,293218,1.5116,0.065319
6917,TCEA1,8,54869116,54970008,422,62,293218,1.5113,0.065356
80204,FBXO11,2,48024059,48168524,530,39,293218,1.5108,0.065418
222950,NYAP1,7,100046550,100102425,156,39,293218,1.5107,0.065432
84803,AGPAT9,4,84421886,84537028,404,67,293218,1.5101,0.065504
391211,OR2G6,1,248649948,248695898,254,22,293218,1.5099,0.065533
120939,TMEM52B,12,10296557,10354403,351,55,293218,1.5095,0.06558
22907,DHX30,3,47809399,47901686,207,46,293218,1.5091,0.065637
219958,OR1S2,11,57960676,58006653,234,33,293218,1.509,0.065647
200232,FAM209A,20,55064785,55111208,347,10,293218,1.5089,0.065663
1893,ECM1,1,150445487,150496265,227,21,293218,1.5088,0.065676
201456,FBXO15,18,71730588,71850100,684,33,293218,1.5088,0.065679
91614,DEPDC7,11,33002410,33065128,398,26,293218,1.5086,0.065698
165140,OXER1,2,42979639,43026401,260,35,293218,1.5085,0.065716
57408,LRTM1,3,54942264,55036115,432,64,293218,1.5084,0.065729
51299,NRN1,6,5988232,6042838,387,46,293218,1.5083,0.065741
56918,C2orf83,2,228464806,228533036,363,48,293218,1.5076,0.065824
114049,WBSCR22,7,73062898,73122551,1,1,293218,1.5071,0.065889
84277,DNAJC30,7,73085248,73132781,1,1,293218,1.5071,0.065889
6804,STX1A,7,73103535,73169032,1,1,293218,1.5071,0.065889
255725,OR52B2,11,6180585,6226556,180,42,293218,1.5069,0.065917
23363,OBSL1,2,220405450,220471357,314,40,293218,1.5068,0.065926
7035,TFPI,2,188318957,188454219,488,39,293218,1.5065,0.065971
9779,TBC1D5,3,17188654,17819240,2401,35,293218,1.5054,0.066105
3010,HIST1H1T,6,26097640,26143364,267,35,293218,1.5052,0.066134
79833,GEMIN6,2,38970327,39019598,168,24,293218,1.5043,0.066247
5887,RAD23B,9,110010517,110104475,410,62,293218,1.5043,0.066248
6727,SRP14,15,40317891,40366389,194,49,293218,1.5043,0.066258
100532726,NDUFC2-KCTD14,11,77716761,77826265,395,34,293218,1.504,0.066288
378,ARF4,3,57547090,57618215,305,33,293218,1.5035,0.06635
29090,TIMM21,18,71780746,71836204,287,22,293218,1.5024,0.066494
8751,ADAM15,1,154988748,155045252,176,58,293218,1.5017,0.066581
28964,GIT1,17,27890487,27951610,197,52,293218,1.5016,0.066601
57094,CPA6,8,68324405,68693620,1544,120,293218,1.5013,0.066634
58527,ABRACL,6,139314819,139374439,274,60,293218,1.5007,0.066717
284406,ZFP82,19,36872861,36944550,306,25,293218,1.5004,0.066754
389075,RESP18,2,220182131,220232899,276,23,293218,1.5001,0.066793
80222,TARS2,1,150424840,150490085,306,22,293218,1.4999,0.066819
64131,XYLT1,16,17186181,17599738,2037,210,293218,1.4995,0.066878
3158,HMGCS2,1,120280619,120346555,16,8,293218,1.4992,0.066907
26018,LRIG1,3,66419221,66586446,717,102,293218,1.4982,0.067039
166863,RBM46,4,155667424,155759965,457,64,293218,1.4979,0.067078
9398,CD101,1,117509372,117589173,314,60,293218,1.4977,0.067102
10721,POLQ,3,121140273,121299853,638,42,293218,1.4977,0.067108
163479,FNDC7,1,109220556,109295371,303,53,293218,1.4976,0.067115
26533,OR10G3,14,22027934,22073875,301,25,293218,1.4973,0.067157
2220,FCN2,9,137737658,137789366,243,32,293218,1.4969,0.067205
344657,LRRIQ4,3,169495658,169565561,373,34,293218,1.4964,0.067272
5880,RAC2,22,37611301,37675339,268,39,293218,1.4962,0.067304
80216,ALPK1,4,113183480,113373774,820,62,293218,1.4962,0.067305
6445,SGCG,13,23720060,23909304,874,47,293218,1.4958,0.067357
327,APEH,3,49676427,49730936,154,42,293218,1.4956,0.067374
65263,PYCRL,8,144676083,144726784,136,29,293218,1.4955,0.067391
1826,DSCAM,21,41374343,42254039,5550,435,293218,1.4935,0.06765
401250,MCCD1,6,31461739,31508008,687,47,293218,1.4932,0.067687
5074,PAWR,12,79975745,80119877,475,82,293218,1.493,0.067722
4973,OLR1,12,10300899,10359790,363,51,293218,1.4928,0.067751
79646,PANK3,5,167972628,168041614,233,40,293218,1.4925,0.067789
90668,LRRC16B,14,24486206,24548937,344,35,293218,1.4921,0.067831
5142,PDE4B,1,66223193,66850262,2822,133,293218,1.4918,0.067873
121364,OR10A7,12,55579809,55625759,304,27,293218,1.4918,0.067874
91977,MYOZ3,5,150005403,150068930,281,28,293218,1.4918,0.067881
55204,GOLPH3L,1,150608701,150704672,358,35,293218,1.4914,0.067933
55732,C1orf112,1,169728224,169832229,681,33,293218,1.4911,0.067965
342618,SLFN14,17,33864728,33921783,297,26,293218,1.4911,0.067969
57537,SORCS2,4,7159374,7754564,4556,383,293218,1.4909,0.067989
2848,GPR25,1,200807083,200853306,163,38,293218,1.4908,0.068009
7447,VSNL1,2,17686807,17847706,809,49,293218,1.4908,0.068011
388389,CCDC103,17,42942080,42993541,103,27,293218,1.4906,0.068034
51534,VTA1,6,142433372,142552085,453,46,293218,1.4902,0.068091
50846,DHH,12,49473204,49523602,136,33,293218,1.4896,0.068171
26097,CHTOP,1,153571458,153628782,211,55,293218,1.489,0.068248
1017,CDK2,12,56325556,56376573,126,33,293218,1.4887,0.068279
347902,AMIGO2,12,47459490,47508734,200,50,293218,1.4887,0.06828
3791,KDR,4,55934426,56026762,304,43,293218,1.4868,0.068528
91862,MARVELD3,16,71625056,71685868,213,42,293218,1.4864,0.068585
158297,SAXO1,9,18917891,19068256,1118,52,293218,1.4859,0.068655
58513,EPS15L1,19,16456055,16617823,655,59,293218,1.4852,0.068739
8767,RIPK2,8,90734335,90813292,274,24,293218,1.4851,0.068765
57716,PRX,19,40889671,40954279,340,49,293218,1.485,0.068776
801,CALM1,14,90828327,90884619,296,38,293218,1.4845,0.068844
79877,DCAKD,17,43090706,43173473,282,17,293218,1.4839,0.068916
10246,SLC17A2,6,25902982,25965954,335,28,293218,1.4836,0.068961
10206,TRIM13,13,50536143,50602603,315,39,293218,1.4834,0.068981
55506,H2AFY2,10,71777357,71882040,500,65,293218,1.4833,0.069002
84612,PARD6B,20,49312923,49383333,251,55,293218,1.4827,0.06908
2492,FSHR,2,49179296,49416666,1223,87,293218,1.4825,0.069097
165545,DQX1,2,74735258,74788408,230,33,293218,1.4821,0.069157
2175,FANCA,16,89793959,89918066,721,58,293218,1.4817,0.069208
221830,TWISTNB,7,19725085,19783660,334,24,293218,1.4814,0.069251
221044,UCMA,10,13253771,13311331,386,63,293218,1.4811,0.069292
16,AARS,16,70276198,70358452,172,81,293218,1.4807,0.069346
4340,MOG,6,29589758,29650149,371,48,293218,1.4807,0.06935
57761,TRIB3,20,321447,388203,450,80,293218,1.4805,0.069364
401993,OR2T5,1,248616890,248662837,115,28,293218,1.4804,0.069383
55222,LRRC20,10,72048726,72177406,402,61,293218,1.4802,0.069415
5279,PIGC,1,172400597,172448230,150,37,293218,1.4794,0.069523
7188,TRAF5,1,211464849,211558403,603,55,293218,1.4793,0.069531
11102,RPP14,3,58256972,58315920,328,33,293218,1.4791,0.069552
5818,PVRL1,11,119498808,119634435,617,45,293218,1.4788,0.069598
23743,BHMT2,5,78330547,78395897,256,26,293218,1.4786,0.069621
9535,GMFG,19,39808999,39861726,258,34,293218,1.4784,0.069653
259285,TAS2R39,7,142845512,142891528,190,25,293218,1.4783,0.069661
23768,FLRT2,14,85961411,86105040,638,47,293218,1.4779,0.069713
1261,CNGA3,2,98927618,99025064,416,34,293218,1.4774,0.06979
3267,AGFG1,2,228301853,228435938,594,71,293218,1.477,0.06984
442194,OR10C1,6,29372716,29418754,444,36,293218,1.4768,0.069867
312,ANXA13,8,124683034,124784647,587,78,293218,1.476,0.069966
9077,DIRAS3,1,68501645,68552314,205,33,293218,1.4758,0.069996
83445,GSG1,12,13226471,13291659,344,52,293218,1.4755,0.070044
219873,OR10S1,11,123837403,123883398,258,24,293218,1.4754,0.070057
51115,RMDN1,8,87469627,87561567,395,36,293218,1.4748,0.070128
4055,LTBR,12,6449534,6510737,319,24,293218,1.4744,0.070186
219858,OR8B12,11,124402618,124448550,259,30,293218,1.4743,0.070197
213,ALB,4,74234972,74297129,250,32,293218,1.4733,0.070342
318,NUDT2,9,34294504,34353711,194,31,293218,1.4732,0.070355
3882,KRT32,17,39605765,39658638,205,33,293218,1.4728,0.070409
254295,PHYHD1,9,131648174,131714322,267,34,293218,1.4727,0.070413
9853,RUSC2,9,35455007,35571895,346,64,293218,1.4725,0.070446
80168,MOGAT2,11,75393934,75452331,201,55,293218,1.4724,0.07045
100526761,CCDC169-SOHLH2,13,36732345,36906992,709,113,293218,1.4723,0.07047
25912,C1orf43,1,154169183,154228273,139,42,293218,1.4715,0.070579
341152,OR2AT4,11,74789796,74835758,125,33,293218,1.4714,0.070592
23307,FKBP15,9,115917800,116018641,442,78,293218,1.4711,0.070628
4254,KITLG,12,88876570,89009250,372,84,293218,1.4706,0.070694
5158,PDE6B,4,584363,674681,412,36,293218,1.4705,0.070713
79152,FA2H,16,74736853,74843729,621,74,293218,1.4704,0.070724
9962,SLC23A2,20,4823002,5025939,938,142,293218,1.4702,0.070749
85450,ITPRIP,10,106059454,106133251,247,51,293218,1.47,0.070781
121642,ALKBH2,12,109515993,109566436,261,28,293218,1.4696,0.070839
100996365,LOC100996365,7,63182201,63227780,227,41,293218,1.4694,0.070864
79685,SAP30L,5,153790517,153850613,241,40,293218,1.4693,0.070879
7168,TPM1,15,63299838,63374114,328,52,293218,1.469,0.070917
8483,CILP,15,65478337,65538840,226,34,293218,1.4689,0.070931
3609,ILF3,19,10729937,10813095,348,49,293218,1.4688,0.070939
2194,FASN,17,80026214,80091106,378,44,293218,1.4688,0.07094
9701,PPP6R2,22,50746746,50893519,175,39,293218,1.4683,0.07101
199974,CYP4Z1,1,47498160,47593992,490,76,293218,1.4673,0.071146
