GENE,gene_symbol,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P
7288,TULP2,19,49374222,49436996,290,43,293218,1.7324,0.0416
9179,AP4M1,7,99664130,99714803,153,30,293218,1.7322,0.041617
63899,NSUN3,3,93746855,93855630,312,85,293218,1.7317,0.041662
6188,RPS3,11,75075535,75143346,291,25,293218,1.7312,0.041711
7073,TIAL1,10,121322977,121391541,379,74,293218,1.7295,0.041856
245940,DEFB130,8,12158471,12210825,34,26,293218,1.7295,0.041863
115752,DIS3L,15,66550633,66636236,473,65,293218,1.7293,0.041873
23199,GSE1,16,85168152,85719812,3223,381,293218,1.7293,0.041877
5725,PTBP1,19,762392,822327,449,77,293218,1.7285,0.041954
4050,LTB,6,31538335,31585202,291,45,293218,1.7281,0.041988
401145,CCSER1,4,91013684,92533370,6323,222,293218,1.7279,0.041999
79174,CRELD2,22,50277283,50331188,269,43,293218,1.7279,0.042007
221914,GPC2,7,99757229,99809990,127,52,293218,1.7274,0.042048
125476,INO80C,18,33022194,33113110,332,21,293218,1.7272,0.042066
29015,SLC43A3,11,57164427,57230053,258,33,293218,1.7269,0.042095
402096,LOC402096,2,106926022,107001482,293,29,293218,1.7256,0.042214
3060,HCRT,17,40326078,40372470,126,27,293218,1.7244,0.042314
285346,ZNF852,3,44529924,44587222,223,25,293218,1.7244,0.042318
5316,PKNOX1,21,44359643,44463688,479,66,293218,1.7235,0.042403
221264,AK9,6,109804059,110047415,1060,113,293218,1.7231,0.042435
7639,ZNF85,19,21071059,21143503,388,29,293218,1.7219,0.042545
3579,CXCR2,2,218955013,219011976,153,37,293218,1.7218,0.042554
5203,PFDN4,20,52789502,52846492,219,43,293218,1.7216,0.042573
10653,SPINT2,19,38720098,38793254,433,43,293218,1.7208,0.042646
10066,SCAMP2,15,75127197,75200670,277,35,293218,1.7205,0.042669
631,BFSP1,20,17464550,17584865,599,101,293218,1.7204,0.04268
53342,IL17D,13,21241222,21307239,363,37,293218,1.7198,0.042736
400793,C1orf226,1,162313696,162366608,254,56,293218,1.7194,0.042766
11343,MGLL,3,127397905,127577093,801,59,293218,1.719,0.042811
56923,NMUR2,5,151761102,151819840,217,33,293218,1.7187,0.042836
54331,GNG2,14,52292022,52446518,837,63,293218,1.7184,0.042859
100288485,MTRNR2L7,10,37880366,37926859,232,26,293218,1.7183,0.042875
91746,YTHDC1,4,69166105,69250824,731,39,293218,1.7181,0.042886
130026,ICA1L,2,203627873,203771708,555,59,293218,1.7169,0.042995
55957,LIN37,19,36204262,36255420,192,25,293218,1.7167,0.043021
79812,MMRN2,10,88685297,88752425,365,27,293218,1.7163,0.04305
353174,ZACN,17,74040263,74088885,312,72,293218,1.716,0.043084
154075,SAMD3,6,130455447,130721570,1449,120,293218,1.7158,0.043097
91355,LRP5L,22,25737218,25836337,665,57,293218,1.7158,0.0431
5822,PWP2,21,45492208,45561063,405,69,293218,1.7156,0.043116
8987,STBD1,4,77192179,77242283,250,39,293218,1.7155,0.043128
353332,KRTAP12-1,21,46091491,46137078,310,40,293218,1.7154,0.043133
3737,KCNA2,1,111126202,111209096,279,56,293218,1.715,0.043172
8458,TTF2,1,117567910,117655492,387,40,293218,1.715,0.043175
1361,CPB2,13,46617201,46730318,530,40,293218,1.7145,0.043219
54566,EPB41L4B,9,111924254,112118021,1025,128,293218,1.7143,0.043238
112611,RWDD2A,6,83868032,83918654,177,20,293218,1.7142,0.043247
23306,TMEM194A,12,57439426,57507574,218,46,293218,1.7132,0.043335
645402,USP17L4,8,7159637,7206229,30,20,293218,1.7126,0.043394
9623,TCL1B,14,96117754,96168980,338,41,293218,1.7123,0.04342
770,CA11,19,49131272,49184451,262,40,293218,1.7117,0.043479
123355,LRRC28,15,99756567,99940934,1264,59,293218,1.7116,0.043483
349667,RTN4RL2,11,57192926,57254384,245,47,293218,1.7116,0.043484
6018,RLF,1,40592041,40716593,481,64,293218,1.7116,0.043489
54460,MRPS21,1,150231262,150291414,142,29,293218,1.7097,0.043657
196294,IMMP1L,11,31443948,31566169,316,43,293218,1.7095,0.043681
3480,IGF1R,15,99157272,99517759,1813,136,293218,1.7094,0.043692
54093,SETD4,21,37396839,37467869,314,33,293218,1.709,0.043729
25769,SLC24A2,9,19497450,19824059,1562,134,293218,1.7089,0.043731
222696,ZSCAN23,6,28389373,28446279,283,24,293218,1.7088,0.043743
23051,ZHX3,20,39797089,39963766,594,52,293218,1.7088,0.043747
57604,KIAA1456,8,12768183,12897286,854,106,293218,1.7086,0.043761
7157,TP53,17,7561720,7625868,211,47,293218,1.7085,0.043772
27146,FAM184B,4,17623696,17818135,787,46,293218,1.7085,0.043773
23176,SEPT8,5,132076509,132148976,262,37,293218,1.7085,0.043776
114784,CSMD2,1,33969609,34666443,3508,291,293218,1.7082,0.043796
83852,SETDB2,13,49983429,50079139,265,38,293218,1.7079,0.043826
6727,SRP14,15,40317891,40366389,194,49,293218,1.7074,0.043873
23046,KIF21B,1,200928514,201027828,423,51,293218,1.7073,0.04388
57591,MKL1,22,40796292,41067690,795,76,293218,1.7069,0.043917
23603,CORO1C,12,109028885,109160326,492,75,293218,1.7069,0.043919
642597,C18orf42,18,5133672,5232507,559,78,293218,1.7065,0.043956
55225,RAVER2,1,65175778,65308915,523,58,293218,1.7064,0.043965
5792,PTPRF,1,43956708,44099343,539,72,293218,1.7061,0.043991
100271849,MEF2B,19,19246376,19316098,268,28,293218,1.7057,0.044032
80270,HSD3B7,16,30960949,31010473,140,35,293218,1.7056,0.04404
51268,PIPOX,17,27334918,27394245,253,27,293218,1.7056,0.044043
3064,HTT,4,3041408,3255687,880,53,293218,1.7054,0.044058
2281,FKBP1B,2,24237584,24296551,162,35,293218,1.7049,0.044105
57643,ZSWIM5,1,45472071,45707250,919,43,293218,1.7037,0.044216
56890,MDM1,12,68678346,68761161,293,38,293218,1.7026,0.044324
79895,ATP8B4,15,50140435,50446419,1369,93,293218,1.7017,0.044408
8504,PEX3,6,143736918,143821753,316,54,293218,1.7015,0.044429
29948,OSGIN1,16,83947594,84009937,662,78,293218,1.7013,0.044442
1769,DNAH8,6,38648117,39008574,1792,103,293218,1.7009,0.044481
8625,RFXANK,19,19268008,19322678,210,36,293218,1.7003,0.044535
55718,POLR3E,16,22273696,22356424,269,32,293218,1.7001,0.044557
5408,PNLIPRP2,10,118345465,118414654,295,42,293218,1.6996,0.044607
652968,GATSL3,22,30671106,30720616,211,44,293218,1.6992,0.044638
65082,VPS33A,12,122704111,122786068,296,41,293218,1.6991,0.044647
1576,CYP3A4,7,99344583,99416811,255,33,293218,1.6988,0.044674
25805,BAMBI,10,28931424,28981868,241,42,293218,1.6984,0.044718
389362,PSMG4,6,3224162,3278300,361,28,293218,1.698,0.044752
142940,TRUB1,10,116662952,116747439,407,41,293218,1.6978,0.044772
23671,TMEFF2,2,192760615,193094645,1062,52,293218,1.6978,0.044773
6934,TCF7L2,10,114674978,114937437,1075,68,293218,1.6965,0.044893
54455,FBXO42,1,16563339,16713965,129,66,293218,1.6964,0.044909
10734,STAG3,7,99740186,99822010,198,58,293218,1.6962,0.044922
9156,EXO1,1,241976491,242063241,531,80,293218,1.6962,0.044923
9641,IKBKE,1,206608586,206680223,304,51,293218,1.6956,0.044981
56670,SUCNR1,3,151556431,151609876,218,43,293218,1.6951,0.045033
4126,MANBA,4,103542643,103717151,929,66,293218,1.6945,0.045087
4295,MLN,6,33752449,33806793,336,31,293218,1.6944,0.045093
127002,ATXN7L2,1,109991533,110045426,165,46,293218,1.6943,0.045104
2752,GLUL,1,182340839,182396341,291,34,293218,1.6928,0.045243
9093,DNAJA3,16,4440806,4516776,325,26,293218,1.6923,0.045291
116449,CLNK,4,10481838,10721386,1366,84,293218,1.6921,0.045312
729665,CCDC175,14,59961785,60078549,473,27,293218,1.6912,0.045404
2224,FDPS,1,155243539,155300457,157,24,293218,1.6911,0.045406
6676,SPAG4,20,34168776,34218967,131,34,293218,1.6904,0.045472
155368,WBSCR27,7,73238920,73291855,34,20,293218,1.6904,0.045472
5296,PIK3R2,19,18228988,18291343,342,29,293218,1.6903,0.045489
10464,PIBF1,13,73321202,73600592,1411,123,293218,1.6898,0.045537
56666,PANX2,22,50574160,50628724,317,48,293218,1.689,0.045608
8722,CTSF,11,66320935,66371047,169,32,293218,1.6885,0.045655
79703,C11orf80,11,66477207,66623997,457,52,293218,1.6885,0.045657
5553,PRG2,11,57144834,57206420,232,42,293218,1.6882,0.04569
5195,PEX14,1,10500003,10700815,846,84,293218,1.6881,0.045694
255275,MYADML2,17,79887521,79940109,396,69,293218,1.6881,0.045697
6721,SREBF2,22,42194083,42313312,418,62,293218,1.688,0.045702
116966,WDR17,4,176951985,177113979,761,58,293218,1.6878,0.04572
55851,PSENEN,19,36201478,36248056,176,24,293218,1.6878,0.045724
84948,TIGD5,8,144645074,144692485,140,35,293218,1.6877,0.04573
50509,COL5A3,19,10060237,10156147,442,99,293218,1.6874,0.045767
644809,C15orf56,15,40532865,40580110,209,22,293218,1.6871,0.045794
55366,LGR4,11,27377508,27529338,469,77,293218,1.6868,0.045819
25803,SPDEF,6,34495579,34559110,322,45,293218,1.6863,0.045872
1463,NCAN,19,19287773,19373061,334,36,293218,1.6863,0.045873
54737,MPHOSPH8,13,20172787,20257599,453,65,293218,1.6856,0.045933
392636,AGMO,7,15229943,15636640,2220,153,293218,1.6854,0.045954
83786,FRMD8,11,65119041,65190996,199,55,293218,1.6853,0.045963
340267,COL28A1,7,7388244,7610460,1281,45,293218,1.685,0.045997
26001,RNF167,17,4808328,4858517,239,49,293218,1.6845,0.046047
116441,TM4SF18,3,149026285,149086548,229,49,293218,1.6844,0.046051
6238,RRBP1,20,17584323,17697934,445,85,293218,1.684,0.046094
9984,THOC1,18,204520,303059,437,52,293218,1.6839,0.046101
56897,WRNIP1,6,2730575,2795979,357,51,293218,1.6838,0.046108
100287036,LOC100287036,16,89352541,89401518,206,35,293218,1.6838,0.046115
2636,GBX1,7,150835676,150899867,415,39,293218,1.6836,0.046129
25962,KIAA1429,8,95490005,95600746,619,89,293218,1.6836,0.046134
26507,CNNM1,10,101053856,101164087,470,62,293218,1.6834,0.046146
55214,P3H2,3,189664517,189875226,1132,167,293218,1.6831,0.046176
10598,AHSA1,14,77889373,77945815,319,59,293218,1.6828,0.046202
195977,ANTXRL,10,47623233,47711443,82,46,293218,1.6825,0.046239
125111,GJD3,17,38506904,38555945,198,51,293218,1.6816,0.046327
6883,TAF12,1,28919608,29010416,265,36,293218,1.6812,0.046364
1908,EDN3,20,57840499,57911047,467,69,293218,1.6808,0.046405
1773,DNASE1,16,3626772,3722689,451,66,293218,1.6804,0.046437
6730,SRP68,17,74024856,74103607,508,92,293218,1.6803,0.04645
168374,ZNF92,7,64803752,64876049,350,25,293218,1.6802,0.046458
135924,OR9A2,7,142713287,142759219,150,33,293218,1.6802,0.046461
85465,EPT1,2,26533954,26628759,457,82,293218,1.68,0.046483
55166,CENPQ,6,49396054,49470820,274,28,293218,1.6796,0.04652
440145,MZT1,13,73272495,73336938,304,43,293218,1.6791,0.046564
886,CCKAR,4,26473018,26527042,294,40,293218,1.6786,0.046619
11059,WWP1,8,87319965,87490181,940,40,293218,1.6782,0.046651
84970,C1orf94,1,34597624,34694732,480,54,293218,1.6782,0.046658
1407,CRY1,12,107375142,107522635,667,87,293218,1.678,0.046672
7080,NKX2-1,14,36975602,37025894,275,26,293218,1.677,0.046766
768206,PRCD,17,74488668,74551458,353,39,293218,1.6768,0.046787
51412,ACTL6B,7,100230720,100289084,160,60,293218,1.6768,0.046792
57657,HCN3,1,155212218,155269639,169,34,293218,1.6761,0.04686
51123,ZNF706,8,102199266,102253292,243,46,293218,1.6752,0.046948
283446,MYO1H,12,109791439,109896176,422,62,293218,1.675,0.046971
199920,C1orf168,1,57174477,57320369,775,50,293218,1.6746,0.047004
108,ADCY2,5,7361343,7840194,2027,156,293218,1.6739,0.047071
9986,RCE1,11,66575883,66624003,103,41,293218,1.6738,0.047088
8325,FZD8,10,35917177,35965362,232,62,293218,1.6735,0.047115
613209,DEFB135,8,11804830,11852099,441,47,293218,1.673,0.047161
11123,RCAN3,1,24793841,24873510,259,39,293218,1.673,0.047166
89874,SLC25A21,14,37137126,37676865,1850,59,293218,1.6719,0.047268
89857,KLHL6,3,183195319,183308499,407,51,293218,1.6717,0.047295
2867,FFAR2,19,35904185,35952669,235,31,293218,1.6716,0.0473
353345,GPR141,7,37535212,37791888,1082,54,293218,1.6715,0.047307
729800,LOC729800,10,124543332,124595964,430,43,293218,1.6715,0.047313
8988,HSPB3,5,53716431,53762214,237,47,293218,1.6711,0.047348
54556,ING3,7,120555817,120625711,234,33,293218,1.6711,0.047354
10053,AP1M2,19,10673347,10732991,246,41,293218,1.6704,0.047424
94104,PAXBP1,21,34096210,34179169,277,48,293218,1.6702,0.047435
1050,CEBPA,19,33780840,33828430,187,50,293218,1.6699,0.047468
9576,SPAG6,10,22599345,22716539,516,40,293218,1.6687,0.047593
100131827,ZNF717,3,75775868,75869709,431,43,293218,1.6681,0.047648
57214,CEMIP,15,81036712,81254112,963,98,293218,1.6678,0.047682
112849,L3HYPDH,14,59915698,59986281,249,32,293218,1.6676,0.047694
7036,TFR2,7,100208039,100275332,237,49,293218,1.6676,0.047696
10980,COPS6,7,99651583,99699823,128,32,293218,1.6674,0.047717
83876,MRO,18,48311490,48386808,413,71,293218,1.6669,0.047767
115273,RAB42,1,28883712,28931098,194,40,293218,1.6666,0.047801
85359,DGCR6L,22,20291761,20342628,147,52,293218,1.6658,0.047879
117283,IP6K3,6,33679415,33749762,419,37,293218,1.6655,0.04791
5273,SERPINB10,18,61540224,61612948,405,63,293218,1.6654,0.047915
80024,SLC8B1,12,113726571,113807934,419,61,293218,1.6651,0.047943
221037,JMJD1C,10,64916983,65260880,1901,54,293218,1.6648,0.047974
9972,NUP153,6,17605266,17742065,669,69,293218,1.6646,0.047997
5449,POU1F1,3,87298783,87360737,521,19,293218,1.6645,0.048003
51335,NGRN,15,90773895,90825443,330,28,293218,1.6645,0.04801
7320,UBE2B,5,133671843,133737799,326,55,293218,1.6644,0.048012
79905,TMC7,16,18960256,19085264,594,43,293218,1.6642,0.048035
6331,SCN5A,3,38579553,38726164,678,123,293218,1.6641,0.048049
84503,ZNF527,19,37827007,37893967,222,39,293218,1.6633,0.048127
55973,BCAP29,7,107185422,107273762,308,37,293218,1.6633,0.04813
23424,TDRD7,9,100139302,100268407,485,27,293218,1.6633,0.048131
29063,ZCCHC4,4,25279396,25384190,483,47,293218,1.663,0.048152
11247,NXPH4,12,57575578,57630232,166,49,293218,1.663,0.048152
79800,CARF,2,203741978,203861060,479,61,293218,1.6629,0.048171
730130,TMEM229A,7,123660970,123708523,167,30,293218,1.6629,0.048171
26145,IRF2BP1,19,46376866,46424376,266,51,293218,1.6623,0.04823
23262,PPIP5K2,5,102420958,102549224,697,41,293218,1.6612,0.048333
114034,TOE1,1,45770342,45819650,188,33,293218,1.6611,0.048347
161145,TMEM229B,14,67903801,68017445,422,28,293218,1.6605,0.048409
96459,FNIP1,5,130967407,131167756,902,34,293218,1.6602,0.048436
10724,MGEA5,10,103534200,103613930,291,46,293218,1.66,0.048461
729238,SFTPA2,10,81305608,81355177,269,43,293218,1.6591,0.048547
151888,BTLA,3,112172813,112253438,502,20,293218,1.659,0.048555
3549,IHH,2,219909142,219960238,298,29,293218,1.6589,0.048567
64127,NOD2,16,50692507,50776990,247,51,293218,1.6586,0.048602
7305,TYROBP,19,36385303,36434211,182,34,293218,1.6582,0.048634
55690,PACS1,11,65802747,66022218,777,56,293218,1.6578,0.048675
55231,CCDC87,11,66347640,66395554,153,21,293218,1.6576,0.048694
149483,CCDC17,1,46075716,46125424,167,29,293218,1.6576,0.0487
57456,KIAA1143,3,44780236,44838173,139,39,293218,1.6573,0.048729
145501,ISM2,14,77930737,78000210,369,56,293218,1.6572,0.048738
79867,TCTN2,12,124120660,124202950,422,47,293218,1.6566,0.048804
8817,FGF18,5,170811667,170894630,367,35,293218,1.6558,0.048881
5878,RAB5C,17,40266994,40342062,197,45,293218,1.6558,0.048883
440023,KRTAP5-6,11,1683425,1728985,235,46,293218,1.6552,0.04894
133022,TRAM1L1,4,117994710,118041736,184,31,293218,1.6552,0.048943
5144,PDE4D,5,58254865,59818925,6903,319,293218,1.6551,0.048952
6046,BRD2,6,32901437,32959282,396,54,293218,1.6548,0.04898
151556,GPR155,2,175286299,175386816,402,38,293218,1.6548,0.048983
28951,TRIB2,2,12821998,12892860,271,28,293218,1.6547,0.04899
23399,CTDNEP1,17,7136906,7190259,218,70,293218,1.6546,0.049002
54621,VSIG10,12,118491398,118576810,434,45,293218,1.6544,0.04902
79053,ALG8,11,77801988,77885699,269,30,293218,1.6543,0.049032
84078,KBTBD7,13,41755711,41803702,167,36,293218,1.6542,0.049045
11159,RABL2A,2,114349814,114410975,197,42,293218,1.6538,0.049087
721,C4B,6,31947572,32013195,186,57,293218,1.6536,0.049103
8803,SUCLA2,13,48506791,48647125,590,53,293218,1.6535,0.049114
144165,PRICKLE1,12,42842140,43018572,883,78,293218,1.6525,0.049211
5214,PFKP,10,3074667,3188997,1073,98,293218,1.6524,0.049223
83637,ZMIZ2,7,44753168,44819480,253,37,293218,1.6522,0.049242
26083,TBC1D29,17,28849124,28900511,151,40,293218,1.6523,0.049242
8554,PIAS1,15,68311572,68493797,1016,94,293218,1.6521,0.049255
400735,PRAMEF4,1,12929033,12981025,16,12,293218,1.6521,0.049258
284391,ZNF844,19,12140546,12198626,167,34,293218,1.6519,0.049279
11240,PADI2,1,17383256,17480948,541,48,293218,1.6518,0.049292
8805,TRIM24,7,138110079,138280333,940,125,293218,1.6517,0.049303
4052,LTBP1,2,33137221,33634576,2770,196,293218,1.6514,0.04933
9881,TRANK1,3,36858308,37021548,547,66,293218,1.6504,0.049435
79758,DHRS12,13,52320614,52414667,409,25,293218,1.6503,0.049439
100170765,ERICH4,19,41914063,41960670,127,37,293218,1.6495,0.049521
153020,RASGEF1B,4,82337547,82428082,423,62,293218,1.6493,0.049544
127247,ASB17,1,76374558,76433116,281,49,293218,1.6487,0.049602
80975,TMPRSS5,11,113548268,113612151,259,65,293218,1.6487,0.049608
10184,LHFPL2,5,77771038,77979648,1110,125,293218,1.6486,0.049617
333,APLP1,19,36323806,36380699,188,25,293218,1.6484,0.049634
79866,BORA,13,73266981,73340328,343,51,293218,1.6478,0.049698
101927245,LOC101927245,8,103633635,103708156,361,21,293218,1.6476,0.049717
9209,LRRFIP2,3,37084117,37252992,578,41,293218,1.6473,0.049752
781,CACNA2D1,7,81565760,82108031,2138,153,293218,1.6473,0.049752
25850,ZNF345,19,37306260,37394120,315,37,293218,1.6472,0.049756
1018,CDK3,17,73961235,74012080,307,70,293218,1.6469,0.049785
29123,ANKRD11,16,89324029,89591969,1167,66,293218,1.6469,0.049786
9196,KCNAB3,17,7815177,7868180,202,64,293218,1.6469,0.049791
200895,DHFRL1,3,93766766,93817233,147,69,293218,1.6462,0.049863
27161,AGO2,8,141531264,141680646,987,115,293218,1.6461,0.049874
65061,CDK15,2,202620177,202770273,407,70,293218,1.6459,0.049891
157807,CLVS1,8,62165514,62424204,1051,68,293218,1.6457,0.049911
2963,GTF2F2,13,45659631,45868240,893,126,293218,1.6447,0.05002
729747,ZNF878,19,12144620,12198782,158,35,293218,1.6437,0.050116
11199,ANXA10,4,168978688,169118893,606,122,293218,1.6437,0.050124
135112,NCOA7,6,126067307,126263176,480,114,293218,1.6434,0.050146
54989,ZNF770,15,35260542,35315497,183,32,293218,1.6432,0.05017
8723,SNX4,3,125155488,125274058,544,74,293218,1.6431,0.050185
627,BDNF,11,27666440,27778605,345,65,293218,1.6428,0.050212
740,MRPL49,11,64854655,64904841,173,31,293218,1.6427,0.050228
4161,MC5R,18,13790543,13836861,295,29,293218,1.6426,0.050234
167555,FAM151B,5,79748800,79848382,458,104,293218,1.6426,0.050237
613212,CTXN3,5,126949713,127004322,255,19,293218,1.6424,0.050258
6189,RPS3A,4,151985725,152035804,261,40,293218,1.6422,0.050272
1677,DFFB,1,3738845,3811993,492,65,293218,1.6421,0.050282
285343,TCAIM,3,44344574,44460940,358,48,293218,1.6421,0.050282
79676,OGFOD2,12,123424354,123474588,218,45,293218,1.642,0.0503
54981,NMRK1,9,77666116,77738133,240,40,293218,1.6415,0.050352
5361,PLXNA1,3,126672437,126766235,346,44,293218,1.6412,0.050382
100506571,LOC100506571,1,228251610,228299258,215,37,293218,1.6411,0.050392
7071,KLF10,8,103651005,103703130,238,20,293218,1.6406,0.050438
6252,RTN1,14,60052694,60372557,1202,80,293218,1.6404,0.050457
3712,IVD,15,40662686,40738146,262,27,293218,1.6397,0.050538
55260,TMEM143,19,48825613,48902489,461,42,293218,1.6394,0.050562
219958,OR1S2,11,57960676,58006653,234,33,293218,1.6391,0.050599
25828,TXN2,22,36853083,36913072,338,51,293218,1.6388,0.050625
54084,TSPEAR,21,45907775,46166495,1640,162,293218,1.6385,0.050663
4594,MUT,6,49388073,49466041,321,33,293218,1.6382,0.050692
6996,TDG,12,104324593,104392656,322,41,293218,1.6382,0.050693
1196,CLK2,1,155222659,155278305,166,31,293218,1.638,0.050709
23201,FAM168A,11,73101837,73344234,851,148,293218,1.6378,0.050731
10060,ABCC9,12,21940323,22129797,756,94,293218,1.6371,0.05081
5732,PTGER2,14,52746016,52805324,196,43,293218,1.6369,0.050825
729240,PRR20C,13,57693195,57741216,176,35,293218,1.6368,0.050839
639,PRDM1,6,106499195,106567814,424,40,293218,1.6366,0.050852
481,ATP1B1,1,169040947,169111960,366,54,293218,1.6366,0.050858
222967,RSPH10B,7,5955777,6045322,427,51,293218,1.6355,0.050972
63925,ZNF335,20,44567292,44636560,236,51,293218,1.6353,0.050994
2056,EPO,7,100283423,100331323,109,42,293218,1.6353,0.050996
642475,MROH6,8,144638362,144689928,153,30,293218,1.6347,0.051058
4207,MEF2BNB-MEF2B,19,19246376,19338400,362,35,293218,1.6345,0.051074
84079,ANKRD27,19,33077907,33201102,514,44,293218,1.6344,0.051085
64902,AGXT2,5,34988206,35083293,465,55,293218,1.6344,0.051086
143662,MUC15,11,26570579,26628815,410,37,293218,1.6341,0.051119
11035,RIPK3,14,24795227,24844242,224,47,293218,1.6339,0.051139
2033,EP300,22,41453614,41586081,490,59,293218,1.6337,0.051161
4158,MC2R,18,13872043,13950535,443,40,293218,1.6334,0.051193
5238,PGM3,6,83864592,83938655,240,27,293218,1.6334,0.051195
57489,ODF2L,1,86802507,86897025,433,40,293218,1.6328,0.051254
64282,PAPD5,16,50151829,50279221,434,70,293218,1.6328,0.051257
145853,C15orf61,15,67778522,67829641,267,25,293218,1.6327,0.051263
10089,KCNK7,11,65350326,65398467,142,50,293218,1.6327,0.051263
60313,GPBP1L1,1,46082976,46188782,345,47,293218,1.6327,0.051266
23649,POLA2,11,64994432,65075088,295,40,293218,1.6327,0.051268
4691,NCL,2,232309459,232364208,302,37,293218,1.6325,0.05129
2811,GP1BA,17,4800312,4848325,231,56,293218,1.6322,0.051318
1742,DLG4,17,7083209,7158369,417,67,293218,1.6318,0.051361
7227,TRPS1,8,116410724,116748299,1250,125,293218,1.6318,0.051365
3486,IGFBP3,7,45941844,45995871,257,39,293218,1.6317,0.051369
685,BTC,4,75661448,75754882,349,32,293218,1.6315,0.051397
22887,FOXJ3,1,42632210,42836548,717,61,293218,1.6314,0.051408
2775,GNAO1,16,56190251,56401356,886,90,293218,1.6307,0.051477
84897,TBRG1,11,124457742,124515822,239,38,293218,1.6307,0.051478
9046,DOK2,8,21756384,21806290,95,22,293218,1.6303,0.051516
140459,ASB6,9,132386883,132439496,209,50,293218,1.6301,0.051535
30819,KCNIP2,10,103575731,103638769,228,44,293218,1.6301,0.051537
138199,C9orf41,9,77585936,77678326,362,55,293218,1.63,0.051552
282890,ZNF311,6,28952562,29008037,268,32,293218,1.6299,0.051562
93100,NAPRT,8,144646955,144695881,144,34,293218,1.6298,0.051575
202865,C7orf33,7,148252657,148322952,495,53,293218,1.6297,0.051577
84514,GHDC,17,40331105,40381550,175,30,293218,1.6293,0.051621
131831,ERICH6,3,150367672,150456786,339,43,293218,1.6286,0.051703
10970,CKAP4,12,106621659,106676713,214,43,293218,1.6285,0.051711
9908,G3BP2,4,76557953,76684709,448,41,293218,1.6283,0.051728
2551,GABPA,21,27072258,27154771,474,47,293218,1.628,0.051757
2887,GRB10,7,50647760,50896159,1188,86,293218,1.6279,0.051768
27289,RND1,12,49240916,49294653,262,47,293218,1.6279,0.051777
80305,TRABD,22,50589344,50648027,321,54,293218,1.6276,0.051805
100996571,CYYR1-AS1,21,27730954,27951571,1044,69,293218,1.6275,0.051815
220064,ORAOV1,11,69470331,69525165,287,46,293218,1.627,0.051868
163059,ZNF433,19,12115532,12181525,203,41,293218,1.6269,0.051882
203286,ANKS6,9,101484291,101593794,467,54,293218,1.6268,0.051893
65059,RAPH1,2,204288538,204435058,593,95,293218,1.6268,0.051893
9690,UBE3C,7,156896655,157072066,1028,82,293218,1.6263,0.051943
107,ADCY1,7,45579125,45772715,804,74,293218,1.6259,0.051982
199,AIF1,6,31547969,31594798,284,47,293218,1.6257,0.052009
283149,BCL9L,11,118756849,118831327,266,25,293218,1.6257,0.052011
51676,ASB2,14,94390499,94478085,557,62,293218,1.6254,0.052039
100996318,LOC100996318,1,120889756,120936189,2,1,293218,1.625,0.052076
403312,LOC403312,11,125330104,125376769,200,55,293218,1.6249,0.052092
51659,GINS2,16,85701280,85757588,300,37,293218,1.6244,0.052146
23371,TNS2,12,53405810,53468163,168,36,293218,1.624,0.05219
51512,GTSE1,22,46657638,46739596,484,76,293218,1.6238,0.052206
5886,RAD23A,19,13021628,13074457,149,36,293218,1.6237,0.052222
11065,UBE2C,20,44406255,44455596,241,68,293218,1.6228,0.052313
57016,AKR1B10,7,134177344,134236166,176,29,293218,1.6218,0.052427
83468,GLT8D2,12,104372762,104492961,664,99,293218,1.6214,0.052467
151887,CCDC80,3,112313407,112394977,365,43,293218,1.6211,0.052495
81341,OR10W1,11,58024264,58070732,264,20,293218,1.6204,0.052577
257629,ANKS4B,16,21210016,21273750,258,56,293218,1.6203,0.052583
729991,MEF2BNB,19,19277713,19338400,229,40,293218,1.6203,0.052584
10420,TESK2,1,45799555,45991840,745,38,293218,1.6191,0.052715
2628,GATM,15,45643322,45705980,377,47,293218,1.619,0.05272
55437,STRADB,2,202281392,202369501,260,28,293218,1.619,0.052728
81848,SPRY4,5,141679992,141739620,324,59,293218,1.6186,0.052771
399909,PCNXL3,11,65348686,65414910,193,67,293218,1.618,0.052829
83694,RPS6KL1,14,75360657,75424985,313,59,293218,1.6169,0.052952
51028,VPS36,13,52976737,53059798,386,78,293218,1.6164,0.053008
400986,ANKRD36C,2,96506914,96693068,479,78,293218,1.6162,0.053025
653641,GOLGA6C,15,75515899,75575796,178,35,293218,1.616,0.053046
811,CALR,19,13014414,13065304,144,37,293218,1.6159,0.053062
124245,ZC3H18,16,88601789,88708372,677,108,293218,1.6152,0.053134
23245,ASTN2,9,119177504,120212317,4125,295,293218,1.615,0.053156
4176,MCM7,7,99680351,99734563,173,20,293218,1.615,0.053159
140730,RIMS4,20,43370445,43473979,593,52,293218,1.6149,0.053168
9228,DLGAP2,8,842021,1666642,6127,300,293218,1.6149,0.05317
121549,ASCL4,12,108133162,108180421,146,29,293218,1.6144,0.053221
5604,MAP2K1,15,66644182,66793882,800,107,293218,1.6139,0.053276
390265,OR10G7,11,123898773,123944708,270,27,293218,1.6139,0.053277
25974,MMACHC,1,45930856,45986739,214,31,293218,1.6137,0.053294
642778,NPIPA3,16,14767835,14830195,97,62,293218,1.6136,0.053311
7589,ZSCAN21,7,99612390,99672663,149,35,293218,1.6135,0.053321
