GENE,gene_symbol,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P
56897,WRNIP1,6,2730575,2795979,357,51,293218,2.2312,0.012835
9911,TMCC2,1,205162038,205252471,314,30,293218,2.231,0.012841
23633,KPNA6,1,32538644,32652169,453,43,293218,2.2303,0.012864
729020,RPEL1,10,104970644,105017773,285,25,293218,2.2285,0.012925
25999,CLIP3,19,36495562,36558797,251,39,293218,2.2279,0.012943
283777,FAM169B,15,98970391,99092611,701,82,293218,2.2278,0.012948
124944,C17orf49,17,6883056,6930843,194,49,293218,2.2263,0.012996
222256,CDHR3,7,105482251,105686877,898,91,293218,2.226,0.013007
9014,TAF1B,2,9948571,10084545,726,72,293218,2.2254,0.013026
5478,PPIA,7,44801241,44852716,194,31,293218,2.2252,0.013034
23511,NUP188,9,131674972,131779375,463,48,293218,2.2244,0.013062
89978,DPH6,15,35647670,35873597,1007,108,293218,2.2243,0.013064
84650,EBPL,13,50224812,50300627,314,48,293218,2.2243,0.013065
8651,SOCS1,16,11338274,11385039,358,49,293218,2.2231,0.013104
168507,PKD1L1,7,47804250,48023071,1043,77,293218,2.2231,0.013105
2359,FPR3,19,52263411,52339334,459,53,293218,2.2224,0.013128
5238,PGM3,6,83864592,83938655,240,27,293218,2.2221,0.013137
10548,TM9SF1,14,24648353,24701288,215,48,293218,2.2221,0.013139
100507096,GIMD1,4,107269340,107323592,227,35,293218,2.222,0.013143
22955,SCMH1,1,41482871,41742815,1135,94,293218,2.2219,0.013145
94026,POM121L2,6,27266842,27315011,241,56,293218,2.2219,0.013145
54788,DNAJB12,10,74082588,74149907,224,42,293218,2.2219,0.013145
503614,DEFB107B,8,7318368,7376833,193,64,293218,2.2207,0.013185
653308,ASAH2B,10,52464688,52526948,222,36,293218,2.2206,0.013188
712,C1QA,1,22928118,22976175,199,33,293218,2.22,0.01321
8722,CTSF,11,66320935,66371047,169,32,293218,2.2199,0.013214
10092,ARPC5,1,183585328,183640076,331,22,293218,2.2188,0.01325
93986,FOXP2,7,113691365,114343827,2128,105,293218,2.217,0.013311
9687,GREB1,2,11639242,11792914,840,97,293218,2.2164,0.013331
81623,DEFB126,20,88194,136392,197,45,293218,2.2157,0.013355
55870,ASH1L,1,155295052,155567324,613,82,293218,2.2155,0.013362
27075,TSPAN13,7,16758351,16834161,521,56,293218,2.2152,0.013374
23306,TMEM194A,12,57439426,57507574,218,46,293218,2.2147,0.013391
128372,OR6N1,1,158725534,158771472,302,30,293218,2.2136,0.013427
5829,PXN,12,120638242,120738574,485,53,293218,2.2135,0.013432
794,CALB2,16,71357616,71434341,341,40,293218,2.213,0.013448
126326,GIPC3,19,3550557,3603539,272,73,293218,2.2129,0.013451
51131,PHF11,13,50034746,50113123,191,44,293218,2.212,0.013485
58509,CACTIN,19,3600626,3661813,359,44,293218,2.2118,0.013489
63943,FKBPL,6,32086484,32133067,172,58,293218,2.2112,0.013511
57143,ADCK1,14,78231426,78410297,814,86,293218,2.2112,0.013512
2538,G6PC,17,41017814,41076450,305,33,293218,2.2111,0.013513
84108,PCGF6,10,105052553,105145891,560,36,293218,2.2106,0.013533
83938,C10orf11,10,77156217,78327133,5037,312,293218,2.2098,0.013561
319,APOF,12,56744355,56791583,134,33,293218,2.2091,0.013584
11138,TBC1D8,2,101613690,101802858,774,78,293218,2.2091,0.013585
54867,TMEM214,2,27220774,27274565,202,40,293218,2.2085,0.013604
7389,UROD,1,45442805,45491341,161,28,293218,2.2082,0.013615
6833,ABCC8,11,17404432,17533449,671,79,293218,2.2072,0.01365
10462,CLEC10A,17,6967856,7018626,211,32,293218,2.2069,0.013661
23105,FSTL4,5,132522152,132983223,1474,110,293218,2.2068,0.013665
55231,CCDC87,11,66347640,66395554,153,21,293218,2.2055,0.013708
441155,LOC441155,6,65976311,66025506,265,34,293218,2.2047,0.013739
440279,UNC13C,15,54235557,54930806,4173,144,293218,2.2043,0.013753
9748,SLK,10,105691943,105798991,511,38,293218,2.2042,0.013756
183,AGT,1,230828269,230885336,282,41,293218,2.2041,0.013758
10901,DHRS4,14,24387944,24448488,330,65,293218,2.2036,0.013778
7922,SLC39A7,6,33133603,33182214,459,34,293218,2.2026,0.01381
4855,NOTCH4,6,32152620,32226844,406,58,293218,2.2019,0.013836
6887,TAL2,9,108383562,108435393,299,38,293218,2.2018,0.013839
130557,ZNF513,2,27590098,27638733,164,26,293218,2.2018,0.013841
5859,QARS,3,49123365,49177562,125,34,293218,2.2016,0.013846
148266,ZNF569,19,37891778,37995167,420,44,293218,2.201,0.013867
27033,ZBTB32,19,36160389,36217940,234,41,293218,2.2009,0.01387
11236,RNF139,8,125452008,125510859,322,39,293218,2.1993,0.013928
246777,SPESP1,15,69187839,69249150,187,36,293218,2.1987,0.013949
80264,ZNF430,19,21168426,21252852,386,29,293218,2.1986,0.013954
84171,LOXL4,10,99997443,100063007,323,47,293218,2.1985,0.013955
56262,LRRC8A,9,131609391,131690318,371,43,293218,2.1983,0.013964
79711,IPO4,14,24639425,24693124,245,46,293218,2.1975,0.013994
26168,SENP3,17,7430309,7485287,217,41,293218,2.1957,0.014056
3952,LEP,7,127846241,127907682,173,41,293218,2.1957,0.014057
51614,ERGIC3,20,34094778,34155405,160,36,293218,2.1952,0.014076
100529241,HSPE1-MOB4,2,198329721,198428423,296,59,293218,2.1947,0.014093
9221,NOLC1,10,103876933,103933627,199,31,293218,2.1933,0.014141
79913,ACTR5,20,37341933,37411089,279,51,293218,2.1931,0.014151
100506248,LOC100506248,12,12228949,12275090,165,37,293218,2.193,0.014153
2193,FARSA,19,13023284,13079558,153,37,293218,2.1905,0.014244
10753,CAPN9,1,230848089,230947749,480,57,293218,2.1882,0.014329
7818,DAP3,1,155622693,155718801,211,62,293218,2.1881,0.014332
57606,SLAIN2,4,48308497,48438218,532,42,293218,2.1879,0.014339
10665,C6orf10,6,32250475,32374705,1435,37,293218,2.1866,0.014385
6601,SMARCC2,12,56545636,56618351,223,71,293218,2.1852,0.014437
101928879,LOC101928879,4,54406696,54452556,236,35,293218,2.1842,0.014474
401115,C4orf48,4,2008720,2055697,164,48,293218,2.1841,0.014479
162466,PHOSPHO1,17,47290728,47344009,213,36,293218,2.1835,0.014501
441282,AKR1B15,7,134198849,134274615,321,23,293218,2.1833,0.014507
338094,FAM151A,1,55064850,55124200,223,41,293218,2.1831,0.014514
9813,EFCAB14,1,47130831,47219792,470,64,293218,2.1829,0.014522
159195,USP54,10,75247296,75370433,427,63,293218,2.1801,0.014626
51537,MTFP1,22,30786611,30835041,214,37,293218,2.1795,0.014647
91151,TIGD7,16,3338808,3390439,306,28,293218,2.1793,0.014654
79645,EFCAB1,8,49617474,49682870,288,29,293218,2.1792,0.014657
285500,LOC285500,4,178328692,178607453,1697,128,293218,2.1789,0.014668
154075,SAMD3,6,130455447,130721570,1449,120,293218,2.1781,0.0147
8395,PIP5K1B,9,71285188,71634092,1403,153,293218,2.177,0.014742
170691,ADAMTS17,15,100501643,100917183,2263,203,293218,2.1769,0.014743
5069,PAPPA,9,118881071,119174600,1140,128,293218,2.1763,0.014768
374977,MROH7,1,55072427,55185939,381,38,293218,2.176,0.014777
5144,PDE4D,5,58254865,59818925,6903,319,293218,2.1758,0.014784
64848,YTHDC2,5,112814391,112940984,658,45,293218,2.1744,0.014836
3456,IFNB1,9,21067104,21112943,209,49,293218,2.1743,0.014843
84888,SPPL2A,15,50989730,51092910,274,32,293218,2.1743,0.014843
55914,ERBB2IP,5,65187382,65386851,741,52,293218,2.1732,0.014883
55205,ZNF532,18,56494832,56663709,572,60,293218,2.1724,0.014911
51292,GMPR2,14,24666633,24718448,206,58,293218,2.1719,0.01493
8514,KCNAB2,1,6017358,6171253,734,106,293218,2.1719,0.014931
3631,INPP4A,2,99026321,99217496,711,38,293218,2.1712,0.014958
54681,P4HTM,3,48992304,49054582,130,46,293218,2.1708,0.014975
84172,POLR1B,2,113263676,113344727,362,51,293218,2.1696,0.01502
9499,MYOT,5,137168536,137233540,315,33,293218,2.1693,0.01503
440023,KRTAP5-6,11,1683425,1728985,235,46,293218,2.1688,0.015048
7410,VAV2,9,136617016,136892496,1324,123,293218,2.1683,0.015066
55249,YY1AP1,1,155619233,155693823,150,49,293218,2.1684,0.015066
94030,LRRC4B,19,51010149,51106302,523,108,293218,2.1669,0.015123
90592,ZNF700,19,12000883,12071588,227,34,293218,2.1664,0.015142
22899,ARHGEF15,17,8178556,8235834,221,46,293218,2.1654,0.015177
84975,MFSD5,12,53610035,53658190,181,23,293218,2.165,0.015194
57706,DENND1A,9,126131933,126727423,2826,204,293218,2.1645,0.015214
114299,PALM2,9,112368068,112723756,1379,79,293218,2.1643,0.01522
101929301,LOC101929301,7,44875545,44921757,162,43,293218,2.1636,0.015248
8419,BFSP2,3,133083790,133204056,493,71,293218,2.1619,0.015313
5147,PDE6D,2,232587147,232680974,467,70,293218,2.1619,0.015314
285941,C7orf71,7,26642490,26696924,162,37,293218,2.1613,0.015338
89795,NAV3,12,78189685,78616790,1961,168,293218,2.1605,0.015366
55504,TNFRSF19,13,24109509,24260244,896,128,293218,2.1605,0.015367
6625,SNRNP70,19,49553465,49621870,280,40,293218,2.1601,0.015383
83439,TCF7L1,2,85325583,85547511,1016,88,293218,2.1601,0.015384
4909,NTF4,19,49554323,49603333,187,36,293218,2.1593,0.015413
100130274,CCDC166,8,144778864,144825279,217,32,293218,2.1586,0.015442
54834,GDAP2,1,118396107,118507302,409,65,293218,2.1581,0.015462
400935,IL17REL,22,50422942,50486055,371,66,293218,2.1578,0.015472
26249,KLHL3,5,136943189,137185310,967,109,293218,2.1576,0.015479
389084,C2orf82,2,233698724,233751111,312,28,293218,2.1572,0.015496
113177,IZUMO4,19,2061422,2109586,275,73,293218,2.1547,0.015592
6786,STIM1,11,3841933,4124440,1237,68,293218,2.1542,0.015612
200931,SLC51A,3,195908383,195970301,336,58,293218,2.1542,0.015614
54870,QRICH1,3,49057140,49166504,239,59,293218,2.154,0.01562
29107,NXT1,20,23296373,23345408,190,38,293218,2.1536,0.015634
5696,PSMB8,6,32798494,32847712,542,49,293218,2.1534,0.015644
7366,UGT2B15,4,69502315,69571494,692,10,293218,2.1529,0.015664
2834,PRLHR,10,120342916,120390160,190,30,293218,2.1527,0.015669
10794,ZNF460,19,57755776,57815436,251,46,293218,2.1514,0.015721
1576,CYP3A4,7,99344583,99416811,255,33,293218,2.1512,0.015729
83889,WDR87,19,38365213,38432317,336,42,293218,2.1511,0.015735
10498,CARM1,19,10947253,11043453,406,39,293218,2.151,0.015738
55131,RBM28,7,127940429,128018962,218,62,293218,2.1508,0.015746
673,BRAF,7,140405749,140659564,1081,100,293218,2.1507,0.01575
6788,STK3,8,99456859,99989799,1656,63,293218,2.1504,0.015761
390212,GPR152,11,67208772,67255200,111,39,293218,2.1494,0.015801
7584,ZNF35,3,44655108,44712283,167,49,293218,2.1493,0.015805
80219,COQ10B,2,198283231,198349851,257,45,293218,2.1471,0.015893
146779,EFCAB3,17,60412579,60503840,264,37,293218,2.147,0.015897
3351,HTR1B,6,78161948,78208120,206,38,293218,2.1458,0.015943
84890,ADO,10,64529516,64578239,183,46,293218,2.1456,0.015954
79647,AKIRIN1,1,39421916,39481737,208,51,293218,2.1442,0.016008
90485,ZNF835,19,57163729,57218151,226,42,293218,2.1435,0.016038
10291,SF3A1,22,30717977,30787931,280,42,293218,2.143,0.016056
8554,PIAS1,15,68311572,68493797,1016,94,293218,2.1428,0.016064
6490,PMEL,12,56337889,56395523,140,56,293218,2.1428,0.016065
147968,CAPN12,19,39210832,39270114,249,52,293218,2.1426,0.016074
57188,ADAMTSL3,15,84287838,84718594,1038,68,293218,2.1421,0.016091
113201,CASC4,15,44545909,44717959,442,54,293218,2.1405,0.016158
79892,MCMBP,10,121578916,121668140,403,50,293218,2.1402,0.016169
84970,C1orf94,1,34597624,34694732,480,54,293218,2.1394,0.016201
388536,ZNF790,19,37299224,37376689,295,37,293218,2.1379,0.016261
80731,THSD7B,2,137604718,138445287,3560,159,293218,2.1375,0.01628
83468,GLT8D2,12,104372762,104492961,664,99,293218,2.1372,0.01629
57489,ODF2L,1,86802507,86897025,433,40,293218,2.1372,0.01629
4288,MKI67,10,129884923,129959468,337,92,293218,2.1372,0.01629
1295,COL8A1,3,99322440,99528061,1107,54,293218,2.1369,0.016305
10437,IFI30,19,18249590,18298934,278,30,293218,2.1365,0.01632
90522,YIF1B,19,38784200,38841615,271,44,293218,2.1364,0.016325
646,BNC1,15,83914655,83988468,233,42,293218,2.1363,0.016327
2950,GSTP1,11,67316066,67364125,127,31,293218,2.136,0.016338
64857,PLEKHG2,19,39868222,39929055,148,60,293218,2.1352,0.016372
26149,ZNF658,9,40761188,40827112,106,57,293218,2.1349,0.016385
6631,SNRPC,6,34689871,34751634,261,24,293218,2.1347,0.016394
23426,GRIP1,12,66731178,67498014,3550,172,293218,2.1341,0.016416
1846,DUSP4,8,29180579,29243267,275,33,293218,2.1338,0.016428
115,ADCY9,16,4002650,4201186,1126,120,293218,2.1338,0.016432
440044,SLC22A20,11,64946311,65020579,254,35,293218,2.1333,0.016448
81788,NUAK2,1,205261191,205325883,275,36,293218,2.1331,0.016457
23215,PRRC2C,1,171419652,171572650,691,63,293218,2.1327,0.016474
288,ANK3,10,61776056,62528284,3261,249,293218,2.1326,0.016478
29887,SNX10,7,26296515,26423949,625,73,293218,2.1325,0.016484
130749,CPO,2,207769278,207844198,261,60,293218,2.1325,0.016484
55924,FAM212B,1,112254686,112333419,316,52,293218,2.1315,0.016525
11123,RCAN3,1,24793841,24873510,259,39,293218,2.1303,0.016575
135114,HINT3,6,126242861,126311390,188,32,293218,2.1296,0.0166
8548,BLZF1,1,169302122,169375782,317,39,293218,2.1295,0.016607
338657,CCDC84,11,118833843,118896455,289,51,293218,2.1293,0.016615
100505570,LOC100505570,11,1674527,1720286,235,45,293218,2.1281,0.016666
153090,DAB2IP,9,124294162,124557809,888,119,293218,2.128,0.016667
386682,KRTAP10-3,21,45967906,46013643,260,44,293218,2.1277,0.016682
154007,SNRNP48,6,7555432,7622200,254,36,293218,2.1271,0.016705
3782,KCNN3,1,154659938,154877754,891,157,293218,2.127,0.016709
4718,NDUFC2,11,77769393,77826265,218,31,293218,2.1269,0.016715
728485,LOC728485,19,37229020,37277980,115,38,293218,2.1268,0.016717
6528,SLC5A5,19,17947641,18015983,292,52,293218,2.1262,0.016742
399512,SLC25A35,17,8181082,8233709,208,45,293218,2.126,0.016751
125919,ZNF543,19,57796865,57852144,271,42,293218,2.1253,0.016781
5916,RARG,12,53594350,53661040,236,30,293218,2.1252,0.016787
2011,MARK2,11,63571400,63688492,320,52,293218,2.124,0.016834
219858,OR8B12,11,124402618,124448550,259,30,293218,2.124,0.016837
57419,SLC24A3,20,19158290,19713541,2584,171,293218,2.1239,0.016841
79676,OGFOD2,12,123424354,123474588,218,45,293218,2.1236,0.016851
25972,UNC50,2,99190032,99244978,191,36,293218,2.1234,0.016862
7011,TEP1,14,20823826,20917331,546,74,293218,2.1231,0.016875
378,ARF4,3,57547090,57618215,305,33,293218,2.1225,0.016899
7125,TNNC2,20,44441853,44490953,183,52,293218,2.1219,0.016924
92421,CHMP4C,8,82609688,82681750,267,40,293218,2.1209,0.016966
57552,NCEH1,3,172338435,172464207,591,66,293218,2.1206,0.016976
128611,ZNF831,20,57700895,57844168,785,117,293218,2.1205,0.016982
11149,BVES,6,105534697,105620049,367,61,293218,2.1202,0.016995
23086,EXPH5,11,108366158,108499492,468,33,293218,2.12,0.017003
5361,PLXNA1,3,126672437,126766235,346,44,293218,2.1193,0.017032
55127,HEATR1,1,236702305,236802841,520,66,293218,2.119,0.017044
5576,PRKAR2A,3,48774017,48920270,297,42,293218,2.1188,0.017053
374868,ATP9B,18,76794394,77148283,1891,143,293218,2.1182,0.017078
222068,TMED4,7,44607493,44656881,166,34,293218,2.1177,0.017099
11259,FILIP1L,3,99541988,99868349,1321,85,293218,2.1162,0.017163
101929322,LOC101929322,7,64980495,65055238,430,31,293218,2.116,0.017173
165324,UBXN2A,2,24115132,24233701,531,38,293218,2.1158,0.017183
1740,DLG2,11,83156055,85373314,9443,309,293218,2.1157,0.017184
84897,TBRG1,11,124457742,124515822,239,38,293218,2.1156,0.01719
80829,ZFP91,11,58311587,58399023,397,25,293218,2.1155,0.017193
6251,RSU1,10,16622615,16894509,1513,139,293218,2.1152,0.017206
9615,GDA,9,74694511,74877140,619,98,293218,2.1151,0.01721
844,CASQ1,1,160125285,160181676,327,68,293218,2.1146,0.017231
9381,OTOF,2,26670071,26816566,483,56,293218,2.1146,0.017233
3743,KCNA7,19,49560675,49611198,209,40,293218,2.1142,0.017248
442191,OR14J1,6,29239467,29285432,244,43,293218,2.1135,0.017277
9228,DLGAP2,8,842021,1666642,6127,300,293218,2.1129,0.017304
10793,ZNF273,7,64328620,64401955,474,39,293218,2.1129,0.017305
58538,MPP4,2,202499597,202598467,298,48,293218,2.1117,0.017355
3786,KCNQ3,8,133123105,133528004,2094,229,293218,2.1115,0.017365
5053,PAH,12,103222104,103346381,473,61,293218,2.1098,0.017438
200162,SPAG17,1,118486288,118762848,1492,51,293218,2.1095,0.017449
25778,DSTYK,1,205101631,205215727,414,35,293218,2.109,0.017472
7369,UMOD,16,20334373,20399200,291,43,293218,2.1089,0.017477
201232,SLC16A13,17,6904394,6953440,204,55,293218,2.1088,0.017482
11143,KAT7,17,47830922,47916458,341,49,293218,2.1081,0.01751
9733,SART3,12,108905991,108990165,412,53,293218,2.108,0.017516
862,RUNX1T1,8,92957195,93150454,847,87,293218,2.1078,0.017526
80194,TMEM134,11,67221819,67271748,131,44,293218,2.1073,0.017544
10435,CDC42EP2,11,65047289,65099900,168,44,293218,2.1069,0.017564
157769,FAM91A1,8,124745679,124837692,494,70,293218,2.1065,0.017582
148268,ZNF570,19,37923463,37986242,290,28,293218,2.1063,0.017588
25819,CCRN4L,4,139901913,139977093,257,40,293218,2.1059,0.017606
284361,EMC10,19,50944736,50996608,267,66,293218,2.1059,0.017608
64149,C17orf75,17,30645460,30712066,314,24,293218,2.1055,0.017626
127124,ATP6V1G3,1,198482352,198545075,274,30,293218,2.1054,0.017628
1647,GADD45A,1,68115860,68164021,267,33,293218,2.1049,0.01765
25850,ZNF345,19,37306260,37394120,315,37,293218,2.1046,0.017661
220134,SKA1,18,47866392,47930538,225,34,293218,2.1046,0.017664
23620,NTSR2,2,11788304,11845329,233,73,293218,2.1042,0.017679
22873,DZIP1,13,96220456,96331960,442,40,293218,2.1036,0.017708
2990,GUSB,7,65415671,65482301,421,28,293218,2.1026,0.01775
282890,ZNF311,6,28952562,29008037,268,32,293218,2.1025,0.017756
4208,MEF2C,5,88004058,88234922,937,56,293218,2.1023,0.017764
23395,LARS2,3,45395053,45600334,736,55,293218,2.1016,0.017793
307,ANXA4,2,69912946,70063596,466,47,293218,2.1014,0.017803
7124,TNF,6,31508344,31556113,433,48,293218,2.0999,0.017867
128153,SPATA17,1,217769684,218050492,1662,77,293218,2.0994,0.017891
474,ATOH1,4,94715078,94761142,155,33,293218,2.0989,0.017912
22828,SCAF8,6,155019512,155292708,1467,129,293218,2.098,0.017953
27068,PPA2,4,106280234,106430227,560,57,293218,2.0971,0.01799
3083,HGFAC,4,3408702,3461214,237,73,293218,2.0965,0.018019
10814,CPLX2,5,175188542,175321024,686,80,293218,2.0962,0.018034
57154,SMURF1,7,98615058,98776743,827,45,293218,2.0958,0.018051
1388,ATF6B,6,32073045,32131017,209,64,293218,2.095,0.018084
2355,FOSL2,2,28580704,28647516,358,39,293218,2.095,0.018084
84100,ARL6,3,97448365,97530086,245,29,293218,2.0943,0.018116
2674,GFRA1,10,117806436,118068126,1065,159,293218,2.0936,0.018147
57456,KIAA1143,3,44780236,44838173,139,39,293218,2.0936,0.01815
389432,SAMD5,6,147794807,148068677,1528,98,293218,2.0935,0.018154
79029,SPATA5L1,15,45659514,45723617,340,29,293218,2.0933,0.018161
3767,KCNJ11,11,17396795,17445878,243,52,293218,2.0931,0.018171
400793,C1orf226,1,162313696,162366608,254,56,293218,2.0926,0.018192
2046,EPHA8,1,22855004,22940087,294,52,293218,2.0918,0.01823
4956,ODF1,8,103528848,103583245,289,21,293218,2.0917,0.018233
1523,CUX1,7,101424184,101937250,2540,186,293218,2.0913,0.018249
9196,KCNAB3,17,7815177,7868180,202,64,293218,2.0912,0.018255
256472,TMEM151A,11,66024373,66074135,167,30,293218,2.0903,0.018295
9522,SCAMP1,5,77621339,77786562,736,53,293218,2.0903,0.018297
7367,UGT2B17,4,69392902,69469245,606,43,293218,2.09,0.018308
705,BYSL,6,41853965,41910784,184,42,293218,2.0898,0.018317
7620,ZNF69,19,11963633,12035366,291,28,293218,2.0896,0.018328
10653,SPINT2,19,38720098,38793254,433,43,293218,2.0893,0.018341
54606,DDX56,7,44595016,44649542,183,33,293218,2.0877,0.01841
56164,STK31,7,23714786,23882132,972,46,293218,2.0876,0.018418
23029,RBM34,1,235284498,235359571,290,27,293218,2.0874,0.018428
253559,CADM2,3,84973133,86133579,5265,119,293218,2.0873,0.018429
10788,IQGAP2,5,75664131,76013957,2044,97,293218,2.0873,0.018433
55867,SLC22A11,11,64288098,64349002,176,52,293218,2.0869,0.018448
390265,OR10G7,11,123898773,123944708,271,25,293218,2.0869,0.018451
669,BPGM,7,134296531,134374568,541,33,293218,2.0867,0.018456
440073,IQSEC3,12,141049,297626,940,121,293218,2.0857,0.018504
341880,SLC35F4,14,58020640,58367592,1116,93,293218,2.0856,0.018508
26707,OR2J2,6,29106311,29152351,233,44,293218,2.0848,0.018545
6330,SCN4B,11,117994092,118058630,401,46,293218,2.0845,0.018556
11061,LECT1,13,53267399,53348947,321,47,293218,2.0841,0.018575
29082,CHMP4A,14,24668787,24718036,197,56,293218,2.0828,0.018637
94239,H2AFV,7,44856488,44922725,231,53,293218,2.0827,0.018639
140850,DEFB127,20,103111,149804,203,37,293218,2.0826,0.018645
134083,OR2Y1,5,180156123,180202058,388,72,293218,2.0822,0.018661
11159,RABL2A,2,114349814,114410975,197,42,293218,2.082,0.018672
93377,OPALIN,10,98092973,98154092,221,42,293218,2.0816,0.018691
283629,TSSK4,14,24639753,24687568,220,43,293218,2.0812,0.018706
4123,MAN2C1,15,75638133,75696455,207,60,293218,2.0811,0.018714
23392,KIAA0368,9,114112973,114282025,863,141,293218,2.0811,0.018714
100188893,TOMM6,6,41720181,41767634,194,58,293218,2.0808,0.018726
1993,ELAVL2,9,23680097,23861342,799,86,293218,2.0807,0.01873
118442,GPR62,3,51954330,52001520,123,51,293218,2.0802,0.018754
83473,KATNAL2,18,44462565,44638614,724,66,293218,2.0796,0.018782
219959,OR1S1,11,57947217,57993194,211,32,293218,2.0785,0.018831
127540,HMGB4,1,34291076,34340392,239,36,293218,2.0783,0.018841
5727,PTCH1,9,98195264,98314247,724,59,293218,2.0782,0.018845
1948,EFNB2,13,107132079,107222388,393,82,293218,2.0779,0.01886
421,ARVCF,22,19944126,20039325,568,61,293218,2.0776,0.018873
11261,CHP1,15,41488341,41584085,406,50,293218,2.0767,0.018915
84708,LNX1,4,54316437,54553653,1101,73,293218,2.0765,0.018923
8338,HIST2H2AC,1,149823525,149868961,20,10,293218,2.0764,0.018928
23650,TRIM29,11,119971994,120091237,633,64,293218,2.0753,0.01898
10367,MICU1,10,74117084,74420949,1032,34,293218,2.0752,0.018986
23326,USP22,17,20892906,20981722,389,58,293218,2.0751,0.01899
65062,TMEM237,2,202474907,202543252,222,39,293218,2.0736,0.019057
5822,PWP2,21,45492208,45561063,405,69,293218,2.0729,0.019092
23175,LPIN1,2,11782705,11977535,1090,124,293218,2.0729,0.019092
162494,RHBDL3,17,30558195,30661680,445,26,293218,2.0727,0.0191
100505767,SPDYE18,7,76152874,76724911,2134,105,293218,2.0727,0.019102
57594,HOMEZ,14,23732844,23797862,410,52,293218,2.0726,0.019107
10554,AGPAT1,6,32125983,32180888,210,53,293218,2.0724,0.019115
10335,MRVI1,11,10584638,10750535,773,89,293218,2.0721,0.019128
10087,COL4A3BP,5,74656928,74842806,675,61,293218,2.0717,0.019145
50508,NOX3,6,155706502,155812037,425,60,293218,2.0715,0.019158
4151,MB,22,35992811,36054401,187,38,293218,2.0713,0.019163
6154,RPL26,17,8270834,8321565,268,31,293218,2.0713,0.019164
134510,UBLCP1,5,158655089,158723048,218,54,293218,2.0712,0.019171
55152,DALRD3,3,49042832,49093504,111,43,293218,2.0703,0.019214
5792,PTPRF,1,43956708,44099343,539,72,293218,2.07,0.019226
94104,PAXBP1,21,34096210,34179169,277,48,293218,2.0687,0.019289
344148,NCKAP5,2,133419361,134434118,4750,290,293218,2.0686,0.019292
386675,KRTAP10-7,21,45985497,46032091,262,42,293218,2.068,0.019319
6890,TAP1,6,32802986,32856748,585,53,293218,2.0678,0.019328
9049,AIP,11,67215505,67268579,131,43,293218,2.0678,0.01933
256302,NATD1,17,21132183,21191578,171,41,293218,2.0674,0.019348
113510,HELQ,4,84318496,84412162,400,42,293218,2.0673,0.019354
5087,PBX1,1,164493597,164831067,1396,188,293218,2.0664,0.019396
84316,NAA38,17,7750003,7823608,339,48,293218,2.0653,0.019446
3336,HSPE1,2,198329721,198378187,137,34,293218,2.0644,0.01949
84858,ZNF503,10,77147602,77196513,221,53,293218,2.064,0.019509
255877,BCL6B,17,6891368,6943609,217,52,293218,2.0633,0.019543
5721,PSME2,14,24602574,24650855,233,47,293218,2.063,0.019556
390245,KDM4E,11,94723422,94770760,195,37,293218,2.0622,0.019595
374887,YJEFN3,19,19604670,19658393,222,59,293218,2.0619,0.019608
3915,LAMC1,1,182957572,183124727,839,26,293218,2.0617,0.019616
9183,ZW10,11,113593905,113679485,414,42,293218,2.0617,0.019619
11081,KERA,12,91434268,91487131,190,36,293218,2.0599,0.019703
4760,NEUROD1,2,182530833,182580392,209,39,293218,2.0598,0.019707
3895,KTN1,14,56011925,56161302,760,84,293218,2.0593,0.019732
5754,PTK7,6,43009006,43139458,473,61,293218,2.0592,0.01974
8692,HYAL2,3,50345221,50395281,142,54,293218,2.0589,0.019754
81616,ACSBG2,19,6100654,6203113,594,39,293218,2.0587,0.019759
23307,FKBP15,9,115917800,116018641,442,78,293218,2.0572,0.019835
57761,TRIB3,20,321447,388203,450,80,293218,2.0571,0.019837
338567,KCNK18,10,118922000,118979810,258,49,293218,2.0568,0.019855
55435,AP1AR,4,113117893,113201211,390,56,293218,2.0565,0.019869
27163,NAAA,4,76821808,76897166,412,55,293218,2.0564,0.019873
7551,ZNF3,7,99651470,99715171,180,31,293218,2.0559,0.019897
23169,SLC35D1,1,67455015,67555080,467,66,293218,2.0552,0.019929
11070,TMEM115,3,50382180,50431939,176,39,293218,2.0543,0.019973
26526,TSPAN16,19,11371798,11447672,282,59,293218,2.0542,0.019977
284217,LAMA1,18,6931743,7152813,1194,183,293218,2.0542,0.01998
4677,NARS,18,55257888,55324177,178,48,293218,2.0541,0.019981
51341,ZBTB7A,19,4035216,4101816,280,56,293218,2.0536,0.020007
1781,DYNC1I2,2,172508919,172616668,583,40,293218,2.0531,0.020031
51742,ARID4B,1,235320210,235526532,861,53,293218,2.0525,0.020063
27303,RBMS3,3,29287351,30061886,4251,236,293218,2.0522,0.020074
440804,RIMBP3B,22,21703040,21753458,211,52,293218,2.0522,0.020077
56245,C21orf62,21,34152984,34221053,282,47,293218,2.0519,0.020088
5566,PRKACA,19,14192500,14263559,337,61,293218,2.0518,0.020092
1136,CHRNA3,15,78875394,78948637,359,37,293218,2.0517,0.020098
80343,SEL1L2,20,13819635,14010979,793,69,293218,2.0517,0.020101
101928021,LOC101928021,17,65219815,65278185,342,34,293218,2.0516,0.020104
2888,GRB14,2,165339323,165513360,699,48,293218,2.0505,0.020159
