GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
91408        1   52486857   52566388    239      40  410520     -0.50951       0.6948
112970       1   52487777   52534472    126      25  410520     -0.06294      0.52509
9372         1   52572678   52822358    688      52  410520     -0.74546        0.772
200014       1   52806265   52866877    162      42  410520     0.070767      0.47179
4998         1   52828501   52905143    158      38  410520     -0.65299      0.74312
84950        1   52835219   52893992    115      33  410520     -0.98587       0.8379
23318        1   52878947   53053764    474      41  410520      -1.7175      0.95705
2882         1   53033043   53084723    174      32  410520     -0.27279      0.60749
348378       1   53063961   53143252    278      49  410520      0.51181      0.30439
65260        1   53142014   53199038    229      25  410520       1.7966     0.036203
79699        1   53157126   53303014    534      32  410520       2.3645    0.0090282
440590       1   53273183   53370247    298      27  410520       2.6148    0.0044634
55268        1   53351582   53427846    193      38  410520        1.992     0.023187
6342         1   53357901   53527289    727      39  410520      0.84821      0.19816
127435       1   53492724   53561174    423      28  410520     -0.43355      0.66769
6512         1   53542855   53643304    610      57  410520   -0.0026599      0.50106
1376         1   53627101   53689869    230      50  410520      0.85951      0.19503
54987        1   53669771   53721289    134      28  410520       1.5566     0.059787
4116         1   53682564   53739282    144      24  410520       2.1902     0.014254
7804         1   53698036   53828821    493      69  410520       1.2909     0.098363
63948        1   53890072   53943158    230      33  410520      0.40285      0.34353
148979       1   53961904   54238748   1122      94  410520      0.55455       0.2896
55706        1   54221133   54339225    387      44  410520      0.14833      0.44104
54432        1   54307392   54390487    360      34  410520      -1.1059      0.86561
1733         1   54324860   54386763    278      28  410520      -1.2267      0.89003
115353       1   54376999   54443841    215      37  410520     -0.87917      0.81034
51668        1   54377234   54446975    229      39  410520     -0.74085      0.77061
388633       1   54462971   54518859    223      34  410520       2.0808     0.018726
127428       1   54484274   54575416    294      35  410520       3.8819   5.1813e-05
9528         1   54487346   54554135    217      38  410520       3.6583   0.00012696
200008       1   54594668   54653679    267      44  410520       1.8593     0.031494
606495       1   54628009   54700746    298      62  410520      0.54369      0.29333
51253        1   54630840   54701407    280      58  410520      0.33287      0.36962
23648        1   54681104   54907068    946     141  410520        1.466     0.071329
26027        1   54972930   55110417    666      87  410520     0.035204      0.48596
338094       1   55064850   55124200    298      37  410520      0.28064      0.38949
374977       1   55072427   55185939    572      77  410520      -0.3557      0.63897
7268         1   55146495   55218330    418      36  410520     -0.31954      0.62534
25973        1   55212571   55265226    220      43  410520      0.56538      0.28591
163747       1   55236736   55317937    407      40  410520      -0.4173      0.66177
55001        1   55236752   55301941    299      35  410520     -0.25067      0.59897
1718         1   55305300   55387921    391      41  410520     -0.94679      0.82813
199964       1   55411271   55467966    297      32  410520      0.40044      0.34442
7809         1   55429617   55484465    300      35  410520       1.1856      0.11789
255738       1   55470149   55540526    382      82  410520      0.57006      0.28432
23358        1   55522032   55716039    675      43  410520     -0.13038      0.55187
8613         1   56950419   57080257    571      60  410520     -0.26187      0.60329
5563         1   57075990   57191008    516      37  410520      -1.8317       0.9665
199920       1   57174477   57320369    684     114  410520      -1.3957       0.9186
731          1   57285443   57393894    579      66  410520      -1.0812      0.86019
732          1   57384883   57468213    440      55  410520      0.27385       0.3921
1600         1   57450453   58751211   5340     312  410520       2.2609     0.011882
115209       1   58871052   59047469    892      51  410520     -0.74962      0.77326
4070         1   59031095   59078166    269      31  410520     -0.15528       0.5617
114803       1   59110411   59200747    432      27  410520     -0.87216      0.80844
3725         1   59236463   59284785    144      38  410520       1.1341      0.12838
55277        1   59727625   60238402   1610     122  410520       1.8725     0.030569
51361        1   60245458   60352050    345      41  410520       3.7818    7.784e-05
1573         1   60348980   60427445    244      35  410520       3.8549   5.7891e-05
127795       1   60446066   60574442    435      61  410520       1.8696      0.03077
4774         1   61507946   61938460   1552     175  410520      0.31677      0.37571
83941        1   62136718   62226095    304      41  410520       4.5542   2.6291e-06
10207        1   62173149   62639592   2013     147  410520       4.2395     1.12e-05
54596        1   62625474   62688000    409      50  410520       2.5615    0.0052113
163782       1   62691837   62820083    656      75  410520       2.3032     0.010635
7398         1   62866975   62927475    195      39  410520     -0.67419      0.74991
85440        1   62910397   63189039    645      35  410520     -0.21305      0.58436
27329        1   63028158   63081976    111      21  410520     -0.43609      0.66861
84938        1   63214777   63340941    410      29  410520      -1.2121      0.88726
27022        1   63753730   63800797    179      56  410520     -0.14338      0.55701
29929        1   63798261   63914233    403      59  410520       1.1625      0.12251
23421        1   63896441   64023944    407      29  410520      0.89602      0.18512
84455        1   63954013   64061041    339      25  410520      0.75345      0.22559
5236         1   64023947   64135916    435      60  410520      0.53396      0.29668
4919         1   64204690   64657181   1654     132  410520      0.35813      0.36012
148581       1   64634135   64742969    364      39  410520       1.2777      0.10069
57685        1   64901476   65168741    868     125  410520      0.14139      0.44378
55225        1   65175778   65308915    392      51  410520       1.8992     0.028767
3716         1   65288906   65467593    643      60  410520     -0.11474      0.54568
205          1   65578232   65707828    476      59  410520      -0.5901      0.72244
9829         1   65685133   65891552    735      62  410520      -0.5585      0.71175
54741        1   65851131   66117242    899      57  410520    -0.014345      0.50572
3953         1   65851335   66113176    884      53  410520     -0.01302      0.50519
5142         1   66223193   66850262   2174     139  410520       2.1189     0.017051
84251        1   66964066   67220768   1143      41  410520       3.1508   0.00081406
200132       1   67182978   67254730    244      38  410520       2.1608     0.015357
10022        1   67253424   67301942    155      35  410520      0.83911       0.2007
79819        1   67268568   67425907    444      64  410520      0.22035       0.4128
57708        1   67355578   67464302    328      29  410520      0.29331      0.38464
23169        1   67455015   67555080    392      34  410520     -0.16265       0.5646
400757       1   67547859   67635654    396      37  410520      -3.4866      0.99976
149233       1   67569590   67735662    667      60  410520      -1.9718      0.97569
3595         1   67738047   67872583    473      56  410520       2.2003     0.013893
26135        1   67863493   67931123    181      45  410520       2.2826     0.011227
1647         1   68115860   68164021    180      33  410520        2.335    0.0097729
55970        1   68157149   68334436    674      59  410520       1.6431     0.050182
9077         1   68501645   68552314    177      34  410520      0.63613      0.26234
79971        1   68554142   68733284    897     103  410520     0.088744      0.46464
6121         1   68884507   68950642    245      41  410520       2.3292    0.0099237
55635        1   68929835   68997799    238      33  410520    -0.064973       0.5259
57554        1   69998230   70599171   2214     115  410520       2.4086    0.0080067
55631        1   70600485   70706361    270      31  410520     -0.33485      0.63113
9295         1   70636365   70727703    233      40  410520     -0.99618      0.84042
81573        1   70714685   70855471    383      52  410520      -0.5193      0.69822
11147        1   70785493   70843706    166      42  410520     -0.53415      0.70338
1491         1   70841901   70915534    271      41  410520      0.11806      0.45301
5733         1   71308036   71548497    920      62  410520       3.8984    4.842e-05
9406         1   71518974   71581972    182      39  410520       2.8851    0.0019564
257194       1   71858625   72783533   2791     147  410520       2.3535    0.0092977
127255       1   74481699   74698871    593      36  410520       2.5221    0.0058334
8790         1   74628896   74684533    168      23  410520        2.528    0.0057354
100526835    1   74628896   75020116   1135     103  410520       3.4201   0.00031302
51086        1   74666071   75020116   1047      99  410520       3.3997   0.00033727
127254       1   75023795   75174422    434      64  410520        1.603     0.054466
1429         1   75161170   75234092    295      35  410520       2.3926    0.0083647
127253       1   75163836   75242361    331      36  410520       2.3408    0.0096205
431707       1   75559119   75637218    231      53  410520      -1.7484      0.95981
204962       1   75657816   76116698   1745      84  410520       2.0742     0.019032
34           1   76155043   76239355    389      30  410520      0.51307      0.30395
5876         1   76216879   76270775    241      33  410520      0.33999      0.36693
4438         1   76227556   76389581    722      35  410520     -0.29587      0.61634
127247       1   76374558   76433116    250      37  410520     -0.39206      0.65249
256435       1   76505389   77110311   2489     211  410520       1.0133      0.15545
81849        1   77298126   77543223    890      78  410520        2.384     0.008562
10026        1   77544666   77720132    654      46  410520        4.999   2.8812e-07
26289        1   77712662   78035654   1473      98  410520       6.7745   6.2434e-12
26009        1   78018160   78184119    424      44  410520       1.8413     0.032786
23032        1   78151672   78260564    276      40  410520        1.612     0.053481
374986       1   78210309   78355225    376      49  410520       1.4591     0.072274
91624        1   78319200   78422009    269      39  410520       1.4276     0.076707
8880         1   78399740   78479839    247      46  410520       1.1789      0.11921
11080        1   78409847   78493648    255      33  410520       1.2658       0.1028
54810        1   78475646   78614129    466      45  410520      0.16416       0.4348
5737         1   78921728   79016386    397      48  410520       1.4491     0.073648
10964        1   79051067   79121830    229      64  410520     -0.12108      0.54819
10561        1   79080477   79139763    194      49  410520      0.43457      0.33194
64123        1   79345449   79507495    832      52  410520       4.8831   5.2226e-07
23266        1   82231082   82468107    944      69  410520       1.2194      0.11135
79739        1   84325057   84499850    606      36  410520       2.7055    0.0034101
5567         1   84508745   84714181    490      61  410520       3.2764   0.00052577
148418       1   84729049   84826481    330      62  410520      0.32414      0.37292
58511        1   84829215   84890691    273      36  410520     -0.62379      0.73362
80135        1   84909920   84974033    322      38  410520       1.5533     0.060174
100505741    1   84936902   85032150    452      39  410520       1.5452     0.061146
2787         1   84954006   85007262    246      36  410520       1.1154      0.13234
1486         1   85008804   85083039    274      27  410520       1.7121     0.043438
117178       1   85099390   85191440    306      31  410520      0.58281      0.28001
23566        1   85269086   85393896    611      86  410520     -0.11505       0.5458
255231       1   85381266   85497796    488      48  410520      0.25631      0.39886
55283        1   85473765   85549585    266      32  410520     -0.60078      0.72601
126820       1   85492993   85608821    447      56  410520     -0.25305      0.59989
84144        1   85613356   85702292    330      41  410520      0.44857      0.32687
148423       1   85705636   85760355    230      46  410520      0.48901      0.31242
8915         1   85721459   85777604    245      49  410520      0.94954      0.17117
23576        1   85774168   86079046   1181     115  410520      0.79666      0.21283
3491         1   86011444   86059650    158      47  410520      -0.8956      0.81477
54680        1   86105106   86209116    364      41  410520     -0.76537      0.77797
255631       1   86184916   86657121   2038      90  410520      -1.3135       0.9055
57489        1   86802507   86897025    485      37  410520      -1.1613      0.87724
9635         1   86854769   86932241    464      41  410520      -1.2718      0.89829
1179         1   86899526   86975977    373      55  410520      0.75765      0.22433
22802        1   86977759   87056437    292      46  410520       1.0333      0.15073
51100        1   87135253   87223867    289      42  410520      0.67594      0.24954
9403         1   87318128   87415107    394      30  410520       1.8833     0.029833
9653         1   87345335   87585681    900      33  410520       2.2638     0.011795
101927844    1   87643352   87727014    374      67  410520       2.1274     0.016695
8543         1   87759151   87824606    291      51  410520       1.3073     0.095558
5586         1   89114876   89311938    711      29  410520       1.5731     0.057847
2959         1   89308321   89392301    363      29  410520       2.1855     0.014426
56267        1   89391456   89493643    288      44  410520       1.6034     0.054427
494115       1   89435139   89493643    167      39  410520      0.97326      0.16521
2635         1   89462360   89523556    211      31  410520      -1.0367      0.85006
2633         1   89507987   89566043    242      31  410520      -1.3507       0.9116
2634         1   89561815   89626842    237      24  410520      -2.0778      0.98114
388646       1   89587434   89676723    281      32  410520       -2.287       0.9889
115361       1   89636831   89699633    205      37  410520      -2.4611      0.99308
115362       1   89714633   89773544    149      45  410520     -0.51869      0.69801
163351       1   89794436   89863719    252      36  410520      -1.4234      0.92268
23507        1   89954933   90073420    405      36  410520     -0.11909       0.5474
84230        1   90063644   90195094    367      40  410520      0.66374      0.25343
55144        1   90251573   90411991    458      92  410520       1.6639     0.048071
284695       1   90425678   90504101    237      56  410520     -0.56822      0.71506
343472       1   91167579   91217794    160      45  410520       6.3007   1.4818e-10
84146        1   91370855   91522812    441      53  410520       1.9694     0.024454
164045       1   91716323   91905426    608      61  410520       1.2499      0.10567
8317         1   91931338   92001321    297      38  410520      0.55679      0.28884
7049         1   92135900   92406559   1176     107  410520       1.0829      0.13942
676          1   92379928   92489985    474      32  410520        1.811     0.035069
253152       1   92460533   92539093    284      29  410520       1.6845     0.046044
284697       1   92510862   92623397    331      38  410520       1.7296     0.041851
646817       1   92530093   92575968    121      28  410520       2.0515     0.020111
23285        1   92597609   92660280    173      32  410520       1.0138      0.15534
388649       1   92648573   92721367    179      34  410520       2.6909    0.0035632
11146        1   92701955   92799566    256      32  410520       3.1079   0.00094212
79871        1   92729522   92863732    366      37  410520       2.9586    0.0015451
2672         1   92930318   92987433    187      31  410520       3.5732   0.00017633
7813         1   92964253   93292961   1100      35  410520       3.1942    0.0007011
6125         1   93262594   93317481    157      26  410520       3.2485   0.00058007
388650       1   93288286   93462079    466      37  410520       4.6864   1.3903e-06
22823        1   93509792   93614638    335      48  410520       2.2788     0.011339
50999        1   93605299   93681246    235      34  410520   -0.0057112      0.50228
343099       1   93611038   93754769    439      33  410520    -0.099302      0.53955
1810         1   93776478   93838149    201      27  410520     0.036822      0.48531
54874        1   93878688   94030218    349      61  410520     -0.13881       0.5552
8412         1   94017343   94347706   1379      62  410520     -0.68856      0.75445
30836        1   94325014   94380474    220      33  410520     -0.19454      0.57712
2730         1   94342590   94410154    275      30  410520     -0.37335      0.64556
24           1   94448393   94621705    821     121  410520      -1.3156      0.90585
9411         1   94624463   94748251    304      52  410520      0.51834      0.30211
5825         1   94848933   94994219    304      43  410520        0.396      0.34605
2152         1   94984732   95042413    229      48  410520      -1.7168      0.95699
126969       1   95250898   95370803    557      72  410520       1.4093     0.079369
1266         1   95352507   95427735    354      52  410520       1.0906      0.13773
199857       1   95438279   95573512    558      41  410520      0.36849      0.35625
148534       1   95547894   95673163    488      59  410520       1.9685     0.024506
100527978    1   95548479   95720511    682      56  410520       1.7272     0.042069
25950        1   95664711   95722781    221      37  410520       1.1529      0.12447
58155        1   97152161   97290605    530      38  410520       1.9135     0.027841
1806         1   97533299   98421615   3152     193  410520       4.2335   1.1505e-05
51375        1   99092236   99236056    596      48  410520       2.5231    0.0058169
163404       1   99345801   99505449    758      72  410520       2.5606    0.0052248
9890         1   99694848   99785140    402      48  410520    -0.049779      0.51985
54873        1  100076431  100170097    391      58  410520       0.4474      0.32729
391059       1  100164206  100267186    454      26  410520       1.1856      0.11788
178          1  100280633  100399579    476      39  410520    -0.063198       0.5252
23443        1  100400345  100502535    411      38  410520     -0.81247      0.79174
64645        1  100468670  100558933    348      28  410520     -0.89766      0.81532
163786       1  100539100  100633518    320      30  410520     -0.84537      0.80105
54482        1  100563669  100626054    206      32  410520     -0.76753      0.77862
127495       1  100604004  100678829    206      31  410520     -0.29295      0.61522
1629         1  100642478  100750409    322      25  410520       1.1269       0.1299
8634         1  100696714  100768325    234      24  410520        1.776     0.037866
8556         1  100775598  100995833    570      55  410520       3.7731   8.0609e-05
54112        1  100968728  101017583    144      36  410520       1.5998     0.054824
7412         1  101150196  101214601    173      58  410520       2.1761     0.014776
148867       1  101326632  101562821    540      46  410520      0.57977      0.28104
2135         1  101327928  101396548    158      46  410520      0.70951        0.239
51611        1  101445179  101526365    173      28  410520      0.41861      0.33775
1901         1  101667305  101717076    207      49  410520      0.30095      0.38173
118427       1  102258126  102497790   1114     129  410520      0.55868      0.28819
1301         1  103332023  103609052   1508      54  410520     -0.10132      0.54035
101928436    1  103951373  104010528     11       7  410520       1.2533      0.10504
55599        1  104033323  104107861    192      55  410520     -0.31085      0.62204
280          1  104060894  104132156    193      58  410520     -0.60849      0.72857
279          1  104124999  104178400     56      31  410520      0.18903      0.42504
276          1  104158695  104217174      7       4  410520     -0.71695       0.7633
278          1  104252833  104311312     21       9  410520     -0.12723      0.55062
55170        1  107564267  107611916    133      18  410520       1.1348      0.12824
22854        1  107647540  108034477   1256     134  410520        1.818     0.034532
10451        1  108103782  108542545   1973     132  410520       2.4819    0.0065349
29957        1  108667344  108777980    378      41  410520       2.9548    0.0015642
148545       1  108755902  108821720     27       9  410520       1.5044     0.066237
653149       1  108957887  109023639     55      12  410520       1.8764     0.030302
284611       1  109067653  109191949    362      27  410520      0.87769      0.19006
113802       1  109180910  109239148    120      29  410520       0.7301      0.23266
55119        1  109199932  109254425    110      36  410520      0.83319      0.20237
163479       1  109220556  109295371    192      55  410520       1.0341      0.15055
6814         1  109254285  109362148    396      33  410520       1.1968      0.11569
254268       1  109348520  109435864    415      45  410520      0.42624      0.33497
29899        1  109382972  109483044    430      33  410520      0.74335      0.22863
23155        1  109462130  109541121    317      41  410520      0.64488       0.2595
22911        1  109502835  109619860    461      58  410520      0.12587      0.44992
6884         1  109596998  109653624    247      50  410520     -0.57185      0.71629
56900        1  109598403  109649554    226      48  410520     -0.45632      0.67592
57535        1  109621585  109759403    590      65  410520      -0.3195      0.62533
127003       1  109638573  109691484    244      40  410520     -0.53741      0.70451
6301         1  109721515  109790804    255      39  410520        2.089     0.018356
1952         1  109757641  109828378    249      55  410520       2.5245    0.0057925
84722        1  109812176  109860790    185      48  410520       2.5656    0.0051492
343263       1  109824987  109884663    187      37  410520       2.4619    0.0069097
6272         1  109842187  109975563    317      28  410520       2.5453    0.0054594
5686         1  109931653  110004108    175      27  410520        2.428    0.0075903
284612       1  109974100  110034764    169      20  410520        2.265     0.011755
127002       1  109991533  110045426    168      21  410520       2.1109     0.017391
284613       1  110001658  110053063    172      23  410520        2.515    0.0059514
57463        1  110039446  110087336    171      28  410520       5.3857   3.6079e-08
83873        1  110047494  110098487    170      31  410520       5.7607    4.188e-09
2773         1  110056186  110148465    283      43  410520        7.605   1.4247e-14
271          1  110127435  110184677    176      39  410520       6.1893   3.0219e-10
2780         1  110135889  110190705    151      36  410520       5.7884    3.552e-09
2948         1  110163698  110218123    165      34  410520       2.5269    0.0057542
2946         1  110175644  110236619    152      34  410520       2.1604     0.015372
2944         1  110195418  110250828    136      38  410520       1.5847     0.056522
2949         1  110219406  110270890    120      30  410520      0.15362      0.43895
2947         1  110266554  110318660    177      39  410520      0.20674      0.41811
79574        1  110282702  110341644    253      41  410520      0.45144      0.32584
1435         1  110418233  110483616    261      61  410520      0.90779      0.18199
10768        1  110492387  110576364    230      42  410520      0.64741      0.25868
85369        1  110539199  110607263    203      36  410520       0.2864      0.38728
257          1  110592997  110648322    220      38  410520      0.37966       0.3521
164153       1  110620062  110666569    199      42  410520      0.33018      0.37063
388662       1  110658132  110754824    326      48  410520     -0.50052      0.69165
3749         1  110718336  110786674    258      54  410520      0.72133      0.23535
64783        1  110846945  110899303    197      28  410520       2.0703      0.01921
9122         1  110895473  110968704    228      33  410520       1.3827     0.083386
10542        1  110933875  110985546    178      30  410520       1.3179     0.093764
84432        1  110958788  111009976    223      51  410520       1.7974     0.036132
3744         1  111049839  111096797    233      37  410520       2.4611    0.0069252
3737         1  111126202  111209096    292      45  410520      0.63143      0.26388
3738         1  111186182  111252655    204      36  410520      0.93085      0.17596
963          1  111378821  111452558    336      33  410520     -0.37573      0.64644
55791        1  111479812  111541825    173      39  410520     -0.60622      0.72782
10390        1  111647249  111737724    280      45  410520     -0.70304      0.75898
128338       1  111649954  111717838    208      42  410520     -0.36474      0.64235
79961        1  111718591  111782160    264      57  410520      -2.0879       0.9816
1117         1  111735281  111796062    301      42  410520      -1.3184      0.90632
27159        1  111798474  111873188    510      42  410520     -0.55705      0.71125
128344       1  111832285  111905639    482      44  410520      0.59648      0.27543
5016         1  111946937  112005399    228      30  410520     -0.38849      0.65117
515          1  111956467  112014540    218      29  410520     -0.63244      0.73645
79084        1  111972512  112026915    183      29  410520     -0.74801      0.77277
128346       1  111981474  112031134    177      35  410520     -0.54075      0.70566
140          1  112015970  112141602    488      83  410520      0.33491      0.36885
5906         1  112127405  112266807    604      43  410520      0.45439      0.32477
55924        1  112254686  112333419    318      43  410520       0.9689       0.1663
11218        1  112263190  112320199    251      39  410520      0.75522      0.22506
3752         1  112308444  112567147   1115     152  410520       1.7478      0.04025
643355       1  112497593  112551464    218      59  410520     -0.25314      0.59992
55917        1  112903800  113013786    339      34  410520      0.86277      0.19413
7482         1  112975040  113073910    319      56  410520       2.1514     0.015721
54879        1  113056140  113197040    411      39  410520       4.4014   5.3781e-06
829          1  113127075  113224241    247      35  410520       4.1187   1.9053e-05
4343         1  113182048  113253368    188      36  410520       3.4994   0.00023314
284467       1  113226619  113279857    173      51  410520       1.8901     0.029369
389          1  113233749  113285025    182      50  410520       2.2102     0.013545
333926       1  113242616  113292950    179      49  410520       2.1464      0.01592
6566         1  113444469  113533975    250      57  410520       1.0569      0.14527
9860         1  113580792  113677824    287      34  410520       1.3173     0.093873
260425       1  113898087  114238545    930      59  410520       3.1663   0.00077184
10745        1  114229824  114337165    252      32  410520       2.9689    0.0014943
54665        1  114294454  114390070    228      46  410520       2.9084    0.0018167
26191        1  114346433  114449375    292      38  410520       2.3673    0.0089589
440603       1  114409436  114465230    164      45  410520       1.3799     0.083809
64858        1  114412915  114466708    161      44  410520       1.1565      0.12373
10717        1  114427370  114482741    160      47  410520      0.98669       0.1619
204851       1  114436819  114530491    268      49  410520      0.90749      0.18207
56944        1  114487030  114534875    145      34  410520       0.1861      0.42618
148281       1  114621914  114731472    542      92  410520       2.0568     0.019854
51592        1  114925399  115088781    628      44  410520       5.1527   1.2841e-07
10286        1  115100178  115159265    204      46  410520        3.466   0.00026416
163259       1  115117155  115247732    472      55  410520       3.8772   5.2833e-05
270          1  115205719  115273239    223      55  410520       4.2107   1.2731e-05
4893         1  115237085  115294515    167      42  410520       2.3664    0.0089808
7812         1  115249534  115335671    248      52  410520       2.1358     0.016348
80143        1  115302100  115358308    166      46  410520         2.04     0.020676
6847         1  115362455  115547991    620      41  410520       3.4223   0.00031049
7252         1  115537445  115586930    191      23  410520       2.8068    0.0025014
10100        1  115580632  115667121    399      40  410520       2.9287    0.0017019
4803         1  115818537  115915857    473      78  410520       1.7995      0.03597
81839        1  116149574  116250845    439      56  410520       1.4172     0.078213
845          1  116232624  116346426    594      38  410520    0.0030491      0.49878
4808         1  116368998  116418747    247      41  410520       1.4513     0.073345
55356        1  116484119  116622675    453      45  410520       1.2235      0.11057
126868       1  116619376  116687861    268      38  410520       1.2863     0.099174
476          1  116879802  116958069    217      33  410520       1.1609      0.12283
965          1  117047156  117148715    219      58  410520      0.85764      0.19555
3321         1  117107020  117245377    301      73  410520      0.49156      0.31151
388667       1  117201734  117259225    147      46  410520      0.89607      0.18511
914          1  117262057  117321851    206      55  410520      0.24992      0.40133
5738         1  117417689  117542972    448      56  410520      0.69894      0.24229
9398         1  117509372  117589173    304      40  410520       1.8017     0.035797
8458         1  117567910  117655492    329      50  410520       1.1571      0.12363
80263        1  117643677  117699411    206      39  410520    -0.097256      0.53874
79679        1  117676209  117788582    478      66  410520     -0.30337       0.6192
10905        1  117875085  118078320    728      41  410520       2.0617      0.01962
54855        1  118113604  118181011    286      31  410520     -0.62187      0.73299
54834        1  118396107  118507302    390      24  410520       1.1688      0.12125
10885        1  118437372  118513049    235      26  410520       1.1876      0.11749
200162       1  118486288  118762848    850      41  410520     -0.21907       0.5867
6913         1  119415666  119567179    535      41  410520      0.81739      0.20685
10352        1  119563839  119718404    533      40  410520     -0.36041      0.64073
51179        1  119876399  119946753    241      50  410520       1.2665      0.10266
3284         1  119922554  119975662    194      30  410520     -0.59787      0.72504
3283         1  120014826  120067681    215      27  410520      -0.3242      0.62711
90874        1  120152000  120225813    271      45  410520      0.18893      0.42507
26227        1  120219419  120296849    257      49  410520      0.86175      0.19441
3158         1  120280619  120346555    271      33  410520      0.64676      0.25889
83998        1  120326641  120389203    271      36  410520      0.52338      0.30035
343505       1  120367388  120422503    158      30  410520       1.4463      0.07405
11085        1  120426156  120474147    134      27  410520      -0.5323      0.70274
4853         1  120444176  120674880    220      28  410520     -0.17738       0.5704
653820       1  120803959  120865681      7       5  410520     0.073604      0.47066
100996318    1  120889756  120936189     22      11  410520      -1.3925      0.91811
2210         1  120916128  120970944     12       7  410520      -1.8053      0.96449
647135       1  143880897  144104426      2       1  410520      0.18142      0.42802
728833       1  143886452  143948143      1       1  410520       0.5244          0.3
400818       1  144776743  144840407      1       1  410520     -0.22754         0.59
9659         1  144841424  145111186     38      14  410520     -0.14871      0.55911
388677       1  145141379  145296270      1       1  410520     -0.35846         0.64
100132406    1  145258371  145378684      3       2  410520     -0.37972      0.64792
148738       1  145378191  145427545    111      24  410520       1.2813      0.10004
10628        1  145403438  145452635    101      29  410520       1.6066     0.054069
284615       1  145435508  145485647     91      36  410520       2.0863     0.018478
128077       1  145442059  145511670    116      39  410520       2.2718     0.011549
84265        1  145446236  145511081    104      38  410520       2.1083     0.017502
9939         1  145472557  145523536     71      32  410520       1.8671     0.030946
8799         1  145481165  145533732     73      33  410520       1.9866     0.023483
8515         1  145489709  145553868    107      36  410520      0.78099      0.21741
148741       1  145514209  145578526    157      34  410520     -0.66658      0.74748
10401        1  145540257  145596546    147      30  410520     -0.73805      0.76976
27246        1  145575990  145699005    239      32  410520      -0.7269      0.76636
200035       1  145576491  145624435     70      22  410520      0.33516      0.36875
10623        1  145582605  145645972    119      21  410520     -0.32982      0.62923
11126        1  145685798  145750639    127      32  410520     -0.42295      0.66383
5174         1  145692662  145774207    116      34  410520      0.13792      0.44515
653519       1  145754595  145862103     22      16  410520       1.9135     0.027844
5565         1  146616685  146679168    356      21  410520       1.3627     0.086496
2330         1  146645884  146732390    501      36  410520        1.721     0.042623
9557         1  146679291  146777447    562      34  410520       1.6408     0.050415
607          1  146978222  147108022    503      84  410520      -0.9727      0.83465
51205        1  147109168  147177634    268      40  410520      0.43313      0.33246
2702         1  147218332  147288165    346      35  410520     -0.33006      0.62932
2703         1  147339946  147391396    210      45  410520      -1.1262      0.86997
51463        1  147365506  147475753    142      32  410520      -1.2685      0.89769
25832        1  147993031  148060865      1       1  410520     -0.95417         0.83
284565       1  148520986  148606267      7       1  410520     -0.32199      0.62627
645262       1  149295909  149349610      1       1  410520     -0.25335          0.6
199882       1  149684415  149736346      4       2  410520      -1.8411       0.9672
2209         1  149719232  149774074      9       4  410520      0.80574       0.2102
440689       1  149744245  149818965     38       8  410520     -0.27875      0.60978
101927767    1  149754079  149800403     25       5  410520     -0.62891       0.7353
8370         1  149769170  149816197     29       7  410520     -0.23635      0.59342
653604       1  149774780  149820236     35       8  410520     -0.36126      0.64105
723790       1  149787628  149833161     22      11  410520      0.87513      0.19075
333932       1  149789181  149834687     18       9  410520       1.2707      0.10193
126961       1  149802259  149847765     20      10  410520       1.0438      0.14829
8337         1  149803785  149849318     26      12  410520       1.6527     0.049191
554313       1  149820749  149867776     48      12  410520       1.6569     0.048772
8338         1  149823525  149868961     50      11  410520       1.5538     0.060112
51027        1  149836110  149882348     96      17  410520       1.3205     0.093338
8349         1  149846010  149893232    114      19  410520       1.4345     0.075715
317772       1  149849019  149894466    113      19  410520       1.5558      0.05988
9900         1  149864870  149924434    151      23  410520       1.3325     0.091344
10262        1  149885209  149936449    112      22  410520       1.7735     0.038071
10903        1  149890543  149943791    114      24  410520        2.013     0.022057
56957        1  149902229  150017686    271      32  410520       2.2788     0.011338
11311        1  150004350  150127505    318      19  410520       0.8212      0.20577
51177        1  150087170  150141825    144      19  410520       1.1069      0.13417
81611        1  150180717  150243504    127      22  410520       7.2889   1.5626e-13
23632        1  150194554  150247478    108      22  410520       7.5034   3.1086e-14
79630        1  150209687  150263335    116      25  410520       7.4807    3.697e-14
148523       1  150219930  150269505    106      20  410520       7.2013   2.9821e-13
51107        1  150227799  150276609    121      20  410520       7.0432   9.3936e-13
54460        1  150231262  150291414    165      21  410520         7.53   2.5369e-14
9129         1  150258928  150335704    261      20  410520       7.4317   5.3607e-14
23248        1  150301624  150459042    579      25  410520       7.4891   3.4683e-14
80222        1  150424840  150490085    229      22  410520       6.6059   1.9756e-11
1893         1  150445487  150496265    169      21  410520       7.5011   3.1641e-14
54507        1  150486846  150543413    162      46  410520       6.6142   1.8677e-11
4170         1  150537027  150587214    160      28  410520       3.0606    0.0011043
2029         1  150584599  150637098    172      29  410520       5.1648   1.2035e-07
55204        1  150608701  150704672    307      19  410520        5.537   1.5382e-08
84072        1  150660535  150728372    183      16  410520       5.5598   1.3507e-08
1520         1  150692672  150773433    181      23  410520       5.2369   8.1648e-08
1513         1  150758684  150815917    118      22  410520       4.8271    6.928e-07
405          1  150772181  150884244    265      30  410520       5.0061   2.7771e-07
