GENE,gene_symbol,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P
89122,TRIM4,7,99478030,99552223,186,55,453733,2.6249,0.0043338
9778,KIAA0232,4,6749459,6895899,570,103,453733,2.6235,0.004351
27069,GHITM,10,85864185,85923311,281,45,453733,2.6232,0.0043557
430,ASCL2,11,2279728,2327182,304,35,453733,2.6227,0.0043615
6580,SLC22A1,6,160507821,160590147,286,59,453733,2.6226,0.0043632
26000,TBC1D10B,16,30358422,30416522,149,39,453733,2.6225,0.0043639
286128,ZFP41,8,144293991,144354875,222,56,453733,2.6222,0.0043676
51241,COX16,14,70781798,70861448,478,45,453733,2.6212,0.0043816
80762,NDFIP1,5,141453324,141544008,324,53,453733,2.621,0.0043839
79039,DDX54,12,113584978,113658284,443,51,453733,2.6202,0.0043938
5016,OVGP1,1,111946937,112005399,251,69,453733,2.62,0.0043969
7077,TIMP2,17,76839059,76956472,818,100,453733,2.6194,0.0044041
9482,STX8,17,9143788,9514275,1878,234,453733,2.6185,0.0044159
27343,POLL,10,103328639,103383027,146,43,453733,2.6177,0.0044261
5443,POMC,2,25373722,25426559,170,48,453733,2.6173,0.004431
8971,H1FX,3,129023614,129070120,122,47,453733,2.6165,0.0044415
84126,ATRIP,3,48453114,48519044,158,41,453733,2.6163,0.0044445
25813,SAMM50,22,44316261,44402412,600,93,453733,2.616,0.0044481
9744,ACAP1,17,7204848,7264797,162,41,453733,2.6159,0.0044493
10849,CD3EAP,19,45874467,45924024,279,41,453733,2.6155,0.0044553
64897,C12orf43,12,121430835,121489300,218,28,453733,2.6141,0.0044728
53836,GPR87,3,151001874,151069636,283,51,453733,2.6131,0.0044857
9513,FXR2,17,7484548,7553215,375,32,453733,2.6117,0.0045052
285704,RGMB,5,98069999,98142198,549,40,453733,2.6116,0.0045058
782,CACNB1,17,37319709,37388956,216,58,453733,2.6115,0.0045067
91181,NUP210L,1,153955166,154162592,490,51,453733,2.6115,0.0045068
7941,PLA2G7,6,46662053,46738430,212,56,453733,2.6113,0.0045097
54896,PQLC2,1,19603740,19668925,294,55,453733,2.6104,0.0045218
60682,SMAP1,6,71342474,71581718,1291,68,453733,2.6098,0.0045296
10653,SPINT2,19,38720098,38793254,433,43,453733,2.6061,0.0045787
374462,PTPRQ,12,80803126,81083968,1380,75,453733,2.6057,0.0045844
83641,FAM107B,10,14550556,14851896,1632,169,453733,2.6053,0.0045893
3645,INSRR,1,156800665,156863712,236,46,453733,2.6043,0.0046036
55245,UQCC1,20,33880369,34034945,606,48,453733,2.604,0.0046072
83860,TAF3,10,7825467,8067016,1206,95,453733,2.6038,0.0046092
101060022,LOC101060022,1,228121662,228169059,127,39,453733,2.6035,0.0046139
57126,CD177,19,43822825,43877480,242,25,453733,2.603,0.0046203
84901,NFATC2IP,16,28927318,28987786,190,47,453733,2.6026,0.0046262
962,CD48,1,160638536,160716641,421,79,453733,2.6022,0.0046319
201595,STT3B,3,31539130,31687556,513,43,453733,2.602,0.0046337
27289,RND1,12,49240916,49294653,262,47,453733,2.6017,0.0046377
57128,LYRM4,6,5037395,5296172,1316,78,453733,2.6008,0.0046499
6490,PMEL,12,56337889,56395523,140,56,453733,2.6005,0.0046543
275,AMT,3,49444211,49495111,119,26,453733,2.6004,0.0046554
23558,WBP2,17,73831780,73886501,279,55,453733,2.5995,0.0046675
25858,TEX40,11,64032863,64082239,165,48,453733,2.5982,0.0046852
944,TNFSF8,9,117645623,117727875,336,43,453733,2.5982,0.0046859
10724,MGEA5,10,103534200,103613930,291,46,453733,2.5978,0.0046909
5076,PAX2,10,102460316,102599698,511,26,453733,2.5977,0.0046929
3795,KHK,2,27274611,27333619,139,42,453733,2.5976,0.0046937
56776,FMN2,1,240220185,240648491,2111,225,453733,2.5975,0.0046955
8394,PIP5K1A,1,151136021,151232007,305,44,453733,2.5967,0.0047065
27044,SND1,7,127257043,127742659,1937,96,453733,2.5966,0.0047074
2202,EFEMP1,2,56083097,56186298,625,64,453733,2.5965,0.0047087
653333,FAM86B2,8,12273064,12328909,67,15,453733,2.5963,0.0047113
196383,RILPL2,12,123889936,123956264,271,36,453733,2.5963,0.0047115
10349,ABCA10,17,67134148,67275956,457,42,453733,2.596,0.0047159
205,AK4,1,65578232,65707828,734,27,453733,2.5954,0.0047237
79152,FA2H,16,74736853,74843729,621,74,453733,2.5943,0.0047393
4717,NDUFC1,4,140201071,140258705,226,49,453733,2.594,0.0047433
54968,TMEM70,8,74853377,74905018,275,43,453733,2.5939,0.0047453
659,BMPR2,2,203206033,203442474,673,59,453733,2.5936,0.0047482
158427,TSTD2,9,100352362,100430962,305,44,453733,2.5933,0.0047535
60437,CDH26,20,58498471,58598772,509,82,453733,2.5926,0.0047621
9293,GPR52,1,174382212,174428683,149,21,453733,2.5926,0.0047621
79048,SECISBP2,9,91898394,91984561,518,40,453733,2.592,0.0047713
2108,ETFA,15,76498628,76638810,399,38,453733,2.5918,0.0047736
114825,PWWP2A,5,159492889,159581452,379,74,453733,2.5914,0.0047793
5349,FXYD3,19,35571732,35625228,221,67,453733,2.5902,0.0047956
65084,TMEM135,11,86713886,87049876,1784,125,453733,2.5901,0.0047969
4799,NFX1,9,33255418,33381155,326,55,453733,2.5899,0.0048008
6462,SHBG,17,7482382,7546700,361,30,453733,2.5894,0.0048071
4690,NCK1,3,136546050,136680446,469,36,453733,2.5891,0.0048113
23415,KCNH4,17,40298910,40368296,182,37,453733,2.5889,0.0048139
100129098,LOC100129098,8,55368154,55417986,228,44,453733,2.5889,0.0048145
51548,SIRT6,19,4164106,4217596,288,56,453733,2.5886,0.0048179
5912,RAP2B,3,152845001,152898413,225,42,453733,2.5885,0.0048201
54165,DCUN1D1,3,182650153,182738731,424,79,453733,2.588,0.0048274
10466,COG5,7,106832189,107239959,1618,123,453733,2.5879,0.004828
8125,ANP32A,15,69060874,69148261,358,66,453733,2.5876,0.0048318
23677,SH3BP4,2,235825628,235974358,686,79,453733,2.5872,0.0048377
8909,ENDOU,12,48093517,48154355,296,41,453733,2.587,0.004841
4036,LRP2,2,169973619,170254123,1525,96,453733,2.5868,0.004844
7464,CORO2A,9,100873257,100989956,516,25,453733,2.5863,0.0048511
81493,SYNC,1,33135507,33203361,244,32,453733,2.5858,0.0048574
799,CALCR,7,93043799,93239042,786,63,453733,2.5856,0.0048608
727897,MUC5B,11,1209295,1293406,552,50,453733,2.5852,0.0048655
53944,CSNK1G1,15,64447716,64700968,743,57,453733,2.5852,0.0048663
29761,USP25,21,17067327,17262377,1127,79,453733,2.585,0.0048692
6817,SULT1A1,16,28606908,28669907,169,44,453733,2.5848,0.0048716
133396,IL31RA,5,55112207,55228682,416,32,453733,2.5832,0.0048939
2932,GSK3B,3,119530800,119848264,1412,105,453733,2.583,0.0048967
9662,CEP135,4,56779974,56909529,844,70,453733,2.5827,0.004901
5019,OXCT1,5,41720167,41905791,560,44,453733,2.582,0.0049116
23514,SPIDR,8,48138489,48658563,2074,72,453733,2.5808,0.0049291
6457,SH3GL3,15,84081091,84297495,304,50,453733,2.5807,0.0049303
90639,COX19,7,994486,1050235,393,43,453733,2.5803,0.004936
25909,AHCTF1,1,246992400,247129726,887,47,453733,2.5801,0.0049382
10804,GJB6,13,20786101,20841534,201,36,453733,2.5798,0.0049432
3679,ITGA7,12,56068352,56144821,206,59,453733,2.5792,0.0049519
2554,GABRA1,5,161239197,161336965,589,43,453733,2.5791,0.0049527
25843,MOB4,2,198345295,198428423,248,64,453733,2.5788,0.004957
9910,RABGAP1L,1,174093552,174974445,3037,44,453733,2.5787,0.0049582
54739,XAF1,17,6623716,6688966,358,45,453733,2.5773,0.0049789
2521,FUS,16,31156431,31216192,166,27,453733,2.577,0.0049825
1912,PHC2,1,33779224,33876194,492,36,453733,2.5761,0.0049964
342909,ZNF284,19,44541297,44601623,309,54,453733,2.5759,0.0049993
3268,AGFG2,7,100101834,100175843,226,60,453733,2.5751,0.0050108
7375,USP4,3,49304577,49412536,273,30,453733,2.5738,0.0050292
80740,LY6G6C,6,31676425,31724511,189,47,453733,2.5735,0.0050333
388289,C16orf47,16,73150536,73213346,280,58,453733,2.5735,0.0050335
11033,ADAP1,7,927537,1030208,702,70,453733,2.5735,0.0050345
2064,ERBB2,17,37809167,37894915,423,54,453733,2.5727,0.0050456
23609,MKRN2,3,12563513,12635212,267,32,453733,2.5724,0.0050496
26468,LHX6,9,124954856,125026166,209,39,453733,2.5716,0.0050615
50852,TRAT1,3,108506631,108583714,218,52,453733,2.5713,0.0050658
3578,IL9,5,135217935,135266516,219,69,453733,2.5712,0.0050679
5966,REL,2,61073709,61181410,398,48,453733,2.5706,0.0050759
5210,PFKFB4,3,48545117,48633607,238,74,453733,2.5704,0.0050789
285852,TREML4,6,41161062,41216120,254,55,453733,2.5702,0.0050813
79591,C10orf76,10,103595356,103850932,1002,117,453733,2.5699,0.0050866
8437,RASAL1,12,113526624,113609044,494,75,453733,2.5674,0.0051228
572,BAD,11,64027300,64087176,195,58,453733,2.5673,0.0051249
55197,RPRD1A,18,33559787,33682538,441,55,453733,2.5669,0.0051307
6601,SMARCC2,12,56545636,56618351,223,71,453733,2.5665,0.005137
219956,OR9Q1,11,57756353,57959059,656,64,453733,2.5663,0.0051394
2224,FDPS,1,155243539,155300457,157,24,453733,2.5655,0.0051518
58477,SRPRB,3,133467877,133550336,436,87,453733,2.5654,0.0051525
27180,SIGLEC9,19,51593137,51649520,274,61,453733,2.565,0.0051584
255057,C19orf26,19,1218059,1272990,268,83,453733,2.5644,0.0051674
140733,MACROD2,20,13941146,16043842,9661,440,453733,2.5644,0.0051675
8999,CDKL2,4,76491704,76590721,466,62,453733,2.5643,0.0051685
1054,CEBPG,19,33829575,33883592,287,44,453733,2.5641,0.0051719
84461,NEURL4,17,7208947,7267644,158,38,453733,2.5633,0.0051835
64900,LPIN3,20,39934495,39999222,228,52,453733,2.5633,0.005184
130026,ICA1L,2,203627873,203771708,555,59,453733,2.5631,0.0051866
8439,NSMAF,8,59486063,59607404,350,86,453733,2.563,0.0051884
3777,KCNK3,2,26880581,26964066,279,27,453733,2.5627,0.0051938
81875,ISG20L2,1,156681687,156733577,221,77,453733,2.5619,0.0052058
50863,NTM,11,131205371,132216716,5023,383,453733,2.5618,0.0052062
655,BMP7,20,55733809,55876707,760,58,453733,2.5618,0.0052069
2569,GABRR1,6,89877223,89976007,496,95,453733,2.5613,0.0052139
57093,TRIM49,11,89520823,89576743,222,31,453733,2.5609,0.0052206
1164,CKS2,9,91891113,91941618,312,31,453733,2.5605,0.0052262
29097,CNIH4,1,224509513,224577154,248,35,453733,2.5601,0.0052321
100529257,SYNJ2BP-COX16,14,70781798,70918807,777,78,453733,2.5598,0.0052366
5296,PIK3R2,19,18228988,18291343,342,29,453733,2.5595,0.0052408
339500,ZNF678,1,227716220,227875144,729,67,453733,2.5588,0.0052517
8574,AKR7A2,1,19619202,19673640,268,54,453733,2.5585,0.0052564
253982,ASPHD1,16,29877147,29941181,177,48,453733,2.5582,0.0052613
10411,RAPGEF3,12,48118453,48199846,425,41,453733,2.5556,0.0053004
7003,TEAD1,11,12660969,12976284,1071,99,453733,2.5553,0.0053041
92558,CCDC64,12,120392648,120542299,619,47,453733,2.5548,0.005313
26137,ZBTB20,3,114023348,114901132,3248,251,453733,2.5544,0.0053192
80270,HSD3B7,16,30960949,31010473,140,35,453733,2.5543,0.0053207
4814,NINJ1,9,95873771,95931570,213,40,453733,2.5541,0.0053229
85002,FAM86B1,8,12029613,12086624,90,13,453733,2.5532,0.0053367
7332,UBE2L3,22,21868736,21988323,508,46,453733,2.5532,0.0053376
2647,BLOC1S1,12,56074818,56123491,120,38,453733,2.5527,0.005345
577,ADGRB3,6,69310210,70109403,4010,135,453733,2.5523,0.0053511
49856,WRAP73,1,3537331,3601671,430,92,453733,2.5511,0.0053689
56992,KIF15,3,44768209,44904748,490,51,453733,2.5508,0.0053738
4179,CD46,1,207890383,207978861,477,42,453733,2.5502,0.0053835
129303,TMEM150A,2,85815670,85864822,233,38,453733,2.5498,0.0053896
79991,OBFC1,10,105627316,105713045,354,34,453733,2.5488,0.0054046
63923,TNN,1,175001994,175127202,550,49,453733,2.5485,0.0054099
22911,WDR47,1,109502835,109619860,400,55,453733,2.5483,0.0054125
10076,PTPRU,1,29528028,29663325,671,85,453733,2.5478,0.0054207
159296,NKX2-3,10,101257690,101306281,240,51,453733,2.5476,0.0054227
9726,ZNF646,16,31050581,31104833,148,34,453733,2.547,0.0054319
128602,C20orf85,20,56690983,56746186,367,62,453733,2.547,0.0054321
5203,PFDN4,20,52789502,52846492,219,43,453733,2.547,0.0054331
253980,KCTD13,16,29907657,29972545,179,32,453733,2.5468,0.0054353
25852,ARMC8,3,137871115,138027231,646,40,453733,2.5463,0.0054429
79078,C1orf50,1,43197916,43251413,263,41,453733,2.5459,0.0054498
1491,CTH,1,70841901,70915534,337,44,453733,2.5456,0.0054541
25911,DPCD,10,103295399,103379410,230,52,453733,2.5456,0.0054551
51649,MRPS23,17,55906287,55962433,324,17,453733,2.5452,0.0054602
151176,FAM132B,2,239025579,239087516,364,75,453733,2.5451,0.0054628
7157,TP53,17,7561720,7625868,211,47,453733,2.545,0.0054635
254042,METAP1D,2,172829804,172957158,466,67,453733,2.545,0.0054637
349565,NMNAT3,3,139269022,139431885,592,62,453733,2.5444,0.0054726
10069,RWDD2B,21,30368080,30426685,204,42,453733,2.5442,0.0054762
613227,HIGD1C,12,51311200,51374668,283,33,453733,2.5441,0.0054783
23499,MACF1,1,39514839,39962810,2013,149,453733,2.5434,0.005489
10168,ZNF197,3,44631511,44699963,185,51,453733,2.5432,0.0054927
3680,ITGA9,3,37458813,37871281,1810,147,453733,2.5429,0.0054964
440295,GOLGA6L9,15,82674883,82741587,264,46,453733,2.5425,0.0055034
9853,RUSC2,9,35455007,35571895,346,64,453733,2.5421,0.0055101
4522,MTHFD1,14,64819754,64936725,624,45,453733,2.5415,0.0055189
26273,FBXO3,11,33752490,33831071,357,37,453733,2.5413,0.0055226
79896,THNSL1,10,25270508,25325593,334,26,453733,2.5412,0.0055239
7336,UBE2V2,8,48885966,48987268,358,72,453733,2.5402,0.0055391
50624,CUZD1,10,124581671,124640691,386,51,453733,2.5391,0.0055567
6130,RPL7A,9,136180069,136228280,316,73,453733,2.539,0.0055587
843,CASP10,2,202012621,202104129,367,40,453733,2.5386,0.0055651
728780,ANKDD1B,5,74872301,74977671,386,84,453733,2.5379,0.0055765
129530,LYG1,2,99890701,99956205,196,51,453733,2.5378,0.0055771
100129128,KHDC1L,6,73923267,73970175,293,31,453733,2.5373,0.0055858
375298,CERKL,2,182391399,182556834,843,55,453733,2.5366,0.0055965
1080,CFTR,7,117085017,117318719,777,81,453733,2.5364,0.0056001
80723,SLC35G2,3,136502861,136584734,312,30,453733,2.5363,0.005602
3060,HCRT,17,40326078,40372470,126,27,453733,2.5362,0.0056037
10544,PROCR,20,33724740,33813771,245,63,453733,2.5358,0.0056097
5959,RDH5,12,56079151,56128526,121,41,453733,2.5357,0.0056119
26985,AP3M1,10,75870015,75945826,258,70,453733,2.5356,0.005612
51175,TUBE1,6,112381860,112443751,216,31,453733,2.5352,0.0056184
10728,PTGES3,12,57047125,57117138,217,49,453733,2.535,0.0056221
3038,HAS3,16,69104467,69162622,162,48,453733,2.535,0.0056228
10437,IFI30,19,18249590,18298934,278,30,453733,2.5346,0.0056282
84159,ARID5B,10,63626013,63866707,1089,79,453733,2.5343,0.0056335
332,BIRC5,17,76175277,76231716,222,51,453733,2.5341,0.0056373
11269,DDX19B,16,70288670,70377735,200,84,453733,2.5316,0.0056772
8086,AAAS,12,53691240,53750412,257,43,453733,2.5314,0.0056806
9202,ZMYM4,1,35699444,35897545,504,57,453733,2.5305,0.0056955
54741,LEPROT,1,65851131,66117242,1112,67,453733,2.5304,0.005696
93986,FOXP2,7,113691365,114343827,2128,105,453733,2.5295,0.005712
1984,EIF5A,17,7175318,7225782,169,62,453733,2.5279,0.0057381
5869,RAB5B,12,56332697,56400467,172,60,453733,2.5273,0.0057466
284611,FAM102B,1,109067653,109191949,602,72,453733,2.5269,0.0057542
6810,STX4,16,31009416,31061489,120,23,453733,2.5268,0.0057558
5786,PTPRA,20,2809841,3029316,849,48,453733,2.5265,0.0057609
4625,MYH7,14,23871947,23939870,270,42,453733,2.5258,0.0057717
6814,STXBP3,1,109254285,109362148,389,70,453733,2.5255,0.0057767
5002,SLC22A18,11,2885951,2956476,333,69,453733,2.5251,0.0057831
652991,SKOR2,18,44728460,44810554,298,64,453733,2.5243,0.0057957
1198,CLK3,15,74863327,74932542,198,40,453733,2.5231,0.0058156
3860,KRT13,17,39647233,39696865,216,28,453733,2.5216,0.0058418
9392,TGFBRAP1,2,105855861,105981148,601,91,453733,2.5215,0.0058426
91452,ACBD5,10,27474143,27566068,365,40,453733,2.5212,0.005848
5313,PKLR,1,155249084,155313531,162,24,453733,2.5211,0.0058502
5213,PFKM,12,48464656,48550187,586,34,453733,2.521,0.0058508
27067,STAU2,8,74322604,74694943,1492,121,453733,2.5209,0.0058529
245911,DEFB108B,11,71509246,71558608,272,27,453733,2.5208,0.0058537
5870,RAB6A,11,73376683,73507201,409,35,453733,2.5199,0.0058692
26470,SEZ6L2,16,29872480,29945585,197,51,453733,2.5197,0.0058723
100129480,MKRN2OS,3,12571280,12621963,196,34,453733,2.5197,0.005873
81855,SFXN3,10,102755996,102810998,239,40,453733,2.5185,0.0058933
56919,DHX33,17,5334232,5407380,403,47,453733,2.5184,0.0058944
94233,OPN4,10,88379314,88436217,234,38,453733,2.5184,0.0058953
5446,PON3,7,94979181,95060702,263,33,453733,2.5179,0.0059025
23623,RUSC1,1,155255640,155310909,138,23,453733,2.5179,0.0059035
55280,CWF19L1,10,101982055,102062437,232,63,453733,2.5178,0.0059044
8843,HCAR3,12,123189303,123236439,179,20,453733,2.5172,0.0059139
55911,APOBR,16,28470970,28520291,137,27,453733,2.5172,0.0059146
81846,SBF2,11,9790214,10350754,2883,65,453733,2.5169,0.0059197
55752,SEPT11,4,77835895,77971307,486,37,453733,2.5169,0.0059204
55867,SLC22A11,11,64288098,64349002,176,52,453733,2.5165,0.0059256
171546,SPTSSA,14,34892144,34966468,309,37,453733,2.5159,0.0059369
30849,PIK3R4,3,130387778,130500696,603,41,453733,2.5148,0.0059553
644974,ALG1L2,3,129765674,129827233,155,42,453733,2.5139,0.0059702
65010,SLC26A6,3,48653156,48707926,140,26,453733,2.5138,0.0059716
4240,MFGE8,15,89431914,89491685,239,44,453733,2.5128,0.0059881
63876,PKNOX2,11,124999559,125313285,1586,147,453733,2.5117,0.0060076
673,BRAF,7,140405749,140659564,1082,104,453733,2.5108,0.0060235
55031,USP47,11,11827970,11990872,696,61,453733,2.5106,0.006026
54905,CYP2W1,7,985100,1039276,374,45,453733,2.506,0.0061046
124044,SPATA2L,16,89752765,89803131,438,31,453733,2.5056,0.0061116
3845,KRAS,12,25348180,25438870,607,65,453733,2.5044,0.0061328
22839,DLGAP4,20,34960444,35167040,819,31,453733,2.5044,0.0061331
3953,LEPR,1,65851335,66113176,1095,63,453733,2.5015,0.006184
149095,DCST1,1,154971256,155033406,172,57,453733,2.5008,0.0061948
1369,CPN1,10,101792065,101876642,206,49,453733,2.5008,0.0061962
10208,USPL1,13,31156830,31243687,466,62,453733,2.5006,0.0061996
64327,LMBR1,7,156460537,156720902,1274,146,453733,2.5003,0.0062041
6671,SP4,7,21432689,21564440,820,62,453733,2.5001,0.0062075
22924,MAPRE3,2,27158525,27260087,391,37,453733,2.4998,0.0062126
26164,MTG2,20,60723081,60788624,396,42,453733,2.4993,0.0062213
84299,MIEN1,17,37875409,37921792,76,12,453733,2.4979,0.0062462
8836,GGH,8,63917638,63986610,210,50,453733,2.4979,0.0062467
864,RUNX3,1,25216002,25326648,110,63,453733,2.4975,0.0062529
9416,DDX23,12,49213539,49280957,263,45,453733,2.4973,0.0062567
9674,KIAA0040,1,175116123,175197229,395,48,453733,2.4962,0.0062762
6663,SOX10,22,38358319,38415556,210,42,453733,2.4962,0.0062773
65981,CAPRIN2,12,30852486,30942448,478,70,453733,2.4954,0.0062908
3487,IGFBP4,17,38564676,38623982,228,58,453733,2.4942,0.0063121
219965,OR5B17,11,58115598,58161542,222,35,453733,2.4942,0.0063123
266553,OFCC1,6,9687863,10246841,2797,174,453733,2.4939,0.0063177
6645,SNTB2,16,69186050,69352955,574,45,453733,2.4937,0.0063205
653659,TMEM183B,3,149689448,149736153,194,35,453733,2.493,0.0063339
3146,HMGB1,13,31022877,31226942,1089,112,453733,2.4929,0.0063345
2027,ENO3,17,4818404,4870426,264,33,453733,2.4916,0.0063587
89927,C16orf45,16,15493325,15692116,761,96,453733,2.4914,0.0063613
375519,GJB7,6,87982696,88073996,360,36,453733,2.4914,0.0063626
63970,TP53AIP1,11,128794627,128848294,292,45,453733,2.4909,0.0063711
80273,GRPEL1,4,7051780,7104800,282,35,453733,2.4904,0.0063804
284759,SIRPB2,20,1445236,1507233,301,38,453733,2.49,0.0063871
201181,ZNF385C,17,40167594,40240881,235,46,453733,2.4897,0.0063919
6091,ROBO1,3,78636388,79852059,4612,184,453733,2.4873,0.0064359
50835,TAS2R9,12,10951693,10997767,312,19,453733,2.4872,0.0064372
50836,TAS2R8,12,10948650,10994579,316,20,453733,2.4867,0.006446
3763,KCNJ6,21,38986778,39323741,1590,97,453733,2.4864,0.0064517
3753,KCNE1,21,35780910,35919573,472,60,453733,2.4863,0.0064533
2648,KAT2A,17,40255129,40308382,153,34,453733,2.4855,0.0064685
116931,MED12L,3,150768452,151164465,1523,224,453733,2.4854,0.0064706
85409,NKD2,5,973941,1048927,382,56,453733,2.4848,0.0064808
137886,UBXN2B,8,59288823,59374060,412,39,453733,2.4834,0.0065067
348801,LNP1,3,100085037,100185170,292,51,453733,2.483,0.0065142
84301,DDI2,1,15908953,16005539,401,50,453733,2.4827,0.0065199
55837,EAPP,14,34975135,35043943,347,26,453733,2.4811,0.0065489
128240,APOA1BP,1,156526554,156574091,171,32,453733,2.481,0.006551
25796,PGLS,19,17587278,17642097,281,53,453733,2.4804,0.0065611
1192,CLIC1,6,31688358,31740095,218,61,453733,2.4797,0.0065743
768211,RELL1,4,37582422,37722999,764,106,453733,2.4794,0.0065806
25891,PAMR1,11,35443374,35586848,796,92,453733,2.4793,0.0065818
170712,COX7B2,4,46726844,46946252,945,54,453733,2.4786,0.0065957
9200,HACD1,10,17621031,17694383,399,42,453733,2.4785,0.0065968
10730,YME1L1,10,27389040,27478349,477,45,453733,2.4784,0.0065977
58487,CREBZF,11,85358608,85411182,161,32,453733,2.4778,0.0066107
5715,PSMD9,12,122291637,122365771,246,50,453733,2.4769,0.0066272
50944,SHANK1,19,51153052,51255195,383,71,453733,2.4767,0.0066302
26472,PPP1R14B,11,64001951,64049413,162,47,453733,2.4764,0.006636
9866,TRIM66,11,8623584,8739205,434,71,453733,2.4756,0.0066515
55057,AIM1L,1,26638350,26715621,193,49,453733,2.4748,0.0066652
54550,NECAB2,16,83967237,84046379,941,108,453733,2.4741,0.0066782
100130097,KIF28P,1,246924900,247038474,714,56,453733,2.4739,0.0066831
57103,TIGAR,12,4395359,4479194,372,56,453733,2.473,0.0066983
84255,SLC37A3,7,140023552,140139024,508,66,453733,2.473,0.0066985
22828,SCAF8,6,155019512,155292708,1471,128,453733,2.4723,0.0067114
151648,SGOL1,3,20192085,20262724,361,42,453733,2.4712,0.0067325
54919,DNAAF5,7,731338,836116,701,54,453733,2.4712,0.0067338
5527,PPP2R5C,14,102191910,102404329,859,74,453733,2.4708,0.0067408
23336,SYNM,15,99610286,99685800,221,57,453733,2.4707,0.0067422
1605,DAG1,3,49471136,49583051,290,36,453733,2.4704,0.0067484
11259,FILIP1L,3,99541988,99868349,1321,85,453733,2.4699,0.0067572
4774,NFIA,1,61507946,61938460,1712,195,453733,2.4698,0.0067587
8689,KRT36,17,39632388,39683799,239,34,453733,2.4693,0.0067682
90102,PHLDB2,3,111416327,111705364,1178,111,453733,2.4691,0.0067731
777,CACNA1E,1,181417447,181785920,1542,132,453733,2.469,0.0067749
83732,RIOK1,6,7355062,7428270,342,32,453733,2.4666,0.0068202
22879,MON1B,16,77189821,77243543,426,38,453733,2.4659,0.0068334
8402,SLC25A11,17,4830425,4878462,227,37,453733,2.465,0.0068503
348094,ANKDD1A,15,65169095,65261042,330,52,453733,2.465,0.0068514
390190,OR5B2,11,58179738,58225786,247,33,453733,2.4647,0.0068561
203286,ANKS6,9,101484291,101593794,467,54,453733,2.4646,0.0068591
9741,LAPTM4A,2,20222411,20286789,223,33,453733,2.4641,0.0068674
1793,DOCK1,10,128733965,129260780,2863,287,453733,2.4639,0.0068717
9283,GPR37L1,1,202057029,202108634,261,41,453733,2.4639,0.0068722
1017,CDK2,12,56325556,56376573,126,33,453733,2.4635,0.0068786
23132,RAD54L2,3,51540596,51707634,398,62,453733,2.4633,0.0068835
57556,SEMA6A,5,115769251,115945551,775,101,453733,2.463,0.0068897
6009,RHEB,7,151153098,151252010,424,80,453733,2.4628,0.0068924
54978,SLC35F6,2,26952131,27014099,177,31,453733,2.4625,0.0068979
3854,KRT6B,12,52830435,52880910,341,29,453733,2.4616,0.0069157
79856,SNX22,15,64408899,64459680,132,34,453733,2.4616,0.0069163
26959,HBP1,7,106774406,106852974,400,83,453733,2.4614,0.0069189
7016,TESK1,9,35570281,35620038,177,39,453733,2.4608,0.006932
60312,AFAP1,4,7750440,7976653,1560,74,453733,2.4603,0.006941
7167,TPI1,12,6941288,6990110,157,64,453733,2.46,0.0069478
3921,RPSA,3,39413204,39464033,295,21,453733,2.4597,0.0069517
6640,SNTA1,20,31985763,32066698,265,46,453733,2.4593,0.0069597
84699,CREB3L3,19,4118598,4183051,337,63,453733,2.4589,0.0069683
4644,MYO5A,15,52589480,52856247,1184,134,453733,2.4587,0.0069727
84916,CIRH1A,16,69131499,69212937,232,50,453733,2.4583,0.0069795
3437,IFIT3,10,91052602,91110725,277,35,453733,2.4574,0.0069974
130872,AHSA2,2,61369553,61425240,243,42,453733,2.457,0.0070044
25817,FAM19A5,22,48850288,49157744,2508,198,453733,2.4567,0.0070101
9675,TTI1,20,36601419,36696870,220,101,453733,2.4562,0.0070209
5872,RAB13,1,153944093,153993853,113,35,453733,2.4551,0.0070431
4299,AFF1,4,87820758,88072206,1345,72,453733,2.4537,0.0070695
5216,PFN1,17,4838945,4887381,235,36,453733,2.4532,0.0070798
23564,DDAH2,6,31684817,31733039,199,54,453733,2.4527,0.0070892
10144,FAM13A,4,89637105,90067549,2190,84,453733,2.4525,0.0070928
79132,DHX58,17,40243422,40299751,166,36,453733,2.4517,0.007109
9640,ZNF592,15,85256818,85359663,462,33,453733,2.4517,0.0071099
79865,TREML2,6,41147552,41203925,217,61,453733,2.4514,0.0071155
29775,CARD10,22,37876400,37950543,216,48,453733,2.4511,0.0071219
158,ADSL,22,40707504,40772577,329,13,453733,2.451,0.0071221
7727,ZNF174,16,3416190,3469364,321,41,453733,2.4509,0.0071253
1007,CDH9,5,26870709,27073689,849,69,453733,2.4508,0.0071268
5770,PTPN1,20,49091858,49211299,441,48,453733,2.4495,0.0071528
65217,PCDH15,10,55552531,56596051,4957,103,453733,2.4493,0.0071565
1002,CDH4,20,59792482,60525673,3426,275,453733,2.449,0.0071627
84514,GHDC,17,40331105,40381550,175,30,453733,2.4485,0.0071719
7153,TOP2A,17,38534773,38609202,250,57,453733,2.4479,0.0071851
54,ACP5,19,11675475,11724801,215,42,453733,2.4477,0.0071888
26269,FBXO8,4,175147809,175240415,501,45,453733,2.4465,0.0072134
7920,ABHD16A,6,31644726,31706137,258,45,453733,2.4463,0.0072163
54921,CHTF8,16,69141912,69201493,177,39,453733,2.4458,0.0072276
