GENE,gene_symbol,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P
7444,VRK2,2,58238777,58397055,420,54,410520,2.7395,0.0030767
4642,MYO1D,17,30809628,31238902,1247,117,410520,2.7395,0.0030768
63943,FKBPL,6,32086484,32133067,155,46,410520,2.739,0.0030813
54790,TET2,4,106032032,106210960,612,59,410520,2.7389,0.0030825
64766,S100PBP,1,33247368,33334480,227,40,410520,2.7388,0.0030833
4211,MEIS1,2,66627257,66809891,599,85,410520,2.7367,0.0031027
788,SLC25A20,3,48884356,48971426,170,37,410520,2.7364,0.0031054
6158,RPL28,19,55862300,55924616,305,52,410520,2.735,0.0031186
51317,PHF21A,11,45940870,46177985,627,56,410520,2.7344,0.0031245
157285,SGK223,8,8165258,8278941,573,51,410520,2.7328,0.0031402
56889,TM9SF3,10,98267867,98381809,436,34,410520,2.7322,0.0031455
6366,CCL21,9,34699002,34745164,201,38,410520,2.7315,0.0031519
100287013,FAM86KP,4,9120022,9177220,221,26,410520,2.7307,0.0031603
55744,COA1,7,43638052,43804140,596,24,410520,2.7306,0.0031607
1019,CDK4,12,58131510,58181304,132,25,410520,2.7305,0.0031615
1615,DARS,2,136654252,136778254,242,22,410520,2.7303,0.0031642
283375,SLC39A5,12,56588820,56641630,89,32,410520,2.7297,0.0031699
149428,BNIPL,1,150974029,151030076,209,43,410520,2.7296,0.0031704
23621,BACE1,11,117146402,117221972,240,52,410520,2.7294,0.0031721
81577,GFOD2,16,67698436,67788273,238,52,410520,2.7278,0.0031882
116211,TM4SF19,3,196040417,196100291,173,32,410520,2.7265,0.0032
1058,CENPA,2,26973857,27033935,145,21,410520,2.7261,0.003204
475,ATOX1,5,151112383,151173210,187,27,410520,2.7261,0.0032041
64780,MICAL1,6,109755265,109822171,225,38,410520,2.7247,0.0032183
153733,CCDC112,5,114592885,114667458,262,45,410520,2.7246,0.0032186
22897,CEP164,11,117149792,117293982,493,58,410520,2.7236,0.0032286
167359,NIM1K,5,43157170,43290952,563,64,410520,2.7235,0.0032292
9677,PPIP5K1,15,43815660,43917451,152,31,410520,2.7232,0.0032322
9343,EFTUD2,17,42917655,43011993,378,38,410520,2.7231,0.003234
221935,SDK1,7,3306080,4318632,6182,174,410520,2.7229,0.0032354
9235,IL32,16,3080313,3129668,246,51,410520,2.7215,0.0032497
4012,LNPEP,5,96236346,96375115,587,28,410520,2.7215,0.0032497
27332,ZNF638,2,71468729,71672191,789,38,410520,2.7209,0.0032554
84958,SYTL1,1,27633483,27690423,188,42,410520,2.7202,0.0032624
27241,BBS9,7,33134144,33655680,2076,83,410520,2.7193,0.0032711
24145,PANX1,11,93827094,93928762,389,56,410520,2.7186,0.0032783
113220,KIF12,9,116843903,116896600,263,56,410520,2.7185,0.0032786
57143,ADCK1,14,78231426,78410297,936,60,410520,2.7182,0.003282
55163,PNPO,17,45983889,46036674,161,27,410520,2.7176,0.0032876
440295,GOLGA6L9,15,82674883,82741587,1,1,410520,2.7164,0.0033
7322,UBE2D2,5,138905751,139018019,302,29,410520,2.715,0.0033135
23345,SYNE1,6,152432819,152993534,2489,186,410520,2.715,0.0033141
25895,METTL21B,12,58131383,58186324,141,26,410520,2.7147,0.0033168
10956,OS9,12,58052738,58125340,256,23,410520,2.7147,0.0033169
10236,HNRNPR,1,23625953,23706143,195,38,410520,2.7145,0.0033186
643836,ZFP62,5,180262435,180323334,342,40,410520,2.714,0.0033239
51807,TUBA8,22,18558453,18624498,300,46,410520,2.7139,0.0033243
26036,ZNF451,6,56919808,57045103,239,33,410520,2.7137,0.0033268
5101,PCDH9,13,66866966,67839468,3287,214,410520,2.7137,0.0033273
1234,CCR5,3,46376633,46427697,203,30,410520,2.7135,0.0033291
55152,DALRD3,3,49042832,49093504,91,37,410520,2.7132,0.0033316
10669,CGREF1,2,27312159,27376995,176,38,410520,2.7123,0.0033411
1132,CHRM4,11,46395335,46448122,108,46,410520,2.712,0.0033441
152877,FAM53A,4,1631608,1720988,401,41,410520,2.711,0.0033545
25780,RASGRP3,2,33626416,33799798,895,145,410520,2.7106,0.0033583
91445,RNF185,22,31521138,31613005,342,50,410520,2.7103,0.0033607
375449,MAST4,5,65857176,66475426,2596,160,410520,2.7103,0.0033612
642636,RAD21L1,20,1171707,1245988,277,32,410520,2.7089,0.0033757
170589,GPHA2,11,64691943,64738360,140,18,410520,2.7087,0.0033773
197350,CASP16,16,3159016,3209961,178,25,410520,2.7085,0.003379
132884,EVC2,4,5534531,5746275,1164,100,410520,2.7084,0.0033799
431705,ASTL,2,96779589,96839175,142,38,410520,2.708,0.0033849
115207,KCTD12,13,77444304,77495540,189,45,410520,2.7075,0.0033898
79739,TTLL7,1,84325057,84499850,606,36,410520,2.7055,0.0034101
2519,FUCA2,6,143805949,143868020,229,49,410520,2.7037,0.0034281
6560,SLC12A4,16,67967377,68037597,220,39,410520,2.7034,0.0034319
645104,CLRN2,4,17481788,17538727,287,39,410520,2.7032,0.0034335
286144,TRIQK,8,93885758,94013372,370,56,410520,2.7031,0.0034344
57695,USP37,2,219304974,219468084,454,27,410520,2.703,0.0034356
11169,WDHD1,14,55395656,55528819,429,42,410520,2.7025,0.0034405
388946,TMEM247,2,46671704,46721564,235,30,410520,2.7019,0.0034471
1388,ATF6B,6,32073045,32131017,184,51,410520,2.7019,0.0034473
2737,GLI3,7,41990547,42312469,1466,141,410520,2.7019,0.0034476
9183,ZW10,11,113593905,113679485,320,32,410520,2.7012,0.0034546
140545,RNF32,7,156397971,156480377,381,57,410520,2.7012,0.0034547
22818,COPZ1,12,54683874,54755635,126,30,410520,2.7003,0.0034637
5326,PLAGL2,20,30770307,30830546,118,29,410520,2.7002,0.0034645
116461,TSEN15,1,183985811,184053346,184,38,410520,2.7001,0.003466
8388,OR1E2,17,3326164,3372135,202,24,410520,2.6991,0.0034761
220972,MARCH8,10,45940033,46125354,736,25,410520,2.6963,0.0035058
6496,SIX3,2,45134037,45183216,242,36,410520,2.6958,0.0035111
5129,CDK18,1,205438684,205511921,417,78,410520,2.6951,0.0035185
51780,KDM3B,5,137653285,137782716,415,41,410520,2.695,0.003519
781,CACNA2D1,7,81565760,82108031,2248,160,410520,2.6944,0.0035263
1192,CLIC1,6,31688358,31740095,210,56,410520,2.6943,0.0035266
4311,MME,3,154762436,154911518,536,95,410520,2.6925,0.0035456
92162,TMEM88,17,7723181,7769417,152,47,410520,2.6923,0.0035477
53335,BCL11A,2,60668302,60815633,388,89,410520,2.6922,0.003549
7767,ZNF224,19,44563482,44623997,260,36,410520,2.6915,0.003557
26471,NUPR1,16,28538662,28585495,171,23,410520,2.6911,0.0035609
388649,C1orf146,1,92648573,92721367,179,34,410520,2.6909,0.0035632
30812,SOX8,16,996808,1046979,328,43,410520,2.6905,0.0035677
27229,TUBGCP4,15,43628257,43708258,224,25,410520,2.6903,0.0035691
5130,PCYT1A,3,195951239,196049623,338,30,410520,2.6899,0.0035738
57209,ZNF248,10,38055454,38182012,605,27,410520,2.6896,0.0035765
25855,BRMS1,11,66094804,66147596,128,21,410520,2.6888,0.0035858
10908,PNPLA6,19,7564033,7636653,380,57,410520,2.6874,0.0036005
7701,ZNF142,2,219492639,219559355,186,25,410520,2.6874,0.0036008
27148,STK36,2,219501749,219577440,192,30,410520,2.6873,0.0036015
1437,CSF2,5,131374485,131421863,179,38,410520,2.6866,0.0036088
4628,MYH10,17,8367523,8569094,545,47,410520,2.686,0.0036156
29889,GNL2,1,38022413,38096586,265,35,410520,2.6858,0.0036178
6449,SGTA,19,2744711,2818363,292,30,410520,2.6851,0.0036256
1298,COL9A2,1,40756162,40817939,265,32,410520,2.6848,0.003629
100463482,MTRNR2L6,7,142339131,142385525,192,19,410520,2.6845,0.0036319
27248,ERLEC1,2,53979068,54055956,285,33,410520,2.6843,0.0036346
80036,TRPM3,9,73133979,74096782,4042,177,410520,2.6842,0.0036352
22899,ARHGEF15,17,8178556,8235834,264,37,410520,2.6841,0.003636
7484,WNT9B,17,44893952,44974096,243,50,410520,2.6832,0.0036461
5706,PSMC6,14,53138894,53204716,221,49,410520,2.6818,0.0036609
9045,RPL14,3,40463783,40513863,188,22,410520,2.6818,0.0036609
11236,RNF139,8,125452008,125510859,193,37,410520,2.6816,0.0036635
1998,ELF2,4,139968871,140133372,445,47,410520,2.6811,0.003669
56910,STARD7,2,96840597,96909573,137,31,410520,2.6808,0.0036718
4255,MGMT,10,131230454,131575783,1908,105,410520,2.6791,0.0036911
3751,KCND2,7,119878689,120400387,1512,87,410520,2.679,0.0036922
1120,CHKB,22,51007387,51056428,272,36,410520,2.679,0.0036923
11322,TMC6,17,76098999,76163488,368,81,410520,2.6788,0.0036947
23031,MAST3,19,18173585,18272502,418,43,410520,2.6779,0.0037042
55670,PEX26,22,18525686,18583797,315,75,410520,2.6776,0.0037081
101929747,LOC101929747,5,96259784,96306855,192,26,410520,2.6744,0.003743
6468,FBXW4,10,103360421,103490345,279,34,410520,2.6739,0.0037491
116225,ZMYND19,9,140466531,140519937,167,34,410520,2.6734,0.0037539
9786,KIAA0586,14,58859103,59025549,284,59,410520,2.6731,0.0037573
56901,NDUFA4L2,12,57618686,57669545,94,31,410520,2.6727,0.0037618
9125,RQCD1,2,219398303,219471158,193,20,410520,2.6712,0.0037791
27283,TINAG,6,54138203,54264950,508,44,410520,2.6709,0.0037828
56006,SMG9,19,44222851,44294142,270,40,410520,2.6704,0.003788
64105,CENPK,5,64803593,64893995,346,21,410520,2.6703,0.0037893
83732,RIOK1,6,7355062,7428270,343,32,410520,2.6701,0.0037914
1734,DIO2,14,80653868,80732397,185,32,410520,2.6692,0.0038016
7360,UGP2,2,64033084,64128696,297,45,410520,2.6691,0.0038023
84333,PCGF5,10,92887769,93054088,543,55,410520,2.669,0.0038044
51663,ZFR,5,32344456,32479844,526,52,410520,2.6687,0.0038072
284418,FAM71E2,19,55856276,55909620,256,50,410520,2.6681,0.0038145
5864,RAB3A,19,18297609,18349874,174,27,410520,2.6678,0.0038179
55510,DDX43,6,74069285,74137289,214,48,410520,2.6674,0.0038223
2912,GRM2,3,51706081,51762629,107,50,410520,2.6673,0.0038228
83879,CDCA7,2,174184561,174243718,258,42,410520,2.6671,0.0038257
55006,TRMT61B,2,29062687,29128175,242,29,410520,2.6668,0.0038294
2272,FHIT,3,59725036,61272133,8513,458,410520,2.6663,0.0038349
9238,TBRG4,7,45129699,45186346,251,42,410520,2.6661,0.0038368
10864,SLC22A7,6,43230737,43283276,173,38,410520,2.6656,0.0038424
23589,CARHSP1,16,8936799,8997869,393,77,410520,2.6646,0.0038535
5764,PTN,7,136902088,137063606,625,86,410520,2.6642,0.0038581
8208,CHAF1B,21,37722689,37799125,293,24,410520,2.663,0.0038725
59082,CARD18,11,104998448,105045461,232,18,410520,2.6628,0.0038752
23224,SYNE2,14,64284683,64703167,1554,86,410520,2.6627,0.0038754
9682,KDM4A,1,44080797,44181189,291,35,410520,2.662,0.0038834
283897,C16orf54,16,29743784,29792340,79,13,410520,2.662,0.0038838
1577,CYP3A5,7,99235813,99312636,169,26,410520,2.6615,0.0038892
3685,ITGAV,2,187419058,187555629,331,48,410520,2.661,0.0038951
5860,QDPR,4,17478016,17548857,367,50,410520,2.6606,0.0038995
1032,CDKN2D,19,10667138,10714655,231,32,410520,2.6602,0.0039043
54978,SLC35F6,2,26952131,27014099,159,25,410520,2.6597,0.0039102
92714,ARRDC1,9,140465092,140519812,173,36,410520,2.6596,0.0039114
1607,DGKB,7,14174674,14978281,3825,219,410520,2.6596,0.0039117
51764,GNG13,16,838041,885733,408,72,410520,2.6592,0.0039166
339977,LRRC66,4,52849806,52921477,181,41,410520,2.6588,0.0039215
6832,SUPV3L1,10,70904993,70978854,263,27,410520,2.6585,0.0039242
3663,IRF5,7,128542976,128600089,245,54,410520,2.6562,0.0039519
161514,TBC1D21,15,74130922,74191555,277,34,410520,2.6543,0.0039735
57558,USP35,11,77864858,77935757,253,49,410520,2.6537,0.0039809
6291,SAA4,11,18242902,18293384,242,51,410520,2.6532,0.0039862
25917,THUMPD3,3,9369660,9438475,264,34,410520,2.6528,0.0039908
80169,CTC1,17,8118139,8186413,257,35,410520,2.6528,0.0039913
2201,FBN2,5,127583601,127908735,1228,67,410520,2.652,0.0040009
2115,ETV1,7,13920854,14066050,774,103,410520,2.6513,0.0040088
23515,MORC3,21,37657360,37759999,440,49,410520,2.6505,0.0040188
84812,PLCD4,2,219437488,219511909,200,21,410520,2.6501,0.004023
399512,SLC25A35,17,8181082,8233709,246,46,410520,2.6496,0.0040298
26291,FGF21,19,49223816,49271587,190,30,410520,2.6494,0.0040315
5507,PPP1R3C,10,93378197,93427858,185,22,410520,2.6494,0.0040322
374654,KIF7,15,90161201,90233725,219,44,410520,2.649,0.0040362
375612,LHFPL3,7,103934104,104559005,2464,158,410520,2.6486,0.0040415
345,APOC3,11,116665624,116713787,240,45,410520,2.6484,0.0040433
11117,EMILIN1,2,27266435,27319271,133,31,410520,2.6483,0.0040448
9263,STK17A,7,43587692,43676978,329,28,410520,2.6482,0.0040457
23526,HMHA1,19,1030922,1096627,361,53,410520,2.6476,0.0040528
10164,CHST4,16,71525023,71582493,172,41,410520,2.6471,0.004059
688,KLF5,13,73594114,73661676,278,46,410520,2.6468,0.0040628
126626,GABPB2,1,151007784,151101007,325,37,410520,2.6468,0.0040631
117194,MRGPRX2,11,19066002,19117228,284,25,410520,2.6454,0.0040801
22998,LIMCH1,4,41327802,41712061,1529,138,410520,2.645,0.004085
590,BCHE,3,165480692,165590260,477,40,410520,2.6446,0.0040893
23542,MAPK8IP2,22,51004131,51059979,309,40,410520,2.6446,0.0040894
127281,FAM213B,1,2482899,2532908,226,31,410520,2.6441,0.0040951
3344,FOXN2,2,48506783,48616434,457,51,410520,2.6431,0.0041081
5687,PSMA6,14,35712811,35796680,334,30,410520,2.642,0.0041208
9610,RIN1,11,66089535,66139000,132,21,410520,2.6414,0.0041278
1113,CHGA,14,93354445,93411638,285,50,410520,2.6408,0.0041353
347240,KIF24,9,34242378,34364198,365,34,410520,2.6402,0.0041427
858,CAV2,7,116104655,116158595,240,25,410520,2.6399,0.0041464
84901,NFATC2IP,16,28927318,28987786,147,37,410520,2.6396,0.0041504
22927,HABP4,9,99177414,99263618,248,29,410520,2.6396,0.0041506
2580,GAK,4,833065,961174,633,53,410520,2.6387,0.0041617
64080,RBKS,2,27994266,28148223,412,32,410520,2.6386,0.0041627
29119,CTNNA3,10,67662276,69490949,8691,253,410520,2.6385,0.0041637
4902,NRTN,19,5788818,5838335,234,51,410520,2.6383,0.0041656
23130,ATG2A,11,64652004,64719722,185,28,410520,2.6374,0.004177
64386,MMP25,16,3061682,3120727,268,42,410520,2.6358,0.0041968
126259,TMIGD2,19,4282224,4337428,299,55,410520,2.6354,0.0042019
55798,METTL2B,7,128081783,128152978,274,36,410520,2.6353,0.0042033
200734,SPRED2,2,65524580,65694733,648,47,410520,2.6351,0.0042056
577,ADGRB3,6,69310210,70109403,3144,121,410520,2.6342,0.0042162
51307,FAM53C,5,137638224,137695418,170,30,410520,2.6338,0.0042219
27040,LAT,16,28961147,29012104,143,34,410520,2.6331,0.0042311
63976,PRDM16,1,2950565,3365185,2396,261,410520,2.6328,0.0042345
1609,DGKQ,4,942672,1002348,265,46,410520,2.6322,0.0042416
4440,MSI1,12,120769133,120841983,261,35,410520,2.6317,0.0042483
23534,TNPO3,7,128584234,128730227,549,49,410520,2.6315,0.00425
337,APOA4,11,116681418,116729011,225,42,410520,2.6303,0.004265
84465,MEGF11,15,66177634,66581075,1784,171,410520,2.6303,0.0042651
1954,MEGF8,19,42794730,42892921,201,25,410520,2.6301,0.0042682
728485,LOC728485,19,37229020,37277980,187,35,410520,2.6296,0.0042739
2067,ERCC1,19,45900591,46017241,466,66,410520,2.6292,0.0042787
2827,GPR3,1,27684148,27732318,124,39,410520,2.6291,0.0042801
9215,LARGE,22,33658509,34351464,3414,257,410520,2.6288,0.0042845
4053,LTBP2,14,74954886,75114034,589,59,410520,2.6286,0.0042868
6934,TCF7L2,10,114674978,114937437,852,128,410520,2.6286,0.0042869
5546,PRCC,1,156702274,156780609,273,34,410520,2.6286,0.0042869
9540,TP53I3,2,24290303,24343085,212,16,410520,2.6285,0.0042875
64215,DNAJC1,10,22035477,22327679,725,56,410520,2.6284,0.004289
29979,UBQLN1,9,86264878,86358168,362,35,410520,2.6284,0.0042891
7480,WNT10B,12,49349123,49400641,130,34,410520,2.6282,0.0042924
4126,MANBA,4,103542643,103717151,643,47,410520,2.6279,0.0042952
284110,GSDMA,17,38084226,38144019,284,28,410520,2.6276,0.0042993
55689,YEATS2,3,183380587,183540413,517,40,410520,2.6269,0.0043086
401251,SAPCD1,6,31695773,31742627,200,53,410520,2.6268,0.0043098
84895,FAM73B,9,131763899,131844361,216,53,410520,2.6264,0.0043141
90226,UCN2,3,48589151,48636201,99,39,410520,2.6263,0.0043154
283130,SLC25A45,11,65132663,65186172,124,45,410520,2.6258,0.0043225
53637,S1PR5,19,10613418,10663668,226,45,410520,2.6252,0.0043295
56259,CTNNBL1,20,36287357,36510531,648,54,410520,2.6249,0.0043333
150365,MEI1,22,42060518,42205459,491,29,410520,2.6248,0.0043352
51639,SF3B6,2,24280454,24334314,221,20,410520,2.6238,0.0043475
1267,CNP,17,40083737,40139754,151,35,410520,2.6238,0.0043481
3068,HDGF,1,156701899,156757240,190,39,410520,2.6216,0.0043759
388389,CCDC103,17,42942080,42993541,216,30,410520,2.6213,0.0043802
441161,OOEP,6,74068278,74114515,136,34,410520,2.6205,0.0043896
7064,THOP1,19,2750464,2823599,296,32,410520,2.6201,0.0043951
57460,PPM1H,12,63027762,63363665,1548,185,410520,2.6191,0.004408
56919,DHX33,17,5334232,5407380,336,41,410520,2.619,0.0044099
55893,ZNF395,8,28193102,28278983,245,49,410520,2.6174,0.0044303
257044,C1orf101,1,244589673,244813664,858,68,410520,2.6163,0.004444
5662,PSD,10,104152374,104214691,162,51,410520,2.6162,0.0044456
2885,GRB2,17,73304157,73436790,435,31,410520,2.6157,0.0044518
285220,EPHA6,3,96498425,97477786,2548,121,410520,2.6155,0.0044543
92346,C1orf105,1,172354828,172447969,340,36,410520,2.6151,0.0044599
440590,ZYG11A,1,53273183,53370247,298,27,410520,2.6148,0.0044634
29887,SNX10,7,26296515,26423949,554,58,410520,2.6144,0.0044688
10101,NUBP2,16,1797931,1849192,300,42,410520,2.6139,0.0044763
65057,ACD,16,67681415,67729718,135,37,410520,2.6137,0.0044783
5526,PPP2R5B,11,64657143,64711950,155,25,410520,2.6132,0.0044853
84971,ATG4D,19,10619570,10674099,253,35,410520,2.6125,0.0044943
55346,TCP11L1,11,33025963,33105109,433,20,410520,2.6118,0.0045033
108,ADCY2,5,7361343,7840194,1797,131,410520,2.6118,0.0045035
10544,PROCR,20,33724740,33813771,304,30,410520,2.6117,0.0045047
154215,NKAIN2,6,124089991,125156786,4091,325,410520,2.6116,0.0045056
166815,TIGD2,4,89997651,90046734,256,25,410520,2.6099,0.0045291
5708,PSMD2,3,183981886,184036842,142,32,410520,2.6097,0.0045309
83473,KATNAL2,18,44462565,44638614,640,46,410520,2.6093,0.004537
5768,QSOX1,1,180088968,180179430,505,49,410520,2.6087,0.0045442
83939,EIF2A,3,150229465,150313803,325,42,410520,2.6081,0.0045528
2822,GPLD1,6,24416060,24530433,909,50,410520,2.6069,0.0045687
219869,OR10G8,11,123865330,123911265,285,25,410520,2.6069,0.0045688
101928870,LOC101928870,6,87826525,87875307,202,24,410520,2.6066,0.0045722
389084,C2orf82,2,233698724,233751111,202,33,410520,2.6064,0.0045756
6564,SLC15A1,13,99326055,99439929,681,107,410520,2.6061,0.0045787
5210,PFKFB4,3,48545117,48633607,184,46,410520,2.6056,0.004585
8514,KCNAB2,1,6017358,6171253,686,93,410520,2.6053,0.0045903
4436,MSH2,2,47595206,47749716,643,49,410520,2.6052,0.0045906
23379,ICE1,5,5387786,5500347,440,64,410520,2.6051,0.0045922
400954,EML6,2,54917149,55209157,1393,109,410520,2.6051,0.0045922
56924,PAK6,15,40474629,40579688,389,94,410520,2.6049,0.0045953
3359,HTR3A,11,113810797,113871035,234,53,410520,2.6046,0.0045995
22845,DOLK,9,131697809,131745012,92,25,410520,2.6041,0.0046053
22937,SCAP,3,47445184,47552603,218,48,410520,2.6032,0.0046175
147138,TMC8,17,76090505,76149049,325,82,410520,2.6022,0.004631
5530,PPP3CA,4,101934587,102303655,1395,90,410520,2.6001,0.0046598
2267,FGL1,8,17711894,17802874,722,31,410520,2.5985,0.0046812
100128731,OST4,2,27283340,27329567,119,29,410520,2.5977,0.0046925
54764,ZRANB1,10,126570704,126686005,408,32,410520,2.5975,0.0046952
3185,HNRNPF,10,43871065,43939696,300,29,410520,2.5974,0.0046969
3589,IL11,19,55865750,55916831,259,43,410520,2.5973,0.0046981
1291,COL6A1,21,47366663,47434963,380,49,410520,2.5972,0.0047
23759,PPIL2,22,21985273,22062202,354,37,410520,2.5964,0.0047099
22978,NT5C2,10,104837774,104988063,482,40,410520,2.5958,0.0047182
9711,KIAA0226,3,197388259,197511568,484,53,410520,2.5938,0.0047461
348645,C22orf34,22,50003290,50086190,478,55,410520,2.5932,0.0047544
115557,ARHGEF25,12,57968963,58021028,143,40,410520,2.5928,0.0047603
23365,ARHGEF12,11,120172264,120370645,565,40,410520,2.5921,0.0047697
3795,KHK,2,27274611,27333619,147,34,410520,2.5917,0.0047757
440955,TMEM89,3,48648275,48694189,96,22,410520,2.5909,0.0047864
255758,TCTEX1D2,3,196008090,196080165,239,31,410520,2.5908,0.0047882
7746,ZSCAN9,6,28158029,28211265,208,35,410520,2.5906,0.0047898
27295,PDLIM3,4,186411814,186491712,331,47,410520,2.5906,0.0047901
388564,TMEM238,19,55880612,55930627,258,49,410520,2.5905,0.0047914
84915,FAM222A,12,110117187,110218312,415,58,410520,2.5899,0.0048004
285513,GPRIN3,4,90152427,90264161,458,83,410520,2.5896,0.0048049
221481,ARMC12,6,35666567,35726690,237,52,410520,2.5893,0.0048085
5198,PFAS,17,8117596,8183809,244,44,410520,2.5893,0.0048092
4048,LTA4H,12,96384531,96472298,418,60,410520,2.5887,0.0048172
126282,TNFAIP8L1,19,4604527,4665580,305,46,410520,2.5886,0.004818
85397,RGS8,1,182603036,182688502,306,46,410520,2.5886,0.0048189
6697,SPR,2,73079512,73129289,128,24,410520,2.588,0.0048263
408029,C2orf27B,2,132542534,132594234,202,25,410520,2.5874,0.0048354
440829,SHISA8,22,42295558,42345671,179,20,410520,2.5871,0.0048389
89845,ABCC10,6,43360282,43428163,212,42,410520,2.5871,0.0048395
3157,HMGCS1,5,43277572,43348614,271,17,410520,2.5863,0.004851
84080,ENKD1,16,67686850,67735628,140,34,410520,2.5856,0.0048611
9693,RAPGEF2,4,159990224,160291314,865,77,410520,2.5853,0.0048651
4925,NUCB2,11,17246884,17381510,413,41,410520,2.584,0.0048838
9926,LPGAT1,1,211906799,212083531,727,49,410520,2.5835,0.0048895
5008,OSM,22,30648817,30697829,161,58,410520,2.5827,0.0049011
5930,RBBP6,16,24515866,24594184,334,26,410520,2.5825,0.0049045
10146,G3BP1,5,151116476,151194915,238,34,410520,2.5821,0.0049106
4781,NFIB,9,14071842,14433982,1474,214,410520,2.5817,0.0049161
1259,CNGA1,4,47927994,48053646,501,38,410520,2.5817,0.0049163
4759,NEU2,2,233862382,233909767,198,48,410520,2.5803,0.0049358
9120,SLC16A6,17,66253167,66322405,252,46,410520,2.5795,0.0049469
728929,TCEB3CL,18,44538658,44585298,155,29,410520,2.5792,0.0049514
79922,MRM1,17,34923010,34975407,177,33,410520,2.5776,0.0049747
23142,DCUN1D4,4,52665010,52793003,317,38,410520,2.5773,0.0049786
114821,ZBED9,6,28529407,28590112,206,37,410520,2.5772,0.0049795
56882,CDC42SE1,1,151013447,151067125,197,38,410520,2.5762,0.0049941
29086,BABAM1,19,17343200,17400162,271,40,410520,2.5747,0.0050166
145173,B3GALTL,13,31739112,31916413,661,49,410520,2.5745,0.0050193
1112,FOXN3,14,89612516,90120506,2112,245,410520,2.5745,0.0050198
386674,KRTAP10-6,21,46001149,46047386,280,28,410520,2.5742,0.0050229
146212,KCTD19,16,67313338,67395664,211,37,410520,2.574,0.005026
2104,ESRRG,1,216666588,217346097,3144,238,410520,2.5736,0.0050317
25930,PTPN23,3,47387383,47464931,158,32,410520,2.572,0.0050555
56834,GPR137,11,64016781,64066972,118,40,410520,2.5716,0.0050617
6198,RPS6KB1,17,57935407,58037787,261,28,410520,2.5712,0.0050672
91614,DEPDC7,11,33002410,33065128,271,32,410520,2.571,0.0050706
10215,OLIG2,21,34363216,34411504,237,53,410520,2.5704,0.0050787
128611,ZNF831,20,57700895,57844168,546,52,410520,2.5704,0.0050789
406,ARNTL,11,13264325,13418813,605,61,410520,2.5689,0.0051007
714,C1QC,1,22934969,22984603,217,32,410520,2.5688,0.0051027
3212,HOXB2,17,46610017,46657393,149,33,410520,2.5682,0.0051121
112937,GLB1L3,11,134110293,134199458,327,47,410520,2.5679,0.0051162
26003,GORASP2,2,171749948,171833645,254,23,410520,2.5678,0.0051178
3692,EIF6,20,33856709,33907619,175,40,410520,2.5676,0.0051202
834,CASP1,11,104886235,104940884,220,28,410520,2.5675,0.0051222
6443,SGCB,4,52875752,52939485,160,42,410520,2.5667,0.0051338
83538,TTC25,17,40051888,40127669,212,34,410520,2.5659,0.0051452
219902,TMEM136,11,120160838,120214397,190,48,410520,2.5657,0.005148
84722,PSRC1,1,109812176,109860790,185,48,410520,2.5656,0.0051492
80737,VWA7,6,31723178,31780108,217,60,410520,2.5649,0.0051609
22915,MMRN1,4,90781003,90885780,444,44,410520,2.5645,0.0051655
11151,CORO1A,16,30159731,30210397,88,21,410520,2.5625,0.0051967
101927998,LOC101927998,16,73479940,73960581,2050,200,410520,2.5622,0.0052009
10048,RANBP9,6,13611730,13746796,376,50,410520,2.5619,0.0052046
55103,RALGPS2,1,178659300,178900975,776,46,410520,2.5619,0.005205
246330,PELI3,11,66198798,66254808,110,26,410520,2.5616,0.0052096
54596,L1TD1,1,62625474,62688000,409,50,410520,2.5615,0.0052113
84524,ZC3H8,2,112963439,113047664,211,38,410520,2.561,0.0052192
150368,FAM109B,22,42435255,42485445,138,24,410520,2.5609,0.0052205
163404,LPPR5,1,99345801,99505449,758,72,410520,2.5606,0.0052248
8547,FCN3,1,27685601,27736315,125,39,410520,2.5605,0.0052267
23564,DDAH2,6,31684817,31733039,196,51,410520,2.56,0.0052334
9047,SH2D2A,1,156766035,156821640,212,39,410520,2.5599,0.0052351
27338,UBE2S,19,55902650,55954325,204,57,410520,2.5592,0.0052464
23198,PSME4,2,54081204,54232977,573,36,410520,2.5584,0.0052572
64847,SPATA20,17,48589450,48643213,246,45,410520,2.5583,0.0052599
56971,CEACAM19,19,45139724,45197631,200,45,410520,2.5575,0.0052718
58478,ENOPH1,4,83316726,83392245,289,40,410520,2.5567,0.0052835
4522,MTHFD1,14,64819754,64936725,447,61,410520,2.5558,0.0052965
50674,NEUROG3,10,71321791,71368210,174,46,410520,2.5549,0.0053106
64320,RNF25,2,219518587,219571781,141,26,410520,2.5544,0.0053186
2569,GABRR1,6,89877223,89976007,534,44,410520,2.5542,0.0053219
654483,BOLA2B,16,30194256,30240627,16,10,410520,2.5541,0.0053225
26585,GREM1,15,32975175,33036870,292,43,410520,2.5541,0.0053237
57728,WDR19,4,39149024,39297430,387,21,410520,2.554,0.0053251
79698,ZMAT4,8,40378109,40790345,1803,141,410520,2.5534,0.0053339
92483,LDHAL6B,15,59464015,59510787,244,34,410520,2.5531,0.0053379
4337,MOCS1,6,39862034,39937290,355,58,410520,2.5531,0.0053381
23398,PPWD1,5,64824063,64893376,261,17,410520,2.5531,0.0053381
