# MEAN_SAMPLE_SIZE = 26713
# TOTAL_GENES = 15742
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE        TYPE  NGENES         BETA     BETA_STD           SE            P
Cluster452     COVAR   15742        2.414    0.0054374       3.9043       0.2682
Cluster453     COVAR   15742       1.6904     0.003695       4.2619      0.34583
Cluster454     COVAR   15742       1.4422    0.0025083       5.3938      0.39459
Cluster455     COVAR   15742       2.8001    0.0056001       4.4249      0.26344
Cluster456     COVAR   15742       7.0013     0.010427       6.0487      0.12355
Cluster457     COVAR   15742      0.78764    0.0013936       5.1848      0.43963
Cluster458     COVAR   15742      -4.3526   -0.0089762       4.5746      0.82931
Cluster459     COVAR   15742      -7.5689    -0.013691       5.3105      0.92295
Cluster46      COVAR   15742       1.7551     0.005958       2.6913      0.25716
Cluster460     COVAR   15742      -4.0158    -0.025458       1.7615      0.98868
Cluster47      COVAR   15742       2.1573    0.0070524       2.8098      0.22132
Cluster48      COVAR   15742      0.28567    0.0011655       2.2806      0.45016
Cluster49      COVAR   15742       1.8418    0.0063215       2.6937      0.24708
Cluster5       COVAR   15742      -2.1553    -0.016928       1.1861      0.96539
Cluster50      COVAR   15742      0.25813    0.0012777        1.806      0.44317
Cluster51      COVAR   15742       1.6209    0.0074053       2.1027       0.2204
Cluster52      COVAR   15742       5.6943      0.01943       2.7598     0.019554
Cluster53      COVAR   15742       2.7248    0.0095055       2.6964      0.15613
Cluster54      COVAR   15742       5.7044     0.017211        3.101     0.032932
Cluster55      COVAR   15742       3.5889     0.011977       2.7655     0.097203
Cluster56      COVAR   15742       5.6971     0.015173        3.427     0.048226
Cluster57      COVAR   15742       6.5121     0.019978       3.0327     0.015894
Cluster58      COVAR   15742       4.1148     0.014884       2.5828     0.055573
Cluster59      COVAR   15742       2.2953    0.0095353       2.2639      0.15533
Cluster6       COVAR   15742        -2.06    -0.014389       1.3038      0.94293
Cluster60      COVAR   15742       3.5223     0.012956       2.5316     0.082072
Cluster61      COVAR   15742       2.2756    0.0082034       2.5796      0.18885
Cluster62      COVAR   15742       3.1676     0.012196        2.448      0.09785
Cluster63      COVAR   15742       2.5445     0.010712       2.2281      0.12674
Cluster64      COVAR   15742     -0.38037   -0.0018911       1.8083       0.5833
Cluster65      COVAR   15742      -1.3816    -0.005565       2.2268      0.73251
Cluster66      COVAR   15742     -0.97614   -0.0066127       1.3395      0.76691
Cluster67      COVAR   15742      -1.6878   -0.0098613        1.536      0.86407
Cluster68      COVAR   15742      -1.3883    -0.010261       1.2084      0.87467
Cluster69      COVAR   15742      -0.8479   -0.0052073       1.4496       0.7207
Cluster7       COVAR   15742      -1.3544   -0.0098293       1.2696      0.85696
Cluster70      COVAR   15742      -1.7867   -0.0089459       1.7867      0.84133
Cluster71      COVAR   15742      -1.6288   -0.0081963       1.7738      0.82075
Cluster72      COVAR   15742      -1.3149   -0.0062212       1.8824      0.75757
Cluster73      COVAR   15742      -1.8459   -0.0091111       1.7955      0.84804
Cluster74      COVAR   15742      -1.1545   -0.0055573        1.844      0.73437
Cluster75      COVAR   15742       1.3856      0.00505       2.4843      0.28852
Cluster76      COVAR   15742       1.3255     0.005648       2.1605      0.26977
Cluster77      COVAR   15742       2.2866     0.010404       2.0089      0.12752
Cluster78      COVAR   15742      0.97427    0.0043351       2.0479      0.31714
Cluster79      COVAR   15742       1.5565    0.0069136       2.0547      0.22438
Cluster8       COVAR   15742      -1.1165   -0.0072805       1.4172       0.7846
Cluster80      COVAR   15742       1.4219    0.0062738       2.0475       0.2437
Cluster81      COVAR   15742      0.74896    0.0032608       2.1014      0.36077
Cluster82      COVAR   15742       1.0421    0.0054521       1.8014      0.28148
Cluster83      COVAR   15742        1.626    0.0032628       4.5569      0.36062
Cluster84      COVAR   15742      -1.1903   -0.0019505       5.8374      0.58079
Cluster85      COVAR   15742      -3.5128   -0.0058345       5.5399      0.73698
Cluster86      COVAR   15742       2.1429    0.0035891       5.6585      0.35245
Cluster87      COVAR   15742      -5.4462    -0.010282       5.0541      0.85938
Cluster88      COVAR   15742       4.4103    0.0071453       5.7528      0.22166
Cluster89      COVAR   15742      -1.6241   -0.0027341       5.6208      0.61369
Cluster9       COVAR   15742      -1.4022    -0.010003       1.2913      0.86123
Cluster90      COVAR   15742       1.1322    0.0019432       5.4718      0.41804
Cluster91      COVAR   15742       1.9959     0.003611       5.2415      0.35168
Cluster92      COVAR   15742       4.0003    0.0063722       6.0542       0.2544
Cluster93      COVAR   15742       5.3741    0.0082637       6.1536      0.19125
Cluster94      COVAR   15742       5.6507    0.0087952       5.9582      0.17147
Cluster95      COVAR   15742       2.0035    0.0038376       4.8524      0.33985
Cluster96      COVAR   15742    -0.034122  -7.5358e-05       4.2172      0.50323
Cluster97      COVAR   15742       3.6667    0.0082049       4.0945      0.18526
Cluster98      COVAR   15742      0.95586     0.001665       5.3488      0.42909
Cluster99      COVAR   15742     -0.24191   -0.0004389       5.1251      0.51882
