GENE       CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
952          4   15744921   15860706    331      21  58062     -0.34799      0.63608
9982         4   15927192   15975363    166      25  58222      0.73045      0.23256
83888        4   15951863   15999859    162      30  58239       1.9544     0.025324
8842         4   15959849   16120723    522      62  58128       1.9355     0.026466
202018       4   16152128   16263161    341      27  58169       1.6694     0.047524
9079         4   16493164   16935424   1256     116  57580       2.1075     0.017539
5860         4   17478016   17548857    290      34  58213       1.1413      0.12688
645104       4   17481788   17538727    224      30  58204       1.1066      0.13424
51056        4   17543927   17619590    208      13  58103       1.2903     0.098469
80306        4   17581273   17636160    136       6  57937        1.126      0.13008
27146        4   17623696   17818135    445      19  57751       1.2005      0.11497
64151        4   17777436   17856488    135      11  58356       1.2807      0.10016
54876        4   17792278   17847386     96       8  58487       1.2375      0.10796
254251       4   17834839   18058483    514      16  57710       2.3372    0.0097139
9353         4   20219566   20632184   1026      97  57693       2.6499    0.0040252
133015       4   20667036   20739980    225      23  57652       2.1572     0.015497
80333        4   20720234   21985424   4296     183  57293       1.8853     0.029692
166647       4   22378997   22552677    658      60  57625      0.72089      0.23549
57733        4   22659537   22831198    339      32  57792      -0.4667      0.67964
10891        4   23783644   24509394   1999     161  57248       2.4476    0.0071915
1665         4   24519087   24621184    282      24  57051       1.3483     0.088789
6649         4   24762085   24812467    158      15  49815      0.40331      0.34336
91050        4   24797739   25016826    681      57  58062       2.4748    0.0066647
55203        4   24990471   25067414    336      42  58086      0.85613      0.19596
51091        4   25111627   25197204    196      29  57366      -1.1506      0.87505
55300        4   25200653   25290831    247      28  57890      -1.8972       0.9711
29063        4   25279396   25384190    298      21  58188     -0.21034       0.5833
29945        4   25343848   25430120    248      21  58066      0.45505      0.32454
10568        4   25621853   25690735    175      34  57412       1.6666     0.047795
23231        4   25739049   25899647    426      66  57332       2.2252     0.013035
389203       4   25880528   25941501    185      25  56641       2.3742    0.0087929
3516         4   26130077   26446753    566      56  57554       2.2729     0.011516
886          4   26473018   26527042    185      25  57206      -1.3306      0.90834
55296        4   26550546   26768232    208      14  56836       2.8242    0.0023698
57620        4   26824329   27037003    407      29  57534        1.633     0.051238
5099         4   30686951   31158423   1296      60  57595       5.8073   3.1743e-09
116984       4   36057620   36280979    487      39  57129      0.92028      0.17871
401124       4   36248237   36356407    328      37  57583       0.2829      0.38863
57495        4   37211690   37461087    796      73  57953       2.8621    0.0021043
55286        4   37420552   37605132    716      67  57675      0.83015      0.20323
768211       4   37582422   37722999    524      62  56303       1.0244      0.15283
55276        4   37793282   37874559    356      20  58151       1.8311      0.03354
23216        4   37854606   38150796    931      81  57553       1.7581     0.039368
10744        4   37927056   37972631    140      20  58035       1.6478     0.049692
51274        4   38630790   38713129    208      29  56710       2.5999    0.0046631
81793        4   38763860   38819611    255      14  58123     -0.87634      0.80958
7096         4   38787876   38841814    168      15  57724       1.4974     0.067145
10333        4   38815325   38893438    253      13  58249        2.776    0.0027514
92689        4   38834354   38957365    426      27  58276       2.4213    0.0077318
80008        4   38958052   39069041    427      45  58312       1.3194     0.093523
51088        4   39011308   39137853    376      15  58310     -0.11711      0.54661
57728        4   39149024   39297430    275      10  57868      -0.5082      0.69434
5981         4   39279069   39403001    212      17  56961     -0.78217      0.78294
152831       4   39373473   39463153    253      32  57595       1.4698     0.070808
11019        4   39425644   39489273    256      23  58080       2.2162     0.013339
6133         4   39445744   39495568    207      23  58006       2.0248     0.021446
7358         4   39490375   39564218    255      25  56270      0.85299      0.19683
201895       4   39538917   39675481    321      33  56526       1.4312     0.076179
3093         4   39664664   39794412    343      20  57511      0.44553      0.32797
23244        4   39814483   40014576    557      28  57985      0.81457      0.20766
55728        4   40023524   40169872    422      30  58176     -0.31028      0.62183
399          4   40157631   40256384    295      52  58054     0.039849      0.48411
55584        4   40302346   40367234    259      20  58271      0.64517      0.25941
54502        4   40415272   40667958    718     108  57655      -0.5251      0.70024
79730        4   40716914   40822002    231      30  57733      0.35236      0.36228
323          4   40802044   41253731   1568      93  57361      0.52835      0.29863
7345         4   41223898   41280446    178      21  57152     -0.19642      0.57786
22998        4   41327802   41712061    955      79  57764      0.79509      0.21328
8929         4   41736099   41785987    186      18  55666     0.068644      0.47264
55161        4   41902137   41972824    195      11  56517      0.20426      0.41907
285429       4   41948713   41998484    155      15  57397      0.87134      0.19178
10463        4   41957516   42099551    464      15  58030       1.7068     0.043929
389206       4   42102870   42189895    284      17  56505       1.6728     0.047186
152573       4   42364856   42414504    201      25  57711       1.9508     0.025541
10396        4   42400390   42694122    994      48  58060       2.1194     0.017028
389207       4   42860283   43042675    583      38  58099   -0.0067532      0.50269
386617       4   44165920   44485824    753      57  57343      0.45522      0.32448
285525       4   44614354   44688658    268      14  57490      0.66937      0.25163
60558        4   44645433   44712944    184      11  57964      0.11814      0.45298
132789       4   44684190   44763651    193      10  57916      0.81535      0.20744
2565         4   46027786   46161082    398      21  57711    -0.060324      0.52405
2555         4   46236470   46427056    405      24  57395       2.9494    0.0015919
170712       4   46726844   46946252    467      25  57845       1.4978     0.067096
2557         4   46910917   47031424    343      24  58037       1.0695      0.14243
2560         4   46998295   47442801   1018      67  57477       3.8709   5.4223e-05
54951        4   47442815   47500676    144      23  57992       2.3082     0.010495
57205        4   47452296   47605503    472      48  58052       2.2168     0.013318
10699        4   47586015   47875395    701      44  57696       1.2734      0.10143
152518       4   47839250   47951684    257      13  57989        1.641     0.050399
1259         4   47927994   48053646    378      21  58294      0.78173      0.21719
152519       4   47983791   48049084    205      21  58384      0.72722      0.23355
7294         4   48058410   48171273    248      24  57995       1.7666     0.038649
7006         4   48127800   48306814    580      33  58401      0.39984      0.34464
57606        4   48308497   48438218    332      22  57926       2.0908     0.018274
201780       4   48450360   48501541    122      13  57864       3.8908    4.996e-05
326340       4   48457269   48506406    107      12  57913       3.8645   5.5656e-05
285527       4   48489380   48817329    394      21  57544       2.1497     0.015788
54940        4   48797599   48873834     82      12  57329       1.5888     0.056048
132299       4   48877405   48943815     89      12  57914       2.1957     0.014057
80157        4   48953264   49074096    164      10  58198        1.402     0.080461
23142        4   52665010   52793003    118       5  58203      0.84649      0.19864
339977       4   52849806   52921477     74       8  58169      0.82474      0.20476
6443         4   52875752   52939485     57       7  58152      0.98075      0.16336
132671       4   52882578   52973461    133      11  58148      0.17606      0.43012
64854        4   53447126   53560502    133       5  58413       1.1198      0.13139
100288413    4   53599684   53652807    128      15  57605       1.1854      0.11793
65997        4   53693495   53743002    155      16  57958       0.3429      0.36584
152579       4   53728797   54267242   1175      67  56995       1.3024     0.096397
81608        4   54208803   54336103    323      16  57732       0.4071      0.34197
84708        4   54316437   54553653    729      49  58123       1.9984     0.022836
101928879    4   54406696   54452556    116      18  58056       1.5768     0.057426
26511        4   54864540   54966562    128      13  57365       2.1305     0.016566
170825       4   54931248   54978122     70      11  58670       4.7546   9.9423e-07
5156         4   55060264   55174412    259      16  57884       2.1474     0.015882
3815         4   55489095   55616881    349      29  57712      0.29445      0.38421
3791         4   55934426   56026762    264      32  58013      0.39979      0.34466
79644        4   56177388   56249267    193      26  57637      0.65096      0.25754
55858        4   56227080   56302342    197      19  57645       1.1166      0.13208
9575         4   56284068   56448076    561      14  57941       1.5073     0.065867
132954       4   56412686   56493418    257      16  57520       1.6183     0.052796
10874        4   56451396   56537465    293      20  57488       1.6958     0.044963
55763        4   56684802   56781244    227      27  57524       1.9825     0.023712
9662         4   56779974   56909529    264      21  58024     0.076956      0.46933
57482        4   57001361   57206890    655      80  58001       2.4151    0.0078664
132949       4   57194450   57289265    258      17  57443        1.796     0.036245
10606        4   57241682   57337534    250      24  57824       2.4153    0.0078618
5471         4   57249528   57336802    223      22  57833       2.4402    0.0073398
6731         4   57298370   57379847    232      19  57910        2.535    0.0056221
132946       4   57336375   57400149    176      18  57817         2.31     0.010444
100506564    4   57361775   57479489    355      41  57621       1.1044      0.13472
84525        4   57504154   57582874    287      34  57985       1.2229      0.11068
6691         4   57666026   57723035    284      34  58368       0.7219      0.23518
5978         4   57739042   57812010    254      16  58028      0.36264      0.35844
5431         4   57809944   57907334    309      23  58147      0.66364      0.25346
84273        4   57819516   57878826    174      23  58048      0.67235      0.25068
3490         4   57887237   58011551    540      45  58237      0.64692      0.25884
23284        4   62031949   62948168   1954     122  57646       4.2127   1.2617e-05
253017       4   65132024   65310196    560      21  56807     0.052976      0.47888
2044         4   66175281   66571529   1408      66  58180       4.2985   8.5982e-06
1060         4   68327989   68446256    377      24  57997      0.59525      0.27584
26228        4   68389415   68483059    321      31  58156      0.70182      0.24139
55236        4   68471479   68601889    372      14  57558       2.2977     0.010791
2798         4   68593093   68656804    152      21  56797       1.9952     0.023009
9407         4   68676594   68784716    276      26  58396      0.68668      0.24614
339967       4   68766019   68864232    294      20  58155       0.4326      0.33265
389208       4   68908916   69030587    288      11  57706       1.0133      0.15547
132724       4   69082371   69146412    119      11  57308       2.0084       0.0223
91746        4   69166105   69250824    155      17  58018       0.7789      0.21802
28983        4   69278167   69373322    390      32  57925       1.5406     0.061702
7367         4   69392902   69469245      5       1  58749       1.7773     0.037758
7366         4   69502315   69571494    238      23  58536      0.61588      0.26899
7365         4   69646713   69707741    200      11  58091       1.4249     0.077086
79799        4   69784177   69852509    271      12  57711       1.4829     0.069054
7364         4   69920190   69988705    353      10  58288      0.51482      0.30334
10720        4   70056035   70115449    233      20  58286      0.36321      0.35822
54490        4   70111217   70170768     69      12  57414      0.32651      0.37202
7363         4   70335883   70426732    470      16  58417      0.26204      0.39665
574537       4   70444135   70540360    384      28  58247      0.59119       0.2772
10941        4   70444135   70553967    445      37  58304      0.39787      0.34536
27284        4   70581838   70661430    235      24  58188     -0.56533      0.71408
6783         4   70696930   70760870    153      28  58041     0.051195      0.47958
1446         4   70761799   70822288    132      14  56597      0.21875      0.41342
1447         4   70810974   70861726    121      13  57453     0.068898      0.47254
6779         4   70826648   70878173    113      14  57455      0.45356      0.32507
3347         4   70859130   70912255    141      16  57463      0.42181      0.33658
3346         4   70881159   70934559    161      17  57514      0.35842      0.36001
401137       4   70982793   71042326    209      25  57515      0.51262      0.30411
54959        4   71026441   71080293    177      18  58077      0.79299      0.21389
260436       4   71056788   71110969    188      11  58639       1.5494     0.060647
1448         4   71073333   71127149    250      14  58567        1.806     0.035457
85438        4   71165671   71212833    231      20  58302       1.2533      0.10505
26952        4   71191493   71242823    297      17  58570      0.96779      0.16657
10879        4   71213795   71265961    278      20  58323      0.76112      0.22329
58503        4   71228599   71285914    243      27  58165      0.62184      0.26702
4589         4   71261209   71358714    376      23  58213       1.4735      0.07031
401138       4   71349298   71408460    348      18  58284       1.9704     0.024395
258          4   71422975   71483005    221      32  57879       2.0011     0.022692
10117        4   71459461   71522536    163      19  58027       1.6059     0.054152
3512         4   71511258   71567348     74      14  56409      0.28376       0.3883
57050        4   71519196   71566268     58      10  55802     -0.40953      0.65892
22902        4   71535647   71684336    378      12  54599     -0.78395      0.78346
2926         4   71671499   71740627    167      12  55700      -1.6268      0.94811
92597        4   71733043   71863891    194      14  56419      0.11614      0.45377
1633         4   71824265   71906631    117      12  55804      0.28722      0.38697
8671         4   72018003   72447804    715      45  57271       1.1088      0.13377
2638         4   72597410   72706237    249      27  57871       1.4476     0.073871
10886        4   72862521   73023918    390      12  55730       1.4355     0.075566
9508         4   73136686   73469516    528      30  57674      0.46534      0.32084
285521       4   73910416   73970476     41       9  58221       2.0164      0.02188
26057        4   73930502   74159858    174      26  56575       1.9728     0.024258
213          4   74234972   74297129    142      13  57955      0.46628      0.32051
174          4   74266933   74331492    139      13  58049      0.15215      0.43953
173          4   74312462   74379718    166      17  57560      0.43585      0.33147
166824       4   74427267   74521348    210      18  58007       1.2922     0.098136
3576         4   74571223   74619433    108       9  57466      -0.2355      0.59309
6372         4   74667273   74714477     85      16  56167     -0.95516      0.83025
5197         4   74684013   74730198    102      20  57087      -1.2956      0.90245
2919         4   74700109   74747019    132      20  57332      -1.0012      0.84163
5196         4   74836542   74882841     86      10  56790      0.26471      0.39562
5473         4   74842156   74888907     80      11  56621      0.21391      0.41531
6374         4   74851359   74899446     67      13  55784      0.19211      0.42383
2921         4   74892306   74939490     32       9  53906      0.19263      0.42363
2920         4   74952752   74999997     48       9  56562     -0.28766       0.6132
441024       4   74954019   75178816    309      25  54127      0.10554      0.45797
255324       4   75139187   75192520     94       9  49115      0.49193      0.31139
2069         4   75195860   75264477    333      16  57844    -0.090485      0.53605
374          4   75275853   75330726     52       8  58673     -0.39949      0.65523
685          4   75661448   75754882    329      23  57958       1.9048     0.028402
25849        4   75823285   75985325    272      24  57760      0.43888      0.33037
25898        4   76394247   76474884    171      18  57860       3.0039    0.0013327
152815       4   76404654   76478610    176      19  57778       3.0783    0.0010409
152816       4   76446258   76501103    146      21  57608       2.3903    0.0084176
8999         4   76491704   76590721    213      17  58215     -0.43755      0.66914
9908         4   76557953   76684709    286      17  58382    0.0098016      0.49609
8615         4   76614829   76745366    305      14  58356      0.38074       0.3517
5470         4   76771025   76858681    255      23  57704      0.93268      0.17549
27163        4   76821808   76897166    245      25  58186   -0.0034681      0.50138
55153        4   76861064   76947115    191      20  57446    -0.064859      0.52586
419          4   76897333   77043955    642      20  58277      0.84507      0.19904
4283         4   76912623   76963641    170       9  58229      0.40595      0.34239
3627         4   76932269   76979689    223       7  58641       0.4518      0.32571
6373         4   76944835   76992350    272       9  58479      0.30631      0.37969
53371        4   77025812   77104668    440      12  58373        0.894      0.18566
950          4   77069890   77170052    376      29  58233       1.6772     0.046756
100129583    4   77100193   77214936    453      31  58270       2.8498    0.0021874
100631383    4   77137853   77242283    387      25  58242       3.0249    0.0012435
8987         4   77192179   77242283    145      15  58000        2.841    0.0022484
339965       4   77224192   77368285    258      17  57890       2.4632    0.0068848
57619        4   77321253   77714406   1042      55  58036       1.2861     0.099205
345079       4   77806082   77854002    132      18  57640       1.3039     0.096142
55752        4   77835895   77971307    350      31  57486      -1.5303      0.93703
10983        4   77958308   78033719    121      21  57077      0.32535      0.37246
901          4   78043357   78101213    156      24  57074      0.10843      0.45683
10563        4   78397907   78542988    239      42  56794      0.84179      0.19995
246175       4   78624541   78775764    263      14  58137     -0.59978      0.72568
65008        4   78748805   78883944    308      16  57967      -1.1192      0.86847
80144        4   78943724   79475423   1704      56  57852       1.4152     0.078505
306          4   79437742   79541605    344      27  57992       1.1154      0.13233
55589        4   79662532   79847519    258      11  56982      0.26264      0.39642
152559       4   79826364   79895582    168      19  57612      0.26113      0.39699
84779        4   80228272   80282171     92      15  58036       3.1647   0.00077615
2712         4   80317507   80364372     62      15  57559       1.1539      0.12426
118429       4   80812771   81029626    518      30  58196      0.43944      0.33017
56978        4   81070033   81135483    224      23  57869       1.5545      0.06003
2250         4   81152742   81222171    196      20  57209      0.43322      0.33243
255119       4   81221861   81894910   1301      32  56832       1.6887     0.045635
651          4   81917119   81988685    145      12  58575       1.3681     0.085643
5593         4   81998643   82171271    357      23  57928       1.7996     0.035962
153020       4   82337547   82428082    233      31  56911       1.8997     0.028737
3184         4   83264467   83330149    198      30  56975       2.5794    0.0049489
58478        4   83316726   83392245    196      29  57624       1.5362     0.062248
9987         4   83333717   83386378    132      22  57446      0.95827      0.16896
441027       4   83394329   83518595    320      45  57861     0.045863      0.48171
79966        4   83540690   83755010    873      58  58004       1.2061      0.11389
22872        4   83729814   83847419    218      12  58000       1.8189     0.034466
79725        4   83786837   83851284    124       9  57785       1.8087     0.035245
132660       4   83835756   83969097    217      10  58123       2.3159     0.010281
51138        4   83921239   84006971    104      10  58309       2.2057     0.013701
51316        4   84001201   84070911    113      22  57475      -1.0625        0.856
27235        4   84174972   84241067    172      18  58071     -0.65219      0.74286
10855        4   84203614   84291306    186      24  58238     -0.34437      0.63471
113510       4   84318496   84412162    158      14  58116      0.28036       0.3896
51023        4   84342085   84392929     85       8  58138      0.26717      0.39467
84142        4   84372092   84441290    180      10  58305      0.23433      0.40736
84803        4   84421886   84537028    343      14  58281        1.565     0.058786
4825         4   85404436   85454387     81      17  56722      0.94832      0.17148
1040         4   85469057   85582493    224      21  58508       2.7572    0.0029147
23001        4   85580690   85922544    326      22  58003       3.0533    0.0011316
83478        4   86033860   86933823   2938      91  57978       1.1954      0.11597
5602         4   86923452   87409283   1236      55  57395       2.8446     0.002223
5783         4   87480468   87746332    673      16  56939   -0.0026218      0.50105
345274       4   87734477   87805416    110      13  58137       1.9052     0.028379
132989       4   87787358   87859820    151      16  58230       3.0851    0.0010173
4299         4   87820758   88072206    544      30  57263       2.8727    0.0020352
57563        4   88071260   88196466    275      24  57993       2.4807    0.0065559
345275       4   88214941   88279056    165      24  58102       2.6528    0.0039912
51170        4   88247691   88347455    281      23  57635       2.3234     0.010079
53343        4   88308728   88390606    208      21  57633       1.5869     0.056272
8404         4   88384483   88485798    314      18  57915       1.9175      0.02759
1834         4   88494681   88548025    121      21  57785         1.54     0.061779
1758         4   88536454   88595513    167      22  57833    -0.069482       0.5277
3381         4   88685702   88743601    175      29  57024      0.30093      0.38173
56955        4   88707563   88777969    258      28  57757      0.76406      0.22242
6696         4   88861802   88914563    142      22  57653      0.18102      0.42818
5311         4   88893799   89008931    305      28  57504      0.58363      0.27973
9429         4   89001416   89187569    533      42  57146      0.98276      0.16286
152926       4   89168761   89240983    169      26  54904      0.84661      0.19861
55008        4   89264838   89374249    200      41  57623     -0.81889      0.79357
51191        4   89343181   89437334     61      18  56521      0.90235      0.18343
84992        4   89432129   89479952     90      17  56491      -1.1692      0.87884
100996939    4   89432129   89479952     90      17  56491      -1.1692      0.87884
8916         4   89478574   89639693    348      21  57303     -0.87402      0.80895
266812       4   89607066   89654023    108      15  57850      0.51978      0.30161
10144        4   89637105   90067549   1291      46  58273     -0.85994      0.80509
166815       4   89997651   90046734    188      19  58621     -0.48627      0.68661
285513       4   90152427   90264161    300      41  57801      0.58753      0.27842
6622         4   90635250   90794447    561      23  57733       3.6309   0.00014122
22915        4   90781003   90885780    262      20  57569       2.9396     0.001643
401145       4   91013684   92533370   4280     155  57432       1.5732     0.057839
2895         4   93190453   94705707   3616     118  56547       1.3947     0.081559
474          4   94715078   94761142    144      15  57914      0.25328      0.40002
56916        4   95093759   95222443    255      10  58021       1.3975      0.08113
27306        4   95209707   95299027    207      13  58009       1.5102     0.065498
10611        4   95338008   95599378    579      29  55930    -0.016142      0.50644
658          4   95644128   96089601   1304      54  57475       2.8514    0.0021761
8633         4   96073655   96505361   1421     129  57640       2.2945      0.01088
5161         4   96726239   96772625    278      17  57988      0.13054      0.44807
285555       4   98470025   99099391   1716      19  57355     -0.14054      0.55589
5910         4   99147527   99375012    459      18  52634       -0.153       0.5608
10098        4   99381518   99614812    594      61  57385      0.82339      0.20514
1977         4   99789607   99886786    256      17  57661     -0.10204      0.54064
23173        4   99881788   99993960    291      15  58374      0.74849      0.22708
128          4   99982129  100044931    288      14  58127       1.2066       0.1138
127          4  100034832  100100449    291      13  57970      0.48146      0.31509
130          4  100113795  100175403    156      20  57926       -1.498      0.93293
124          4  100187523  100247185    159      20  58063     -0.94848      0.82856
125          4  100217527  100277572    239      20  58166    -0.099333      0.53956
126          4  100247649  100308917    377      18  58324      0.61469      0.26938
131          4  100323418  100391667    217      32  57444      -0.8128      0.79183
84103        4  100397161  100473460    283      24  58103      0.53578      0.29606
4547         4  100450240  100555154    427      26  58147      0.93183      0.17571
93587        4  100457864  100520189    240      21  58068      0.68573      0.24644
285556       4  100547686  100610424    179      26  57907       1.4394     0.075018
27071        4  100702957  100801347    305      33  57851        2.362    0.0090878
8649         4  100789495  100850703     97      15  57658        1.859     0.031515
79982        4  100807405  100902883    165      21  57579       2.0613     0.019638
3015         4  100859242  100906512     89      16  57241       1.9166     0.027642
115265       4  101096267  101146939    285      28  58599       1.5487     0.060728
51705        4  101306498  101474250    470      28  58109      0.45085      0.32605
5530         4  101934587  102303655    799      44  57909       2.6707    0.0037847
55024        4  102676764  103005969    734      41  57681       4.9838   3.1177e-07
64116        4  103162198  103301655    417      34  58236       4.0678    2.373e-05
4790         4  103387486  103548459    344      19  55615       1.3274      0.09219
4126         4  103542643  103717151    317      17  56678       3.5858   0.00016802
7323         4  103705540  103825050    227       9  57894       4.0428   2.6412e-05
493856       4  103714224  103823964    206       9  57980       4.0515   2.5447e-05
150159       4  103796205  103982552    304      11  57491       4.1302   1.8119e-05
133308       4  103936647  104033480    142      20  57205       3.5714   0.00017754
56898        4  103988770  104056024    111      11  58006       2.5115    0.0060114
1062         4  104016963  104154566    258      12  57824       2.9404     0.001639
6870         4  104500625  104675973    428      30  57752       0.3135      0.37695
80319        4  105379463  105451058    104      17  58131       4.3089   8.2026e-06
54790        4  106032032  106210960    383      35  56384       2.6831    0.0036466
27068        4  106280234  106430227    563      22  57986       0.9386      0.17397
54848        4  106438704  106612070    497      51  58054      0.55928      0.28798
57117        4  106593784  106664881    163      11  58285        1.028      0.15198
79807        4  106594935  106778882    398      14  58086       1.2226      0.11074
255743       4  106781588  106902828    303      24  57114     -0.58859      0.72193
93627        4  106957233  107272861    630      18  57873      0.69653      0.24305
9255         4  107201767  107280382    168      13  57767      0.59658      0.27539
100507096    4  107269340  107323592    135      18  56900       1.5485     0.060748
27123        4  107832959  107992453    385      39  57978       1.1831      0.11838
9061         4  108524822  108676419    391      28  58064       1.6995     0.044609
166929       4  108710721  108846203    293      40  57488       2.5966    0.0047077
113612       4  108817716  108884617    183      16  57876       3.2154   0.00065127
3033         4  108875870  108966331    217      15  58053       1.1059      0.13439
51176        4  108958701  109125112    302      23  57695       1.7391     0.041011
6164         4  109506722  109561640    140      12  58015      0.44119      0.32954
58505        4  109536741  109598978    143      12  57676     -0.02829      0.51128
64850        4  109653196  109719235    203      25  58026      0.19594      0.42233
84570        4  109721877  110258799   1561      87  57774        1.489     0.068239
10427        4  110319969  110471615    278      11  57506       1.4415     0.074728
55013        4  110446355  110618872    396      27  57648       1.8509     0.032091
839          4  110599785  110664814    116      16  57850       2.3633    0.0090569
81579        4  110621145  110686242    115      20  58026       2.5202    0.0058651
3426         4  110651848  110758381    269      20  56275        1.053      0.14617
54433        4  110701666  110755893    157      16  56612      0.59034      0.27748
10692        4  110714150  110775863    151      15  57089      0.77941      0.21787
345193       4  110734340  110803471    152      11  58193      0.91783      0.17935
1950         4  110799040  110944118    318      17  57779       2.8524    0.0021694
79071        4  110960187  111155355    645      74  57659      0.74429      0.22835
2028         4  111362229  111494493    261      29  57812       1.5029     0.066438
5308         4  111528579  111598279    112      11  58162      0.73699      0.23056
132720       4  113031553  113120237    185      14  57903     -0.48435      0.68593
55435        4  113117893  113201211    137      14  57017      0.59058       0.2774
80216        4  113183480  113373774    494      62  57591      0.19859      0.42129
92610        4  113186782  113242059    104      13  57696      0.65006      0.25783
63973        4  113424672  113472328    105      17  57265      -0.6412       0.7393
55345        4  113450489  113593151    267      20  57982    -0.056782      0.52264
51574        4  113523120  113588748    130      20  57903       0.3579      0.36021
287          4  113704239  114314896   1750     131  57710       2.4516     0.007111
817          4  114362188  114718669    839      61  57926      0.98948      0.16121
79642        4  114811432  114936281    295      29  57679      -0.3887      0.65125
7368         4  115484611  115608202    282      24  57208       2.8325    0.0023096
64579        4  115738931  116070032    767      36  57843      0.93181      0.17572
133022       4  117994710  118041736    121      19  57630       1.8423     0.032718
9348         4  118920500  119189789    788      26  57774       2.7043     0.003422
8492         4  119191193  119309053    299      28  57453      0.66282      0.25372
57721        4  119571525  119643374    120      13  57194       1.0209      0.15364
9871         4  119633978  119794838    590      20  57994       1.3066      0.09568
171024       4  119774996  119992402    684      58  58016      0.87956      0.18955
51778        4  120021939  120118944    343      28  57198       1.3231     0.092905
54532        4  120098775  120226673    339      21  57735       1.1232      0.13068
401152       4  120207574  120260600    217      14  58049       0.6781      0.24885
2169         4  120228405  120278316    251      12  58283      0.69705      0.24288
8654         4  120405550  120584981    495      20  57841      0.79642       0.2129
4085         4  120970577  121023013    112      15  57407      0.49958      0.30869
11107        4  121603070  121879013   1049      37  57948       2.0974     0.017979
79625        4  121946782  122028673    179      24  58236     -0.98813      0.83845
79931        4  122042563  122183624    427      34  57938      0.32497       0.3726
84109        4  122239797  122337181    500      34  56618       2.0117     0.022126
308          4  122579152  122653147    251      27  57870      0.44466      0.32828
132332       4  122670085  122721516    170      16  58204      0.46225      0.32195
5393         4  122687445  122748176    152      17  58142      0.95108      0.17078
890          4  122727599  122780153    103      13  58172      0.64927      0.25808
55212        4  122735484  122826652    154      19  57850       0.2762       0.3912
7222         4  122790183  122907909    246      36  57791      0.39339      0.34702
84162        4  123038488  123293914    378      25  57840        1.322     0.093089
132612       4  123265121  123360957    160      19  57916      0.78219      0.21705
3558         4  123362625  123412650     81      13  58072       1.3844     0.083117
59067        4  123523783  123577212    134      19  57978       1.4364     0.075438
166379       4  123618857  123676098    155      13  57576       1.0894      0.13798
2247         4  123712568  123829390    398      39  57561       1.5779     0.057293
11162        4  123803799  123879159    216      25  57314       1.2498      0.10568
166378       4  123809225  124250605   1382      26  57249      0.83333      0.20233
10252        4  124282946  124334915    131      26  57477      0.49301        0.311
57182        4  125575203  125668887    216      31  58208      0.51658      0.30272
79633        4  126202003  126424087    623      42  58148       1.2566      0.10445
27152        4  128519087  128647934    192      19  55972      -1.3476      0.91111
83447        4  128616555  128705447    110      12  56324      -2.4272      0.99239
22824        4  128668453  128765228    101      12  55504      -2.2694      0.98838
10733        4  128767016  128830379     66      10  55027      -1.9397      0.97379
256471       4  128828960  128922185    113       9  54699      -1.5982        0.945
80167        4  128851411  128967478    144      11  54439      -2.1686      0.98494
55132        4  128947421  129154086    394      16  55442     -0.33337      0.63057
10424        4  129180392  129244984     96      18  57075       1.5298     0.063034
79960        4  129695779  129806379    158      29  57094       2.8626    0.0021009
132320       4  129795148  130049764    522      24  57744       2.6304    0.0042639
132321       4  129979829  130044487    161      15  57649       2.9571    0.0015528
57575        4  134035470  134122732    235      23  55206      0.78751      0.21549
132430       4  135107488  135157903    139      13  57716       1.7425      0.04071
54510        4  138430072  138488629    196      29  55586    -0.091858      0.53659
23657        4  139075248  139198572    310      30  57233        1.149      0.12527
25819        4  139901913  139977093    121      23  55275       1.3209      0.09327
1998         4  139968871  140133372    295      22  52451       2.4012    0.0081696
84709        4  140177317  140236492    125      11  57689       1.2398      0.10752
80155        4  140187621  140321935    248      16  57460        1.069      0.14253
4717         4  140201071  140258705    121      10  57858       1.1245      0.13041
83452        4  140339961  140407070    138      11  57743        1.186      0.11781
80854        4  140417192  140512577    239      42  57707       3.9609    3.733e-05
4258         4  140551922  140671899    384      51  57887      0.39006      0.34825
55534        4  140627545  141110233   1150     120  57787       2.9294    0.0016979
60592        4  141143440  141313710    371      37  57630      0.79097      0.21448
1047         4  141299607  141383815    212      19  57550      0.32412      0.37292
152586       4  141354529  141454531    260      18  57569        1.598     0.055025
255520       4  141410312  141484924    128      13  57725       2.2438     0.012421
7350         4  141471014  141524989    129      16  57831       2.4789    0.0065895
23158        4  141531936  141712471    443      40  57612      0.27055      0.39337
57484        4  141776708  142089630    953      69  57961      0.81872      0.20647
27309        4  142107049  142165851    151       8  58505       1.5619     0.059152
3600         4  142522749  142665140    300      22  57940     -0.52393      0.69984
8821         4  142939181  143802604   2287      88  57672       4.3742   6.0939e-06
84640        4  144071070  144153141    139       7  57967       2.1636     0.015249
2549         4  144222680  144405718    328      30  57163       1.0772      0.14069
8467         4  144399616  144488642    160      13  57784       3.5291   0.00020848
166752       4  144488560  144656828    324      20  57660       2.3878    0.0084746
2996         4  144782019  144861716    139      11  57755       2.5415    0.0055193
2994         4  144907257  144975498    135      11  57619       2.0533      0.02002
2993         4  145020456  145096904    260      15  57724        1.261      0.10365
64399        4  145532148  145672542    248      21  57745       1.8057     0.035482
